Head	LHand	RHand
35.588	6.137	25.150
31.047	6.697	27.021
33.439	10.294	27.818
35.540	15.694	26.390
38.707	17.501	24.306
45.514	17.792	21.969
55.434	19.801	21.768
70.166	25.061	20.819
85.816	26.432	20.051
87.236	25.437	20.392
93.681	24.069	19.059
104.755	20.867	19.590
105.145	19.272	20.547
111.810	16.955	19.377
122.760	15.146	19.056
131.227	16.226	21.386
130.383	18.208	22.230
126.010	20.513	23.662
131.816	22.811	25.564
135.377	24.023	25.754
125.751	23.435	27.426
119.674	23.639	27.847
121.104	23.029	29.644
112.369	21.984	36.220
107.093	20.119	41.995
107.375	16.020	44.808
100.233	14.276	44.130
97.024	10.763	42.020
107.380	7.402	43.092
110.096	9.239	45.310
107.443	12.604	44.451
114.520	16.244	38.921
118.691	18.017	30.945
121.849	18.108	23.914
127.388	19.159	20.351
122.188	17.140	17.245
114.195	11.771	15.417
112.895	9.503	15.020
101.848	7.437	14.550
87.235	4.871	15.310
77.369	4.921	14.899
69.162	5.425	12.812
58.847	6.578	11.432
48.884	7.514	11.129
41.332	7.139	9.896
35.851	8.820	4.398
35.122	10.715	2.207
40.907	13.035	2.171
46.710	17.895	6.381
55.974	21.822	9.208
71.308	25.917	11.644
80.370	33.124	13.213
77.647	40.861	15.466
83.366	47.738	18.525
94.962	53.692	20.987
89.804	56.857	23.070
85.192	64.123	27.316
86.304	74.915	30.299
77.589	74.788	33.911
65.153	68.979	37.922
57.541	67.461	39.001
49.112	64.789	46.286
38.947	58.521	52.201
30.005	49.663	50.919
26.520	43.786	48.210
30.654	39.483	51.304
45.505	35.101	55.965
57.830	30.837	55.199
64.048	27.466	53.948
69.498	28.609	59.746
75.673	25.568	67.848
83.788	22.081	68.467
93.376	9.496	70.361
96.040	26.025	76.461
94.651	40.155	79.860
97.525	23.032	76.534
96.536	25.316	69.197
92.068	37.744	69.708
85.943	53.065	70.223
85.550	62.715	64.914
86.009	63.074	60.358
74.161	63.245	55.742
60.342	63.136	57.329
52.822	54.773	60.815
45.872	43.119	59.300
36.467	34.743	57.573
29.273	29.992	54.432
23.234	32.655	53.447
17.039	39.170	51.136
14.568	43.102	42.208
16.409	40.889	35.468
20.196	40.251	31.410
27.389	28.545	25.295
40.878	29.816	24.240
51.312	45.163	24.609
52.784	41.252	24.736
56.267	35.279	27.431
64.832	27.715	30.427
74.265	23.730	30.629
84.735	25.260	29.914
91.797	28.178	31.580
95.645	30.783	34.337
106.369	31.990	35.449
119.701	31.872	34.782
123.051	28.596	32.938
126.582	24.899	31.095
139.135	24.737	31.025
141.692	28.043	30.896
156.831	32.326	30.700
168.761	20.443	30.730
174.497	18.409	28.771
184.453	28.226	28.871
192.466	24.152	34.150
202.425	20.601	40.997
194.617	16.493	45.123
201.716	13.549	44.447
201.227	11.222	45.173
192.068	10.381	48.725
186.643	10.350	47.501
172.398	9.491	41.191
160.337	6.961	38.493
146.103	3.784	39.429
130.513	4.431	39.338
116.693	6.984	37.039
106.369	18.976	34.650
101.866	18.429	33.616
96.974	6.741	32.045
96.937	5.593	29.302
95.721	5.100	27.445
96.747	5.865	26.223
101.704	7.249	28.262
101.556	10.209	32.488
100.385	12.126	35.996
98.332	9.439	39.902
94.034	10.503	42.035
89.474	28.978	42.968
89.010	13.441	48.051
88.983	16.139	50.889
86.589	10.765	47.195
90.551	17.860	43.941
97.883	26.500	42.946
106.885	31.635	39.895
115.920	30.864	32.567
124.761	28.458	26.355
129.606	27.695	24.353
138.871	22.725	19.615
148.559	28.809	14.669
152.134	40.618	13.895
151.201	44.820	12.945
152.928	44.700	13.414
151.403	44.632	15.128
148.060	50.865	17.343
148.019	51.161	19.480
141.130	49.465	21.152
137.314	47.096	22.075
126.165	39.615	21.315
110.067	37.417	20.812
96.609	41.865	20.333
82.527	48.663	18.534
71.397	49.577	17.500
59.516	47.654	17.134
52.939	50.727	14.906
56.006	61.176	12.163
68.069	75.425	10.907
81.886	87.710	10.619
100.438	101.115	8.806
117.191	109.606	7.201
139.064	131.133	14.338
163.764	160.544	26.347
184.684	186.935	42.411
205.515	229.457	66.273
234.260	273.481	94.634
255.742	310.490	124.882
266.498	340.651	164.692
310.154	360.028	204.697
336.308	373.677	241.539
334.407	390.934	284.106
344.332	411.682	334.858
358.653	444.503	374.157
373.234	487.193	387.058
382.166	517.485	373.477
390.546	529.042	388.672
395.112	518.053	418.878
393.880	502.394	419.977
392.726	491.068	430.263
396.053	480.852	436.868
389.670	468.402	426.736
379.097	433.594	416.972
372.081	421.971	418.016
358.097	435.791	416.621
347.366	426.215	404.418
341.067	408.080	394.038
331.050	386.495	382.166
325.022	358.201	358.372
312.274	316.363	343.951
301.317	289.854	328.514
301.415	274.361	306.753
291.339	252.537	282.332
292.427	239.740	254.763
292.507	218.208	237.728
272.831	191.048	222.089
264.201	160.930	202.176
261.383	140.949	186.453
253.965	117.780	176.302
237.865	107.356	160.616
224.005	94.826	144.618
211.180	53.268	132.340
191.501	26.479	116.273
174.368	18.393	96.369
157.602	36.056	76.902
136.047	68.651	59.221
118.898	94.947	47.052
104.163	119.654	55.116
94.393	154.368	69.160
91.712	184.758	84.928
84.365	209.570	105.501
78.377	244.191	127.536
85.276	271.723	155.669
98.875	305.460	182.282
96.832	352.750	213.451
100.260	381.381	245.790
123.886	405.567	272.555
139.436	424.493	296.488
140.975	435.647	309.384
149.613	445.768	312.849
173.489	444.982	306.683
181.919	443.600	298.953
174.611	448.244	291.704
177.739	451.948	277.355
189.240	449.360	244.233
194.112	420.956	217.126
195.892	393.369	181.048
203.828	374.784	148.150
208.486	336.813	150.054
213.690	296.864	156.371
214.623	253.296	185.254
216.742	218.754	230.551
226.946	192.740	270.599
236.371	164.338	309.635
249.153	144.052	346.416
256.631	147.660	376.025
263.968	164.716	399.796
273.222	196.535	418.448
283.848	230.411	436.549
301.200	258.465	454.549
318.792	288.432	450.562
331.801	305.757	440.219
342.903	294.458	437.069
357.417	305.048	424.975
381.544	319.383	404.565
389.417	308.167	375.767
375.845	307.361	340.579
371.651	301.588	302.448
369.500	288.121	255.654
370.188	288.311	198.960
361.143	286.141	139.170
339.732	260.478	77.021
321.287	242.558	15.365
299.379	246.008	73.065
272.293	257.395	156.121
243.059	260.195	220.455
218.459	264.572	284.546
195.655	279.365	343.484
166.135	290.810	390.560
143.174	311.569	440.289
127.036	366.303	477.540
102.984	398.746	510.071
90.748	433.680	538.365
81.890	492.249	543.929
58.769	536.548	546.494
45.657	581.226	525.879
42.736	606.529	514.727
40.230	617.611	507.044
39.168	612.056	477.134
43.928	596.766	454.901
51.151	557.009	414.522
60.601	531.310	367.990
67.691	527.244	328.530
71.698	509.785	285.898
79.413	496.004	242.931
84.059	487.144	204.421
83.654	486.409	173.620
91.198	501.549	144.691
99.338	470.061	120.440
94.885	386.380	112.117
93.542	294.913	118.647
94.834	215.976	126.697
93.692	174.609	132.180
88.583	177.147	142.151
79.391	190.240	163.797
70.209	230.322	181.221
62.552	283.976	199.753
60.642	331.693	217.499
59.539	385.059	238.434
54.503	436.707	263.845
48.079	481.871	280.246
47.330	515.434	290.710
45.992	518.020	299.684
43.327	548.503	311.130
43.406	591.396	319.304
41.497	611.608	326.931
36.089	641.646	338.001
34.818	682.706	347.677
37.480	727.724	353.928
40.598	769.251	365.560
44.429	793.304	378.699
47.648	778.824	388.519
50.775	764.610	393.147
52.779	722.892	377.129
51.785	625.308	322.792
49.925	506.891	253.685
54.045	445.233	139.888
62.362	340.027	21.122
63.168	229.509	103.271
61.761	162.111	140.529
64.615	118.929	171.555
74.695	126.391	187.333
85.118	156.206	212.388
83.214	187.018	196.776
89.073	194.811	141.372
97.914	192.796	99.802
94.118	181.960	81.978
93.456	172.620	77.364
93.325	165.261	73.807
93.467	164.201	81.182
97.311	160.206	97.883
92.500	146.150	98.779
84.652	136.262	96.194
87.873	124.839	98.935
92.097	117.962	95.203
82.046	113.783	82.926
73.527	105.762	87.309
82.878	115.230	89.080
84.787	118.320	79.027
80.228	106.773	85.689
80.254	116.005	87.674
83.574	115.753	81.043
86.176	99.087	86.823
96.915	92.745	92.304
106.333	96.324	88.905
99.656	93.710	89.602
98.464	81.387	92.947
101.272	83.666	85.540
101.733	95.921	81.624
102.151	101.226	83.081
103.667	93.593	81.906
98.616	98.488	79.842
91.569	111.127	76.819
95.539	116.680	75.835
99.593	113.970	76.447
90.738	113.144	71.590
87.581	116.308	63.000
89.027	100.987	58.313
82.340	76.446	55.247
76.618	90.074	54.743
75.211	95.102	48.876
70.679	62.469	41.261
66.126	37.241	38.310
65.217	57.957	35.861
65.639	81.043	36.215
61.540	66.665	36.489
52.119	64.753	34.490
45.221	63.892	33.203
42.197	61.651	32.956
42.446	58.359	31.791
43.443	53.927	29.883
43.121	43.793	29.072
40.600	32.877	28.410
38.783	13.448	27.057
35.791	9.723	27.164
30.934	17.076	26.485
25.727	16.947	27.088
22.428	32.963	24.727
21.025	32.269	17.821
16.074	17.483	14.441
13.168	16.701	15.257
12.394	15.674	16.982
10.390	12.601	16.607
9.620	8.721	17.311
11.140	6.129	17.787
14.193	3.577	18.449
17.293	2.614	17.728
17.650	16.216	15.137
18.187	4.857	11.437
19.184	9.534	8.052
19.063	14.730	7.475
18.681	19.850	4.336
18.424	23.381	5.013
18.776	23.165	8.136
19.874	33.796	8.519
21.027	18.614	11.126
19.340	17.559	14.580
17.473	15.878	15.658
17.820	5.706	16.114
16.425	5.054	15.682
15.517	16.062	14.370
14.727	17.664	13.543
13.534	18.673	13.012
13.372	16.956	9.499
11.618	13.113	5.453
9.885	9.228	3.221
8.759	5.608	1.957
8.363	2.204	2.148
7.627	2.913	2.376
10.032	3.088	4.116
10.641	3.266	6.468
11.180	2.125	7.978
10.895	2.486	10.422
9.324	3.871	13.722
9.669	5.663	15.040
10.329	6.671	14.473
10.653	6.869	17.368
12.654	8.100	17.452
13.794	9.253	15.385
12.913	9.308	14.263
12.800	7.643	13.932
11.872	7.860	14.797
9.939	8.092	13.295
8.808	7.169	9.296
7.608	5.151	6.418
7.333	3.825	4.757
7.156	6.944	4.544
5.980	7.082	4.752
7.873	3.759	4.094
9.420	1.060	3.723
9.129	1.835	3.910
8.738	3.907	4.009
8.365	5.788	2.636
8.174	7.850	2.907
8.464	9.940	3.807
7.375	9.009	5.842
6.727	7.086	6.591
7.860	7.265	8.510
7.157	9.240	10.749
8.618	8.730	10.511
9.589	10.062	11.546
8.449	10.593	14.011
10.169	8.736	13.873
11.229	10.620	14.072
12.112	26.418	17.156
13.414	25.055	17.480
13.994	9.605	14.484
14.325	7.429	12.838
15.940	5.829	10.993
17.895	4.936	8.917
20.415	5.709	5.959
24.875	6.726	3.884
32.384	5.738	5.260
42.374	5.424	6.869
50.333	5.448	7.215
51.469	3.682	5.290
52.469	1.951	3.926
64.596	2.695	3.271
66.685	17.710	3.924
60.494	2.690	3.210
60.740	1.904	2.387
55.756	1.857	2.621
54.243	18.937	3.502
56.193	7.140	3.743
58.056	11.724	7.433
52.361	14.539	8.284
46.543	13.054	6.266
48.257	8.150	4.829
49.298	6.118	6.388
49.785	5.308	8.711
48.181	6.003	9.081
44.886	7.271	12.087
42.677	6.987	16.413
43.318	7.118	19.270
46.408	8.479	20.853
47.764	9.104	21.225
45.513	11.092	21.473
42.277	13.553	25.312
39.322	15.212	30.604
38.900	17.779	34.958
40.448	19.440	39.625
41.935	17.841	54.665
44.848	15.614	60.890
44.892	14.919	56.845
41.985	13.512	61.358
39.009	12.312	61.860
36.619	14.063	58.532
35.129	15.750	58.969
35.071	6.241	66.680
36.566	8.125	73.425
36.382	28.132	71.139
39.964	34.854	72.799
42.265	40.641	77.737
41.432	46.762	76.126
40.835	48.305	77.435
39.055	43.460	79.367
37.021	37.318	79.156
35.834	37.490	82.585
35.492	41.802	86.357
33.280	46.831	84.604
32.320	46.430	79.561
30.077	43.058	82.974
30.598	39.539	83.906
29.401	40.673	77.361
28.279	38.951	79.848
29.021	43.656	81.526
25.873	56.731	83.365
25.616	53.133	83.904
24.304	52.315	79.260
22.379	59.867	78.641
20.733	68.307	74.670
19.295	68.217	73.484
19.405	63.541	69.957
18.664	65.651	68.048
15.503	73.837	74.040
14.817	79.070	72.665
16.611	78.777	73.504
13.104	82.958	82.178
13.075	93.962	83.986
14.153	104.366	87.402
13.014	103.709	99.623
14.597	107.761	99.414
13.247	127.279	100.491
13.502	133.918	110.146
13.235	137.797	117.422
11.373	149.157	123.809
12.467	165.390	126.079
14.429	171.693	129.952
15.559	173.319	134.943
15.368	170.120	138.289
16.131	158.058	144.354
18.126	152.155	154.696
17.391	145.529	161.516
16.329	137.980	160.842
18.208	160.257	159.799
17.762	145.058	165.025
16.620	96.510	154.261
15.967	82.452	132.542
15.882	70.722	116.929
16.855	80.678	100.535
18.745	77.146	80.251
19.211	60.166	61.217
18.483	67.325	66.895
20.141	70.075	77.930
21.603	70.246	90.240
21.133	71.739	107.954
21.225	68.347	108.895
21.593	70.387	99.417
21.656	60.951	114.789
20.958	36.811	115.015
21.023	24.427	99.303
21.338	17.372	96.091
19.966	21.526	86.608
19.699	32.268	76.545
18.243	41.849	62.049
18.350	52.415	47.904
19.151	58.048	38.328
19.007	53.093	33.718
18.623	47.995	28.878
19.664	45.632	25.488
22.040	43.023	29.120
23.852	45.133	28.551
27.157	52.611	36.332
30.001	59.434	48.180
33.042	59.764	56.510
33.119	54.385	61.310
29.303	56.050	64.242
27.236	63.297	66.273
26.483	65.225	72.269
27.419	59.077	74.435
30.099	54.264	70.821
33.075	56.553	68.143
33.597	64.834	66.853
32.386	64.417	55.764
30.465	58.613	49.168
0.000	0.000	0.000
