
P1_elbow_lP1_whole_dist_traveled	P1_shoulder_lP1_whole_dist_traveled	P1_headP1_whole_dist_traveled	P1_hand_lP1_whole_dist_traveled	P1_hand_rP1_whole_dist_traveled	P1_elbow_rP1_whole_dist_traveled	P1_shoulder_rP1_whole_dist_traveled
1569.538	2520.087	6684.470	8084.885	6735.593	1314.138	2334.243
1569.979	2520.990	6688.346	8090.159	6739.178	1314.735	2334.886
1570.393	2521.866	6692.282	8095.474	6743.402	1315.466	2335.464
1570.809	2522.672	6696.252	8100.523	6747.556	1316.222	2336.036
1571.210	2523.465	6700.160	8105.527	6751.803	1316.970	2336.589
1571.672	2524.313	6704.108	8110.350	6756.162	1317.726	2337.027
1572.151	2525.117	6708.082	8115.147	6760.541	1318.488	2337.391
1572.724	2525.729	6711.902	8119.719	6764.698	1319.339	2337.771
1573.404	2526.198	6715.667	8123.833	6768.884	1320.121	2338.099
1574.100	2526.730	6719.343	8128.176	6773.061	1320.991	2338.401
1574.812	2527.179	6722.830	8132.550	6777.217	1321.739	2338.694
1575.443	2527.607	6726.293	8136.703	6781.151	1322.444	2339.018
1576.133	2527.997	6729.653	8140.712	6785.098	1323.129	2339.375
1576.813	2528.280	6732.914	8144.434	6788.795	1323.853	2339.692
1577.546	2528.517	6736.153	8147.878	6792.265	1324.498	2340.017
1578.195	2528.517	6739.161	8150.778	6795.674	1325.118	2340.997
1578.832	2528.868	6742.181	8153.679	6798.836	1325.669	2341.421
1579.467	2528.868	6745.190	8156.265	6801.809	1326.181	2341.783
1580.027	2529.276	6748.008	8158.733	6804.484	1326.618	2342.131
1580.401	2529.539	6751.048	8161.064	6806.905	1327.059	2342.424
1580.761	2529.856	6753.859	8163.099	6809.241	1327.475	2342.699
1581.118	2530.252	6756.506	8164.890	6811.349	1327.836	2342.975
1581.450	2530.766	6759.144	8166.319	6813.288	1328.124	2343.530
1581.774	2531.355	6761.735	8167.712	6815.078	1328.345	2343.841
1582.057	2531.928	6764.224	8168.675	6816.814	1328.345	2344.254
1582.307	2532.630	6766.492	8169.864	6818.291	1328.673	2345.416
1582.307	2533.341	6768.705	8170.577	6819.707	1328.673	2345.832
1582.604	2534.073	6770.717	8170.933	6820.943	1328.994	2346.224
1582.604	2534.758	6772.535	8171.143	6822.033	1329.206	2346.650
1582.604	2535.702	6774.205	8171.387	6822.878	1329.206	2347.136
1582.604	2536.541	6775.687	8171.874	6823.572	1329.630	2347.769
1582.604	2537.345	6776.930	8172.765	6824.086	1329.871	2348.499
1582.826	2538.145	6778.077	8173.775	6824.549	1330.170	2349.343
1582.826	2539.053	6779.016	8175.159	6825.216	1330.474	2350.148
1583.308	2539.981	6779.967	8176.869	6825.949	1330.804	2351.045
1583.644	2540.905	6780.854	8178.856	6826.917	1331.130	2352.203
1583.979	2541.805	6781.660	8181.061	6828.076	1331.546	2353.283
1584.363	2542.792	6782.427	8183.742	6829.468	1331.967	2354.227
1584.762	2543.759	6783.365	8186.509	6831.195	1332.446	2355.347
1585.213	2544.542	6784.404	8189.859	6833.114	1332.938	2356.374
1585.719	2545.548	6785.304	8193.565	6835.465	1333.518	2357.154
1586.308	2546.521	6786.412	8197.488	6838.030	1334.164	2358.243
1587.045	2547.487	6787.782	8201.678	6840.918	1334.702	2359.106
1587.866	2548.457	6789.204	8205.978	6843.960	1335.359	2359.949
1588.595	2549.490	6790.602	8210.391	6847.106	1336.141	2360.664
1589.416	2550.552	6792.198	8214.894	6850.218	1336.955	2361.435
1590.145	2551.453	6794.081	8219.308	6853.240	1337.652	2362.206
1590.926	2552.414	6795.842	8223.787	6856.204	1338.414	2362.804
1591.701	2553.319	6797.576	8228.273	6859.089	1339.189	2363.422
1592.547	2554.152	6799.397	8232.827	6861.751	1339.830	2363.957
1593.327	2555.041	6801.363	8237.260	6863.976	1340.465	2364.350
1594.084	2555.914	6803.281	8241.252	6866.105	1341.005	2364.709
1594.831	2556.718	6805.282	8245.148	6867.619	1341.484	2365.057
1595.500	2557.616	6807.361	8248.749	6869.101	1341.930	2365.374
1596.111	2558.436	6809.453	8251.891	6870.670	1342.229	2365.646
1596.607	2559.217	6811.637	8254.690	6872.292	1342.453	2365.904
1597.055	2559.879	6813.747	8256.972	6874.391	1342.453	2366.214
1597.406	2560.692	6815.977	8259.074	6876.913	1342.714	2366.549
1597.632	2561.361	6818.286	8260.871	6879.812	1342.950	2366.945
1597.632	2561.924	6820.706	8262.368	6883.110	1343.288	2367.379
1597.632	2562.504	6823.270	8263.807	6886.741	1343.742	2367.991
1597.632	2563.075	6825.843	8265.356	6890.632	1344.181	2368.738
1597.835	2563.635	6828.549	8267.123	6894.738	1344.697	2369.405
1597.835	2564.187	6831.308	8269.308	6899.001	1345.160	2370.156
1598.276	2564.589	6834.229	8271.732	6903.470	1345.622	2370.851
1598.576	2564.972	6837.334	8274.491	6908.092	1346.185	2371.730
1598.931	2565.337	6840.607	8277.505	6912.482	1346.799	2372.622
1599.307	2565.660	6843.970	8280.609	6916.897	1347.360	2373.378
1599.775	2565.959	6847.466	8283.405	6921.225	1347.918	2374.262
1600.235	2566.564	6851.118	8286.720	6925.397	1348.434	2375.069
1600.704	2566.836	6855.109	8289.793	6929.317	1348.965	2375.892
1601.163	2566.836	6858.915	8292.889	6932.913	1349.514	2376.677
1601.653	2567.206	6862.626	8295.943	6936.128	1349.995	2377.535
1602.091	2567.206	6866.349	8298.924	6938.962	1350.404	2378.242
1602.521	2567.490	6870.018	8301.717	6941.242	1350.742	2378.925
1602.963	2567.490	6873.756	8304.691	6942.942	1351.106	2379.562
1603.365	2567.802	6877.241	8307.455	6944.031	1351.552	2380.148
1603.873	2567.802	6880.552	8309.917	6944.489	1351.804	2380.758
1604.367	2568.157	6883.668	8312.319	6944.835	1351.804	2381.897
1604.921	2568.157	6886.540	8314.852	6945.959	1352.055	2382.405
1605.375	2568.492	6889.115	8317.476	6948.006	1352.055	2382.852
1605.806	2568.697	6891.402	8320.084	6950.532	1352.544	2383.357
1606.275	2568.902	6893.489	8322.813	6953.698	1352.825	2383.872
1606.701	2569.309	6895.316	8325.672	6957.404	1353.181	2384.335
1607.074	2569.772	6896.812	8328.634	6961.515	1353.593	2384.833
1607.374	2570.030	6898.180	8331.963	6966.215	1354.014	2385.392
1607.635	2570.287	6899.354	8336.003	6971.078	1354.422	2385.873
1607.846	2570.511	6900.241	8339.939	6976.418	1354.818	2386.321
1608.047	2570.737	6901.171	8344.701	6981.846	1355.222	2386.676
1608.047	2570.950	6901.880	8349.791	6987.299	1355.716	2386.990
1608.469	2571.216	6902.355	8355.435	6992.777	1356.320	2387.236
1608.733	2571.508	6902.800	8361.419	6997.820	1356.949	2387.444
1609.005	2571.780	6903.216	8367.568	7003.080	1357.578	2387.444
1609.259	2572.045	6903.612	8373.776	7007.962	1358.072	2387.717
1609.510	2572.246	6904.005	8379.812	7012.627	1358.714	2387.717
1609.510	2572.246	6904.496	8385.714	7017.102	1359.211	2387.952
1609.923	2572.506	6905.032	8390.965	7020.971	1359.690	2387.952
1610.162	2572.506	6905.709	8396.342	7024.467	1360.189	2387.952
1610.467	2572.713	6906.397	8401.516	7027.543	1360.599	2387.952
1610.879	2572.713	6907.143	8406.546	7030.189	1360.885	2387.952
1611.442	2572.969	6907.992	8411.455	7032.402	1361.138	2387.952
1611.848	2572.969	6908.830	8416.308	7034.279	1361.357	2387.952
1612.211	2573.280	6909.668	8421.204	7035.874	1361.571	2388.221
1612.588	2573.597	6910.655	8426.356	7037.177	1361.571	2388.482
1612.588	2574.024	6911.656	8430.617	7038.291	1362.002	2388.786
1612.837	2574.494	6912.553	8434.091	7039.464	1362.292	2389.140
1612.837	2575.000	6913.529	8436.555	7040.685	1362.655	2389.478
1613.262	2575.503	6914.452	8438.441	7042.008	1363.067	2389.830
1613.545	2576.005	6915.403	8440.126	7043.331	1363.406	2390.128
1613.783	2576.361	6916.228	8442.024	7044.856	1363.676	2390.411
1614.095	2576.653	6916.992	8443.992	7046.608	1363.934	2390.665
1614.383	2576.949	6917.636	8446.642	7048.481	1364.196	2390.927
1614.668	2577.171	6918.244	8449.684	7050.604	1364.468	2390.927
1614.952	2577.394	6918.850	8453.283	7052.832	1364.816	2391.277
1615.255	2577.394	6919.437	8457.395	7055.374	1365.260	2391.277
1615.671	2577.627	6919.940	8462.020	7058.109	1365.818	2391.584
1616.262	2577.627	6920.401	8467.035	7060.984	1366.443	2391.584
1616.870	2577.980	6920.887	8472.331	7063.924	1367.045	2391.873
1617.502	2578.208	6921.324	8477.398	7066.982	1367.696	2392.083
1618.246	2578.439	6921.753	8483.302	7070.150	1368.419	2392.414
1618.998	2578.678	6922.193	8489.233	7073.371	1369.213	2392.808
1619.844	2578.914	6922.584	8495.537	7076.690	1369.897	2393.255
1620.723	2578.914	6922.924	8502.073	7080.134	1370.502	2393.673
1621.611	2579.306	6923.282	8509.194	7083.646	1371.117	2394.171
1622.448	2579.510	6923.676	8516.630	7087.216	1371.801	2394.700
1623.470	2579.510	6924.096	8524.583	7090.958	1372.525	2395.246
1624.467	2579.800	6924.566	8532.499	7094.790	1373.150	2395.789
1625.408	2580.007	6925.053	8540.163	7098.728	1373.806	2396.418
1626.457	2580.007	6925.583	8547.793	7102.654	1374.546	2396.988
1627.532	2580.383	6926.109	8554.621	7106.279	1375.295	2397.492
1628.347	2580.613	6926.620	8560.306	7109.115	1375.880	2397.998
1628.844	2580.613	6927.108	8564.934	7111.361	1376.228	2398.460
1629.096	2581.092	6927.701	8569.213	7111.929	1376.228	2398.997
1629.096	2581.876	6928.356	8571.834	7112.819	1376.228	2399.497
1629.096	2582.317	6928.966	8573.822	7114.004	1376.537	2399.865
1629.601	2582.801	6929.594	8575.110	7115.663	1376.766	2400.114
1629.601	2583.327	6930.259	8576.384	7117.441	1376.994	2400.323
1629.807	2583.884	6931.088	8577.709	7119.432	1377.300	2400.323
1629.807	2584.443	6931.962	8579.531	7121.703	1377.725	2400.536
1630.127	2585.030	6932.752	8581.456	7123.390	1378.070	2400.536
1630.127	2585.548	6933.746	8583.430	7124.540	1378.312	2400.536
1630.127	2586.090	6934.713	8585.315	7125.397	1378.312	2400.536
1630.406	2586.595	6935.629	8587.072	7126.199	1378.557	2400.536
1630.676	2587.138	6936.583	8588.772	7126.953	1378.557	2400.536
1631.020	2587.596	6937.495	8590.381	7127.704	1378.779	2400.536
1631.372	2588.077	6938.453	8592.058	7128.667	1378.779	2400.779
1631.708	2588.545	6939.444	8593.594	7129.681	1379.144	2400.779
1632.074	2588.974	6940.308	8594.990	7130.643	1379.144	2401.235
1632.439	2589.369	6941.137	8596.319	7131.607	1379.449	2401.585
1632.762	2589.791	6942.066	8597.503	7132.626	1379.449	2402.009
1633.044	2590.225	6942.979	8598.683	7133.511	1379.790	2402.468
1633.317	2590.702	6943.707	8599.781	7134.301	1379.790	2402.935
1633.546	2591.198	6944.452	8600.805	7135.278	1380.127	2403.356
1633.772	2591.706	6945.365	8602.093	7136.085	1380.127	2403.736
1634.002	2592.260	6946.148	8603.181	7136.862	1380.398	2404.142
1634.226	2592.891	6946.970	8604.230	7137.801	1380.398	2404.619
1634.470	2593.493	6947.754	8605.501	7138.617	1380.624	2405.178
1634.696	2594.087	6948.642	8606.558	7139.421	1380.624	2405.594
1634.947	2594.652	6949.478	8607.484	7140.355	1380.624	2405.964
1635.179	2595.301	6950.597	8608.418	7141.271	1380.887	2406.323
1635.386	2595.912	6951.619	8609.411	7142.134	1380.887	2406.589
1635.386	2596.506	6952.590	8610.295	7143.065	1380.887	2406.870
1635.745	2597.126	6953.588	8611.041	7143.993	1381.118	2407.177
1635.745	2597.765	6954.616	8611.971	7144.780	1381.118	2407.530
1636.053	2598.372	6955.623	8612.965	7145.625	1381.338	2407.950
1636.053	2598.988	6956.660	8613.997	7146.441	1381.338	2408.386
1636.347	2599.476	6957.697	8614.843	7147.264	1381.578	2408.761
1636.347	2600.021	6958.633	8615.972	7148.038	1381.578	2409.106
1636.619	2600.616	6959.530	8617.072	7148.801	1381.837	2409.405
1636.619	2601.294	6960.545	8618.306	7149.556	1381.837	2409.690
1636.828	2601.839	6961.523	8619.357	7150.331	1382.121	2409.945
1636.828	2602.402	6962.361	8620.573	7150.988	1382.121	2410.182
1636.828	2602.862	6963.274	8621.685	7151.592	1382.338	2410.182
1637.124	2603.288	6964.142	8622.596	7152.156	1382.338	2410.571
1637.124	2603.635	6964.922	8623.221	7152.698	1382.338	2410.774
1637.124	2603.934	6965.676	8624.400	7153.252	1382.338	2410.774
1637.340	2604.217	6966.426	8625.123	7153.676	1382.577	2411.125
1637.340	2604.438	6967.090	8625.651	7154.077	1382.577	2411.332
1637.340	2604.438	6967.749	8625.869	7154.443	1382.577	2411.332
1637.586	2604.820	6968.394	8626.810	7154.795	1382.577	2411.649
1637.586	2604.820	6969.062	8627.490	7155.168	1382.784	2411.649
1637.586	2605.068	6969.625	8628.144	7155.530	1382.784	2411.987
1637.826	2605.068	6970.104	8628.786	7155.860	1382.784	2411.987
1637.826	2605.392	6970.531	8629.425	7156.194	1382.784	2412.304
1637.826	2605.392	6970.949	8630.020	7156.520	1382.784	2412.304
1637.826	2605.696	6971.380	8630.594	7156.831	1383.020	2412.593
1637.826	2605.696	6971.817	8631.099	7157.121	1383.020	2412.593
1637.826	2605.991	6972.244	8631.471	7157.413	1383.020	2412.801
1637.826	2605.991	6972.632	8631.757	7157.689	1383.020	2412.801
1638.039	2606.310	6973.020	8631.757	7157.955	1383.020	2413.011
1638.039	2606.310	6973.347	8631.757	7158.233	1383.020	2413.011
1638.039	2606.574	6973.639	8632.107	7158.485	1383.020	2413.011
1638.039	2606.574	6973.863	8632.107	7158.776	1383.020	2413.328
1638.039	2606.886	6974.089	8632.766	7158.981	1383.020	2413.328
1638.039	2606.886	6974.089	8632.766	7158.981	1383.020	2413.606
1638.039	2607.175	6974.411	8633.116	7159.269	1383.020	2413.606
1638.039	2607.175	6974.411	8633.116	7159.269	1383.020	2413.898
1638.039	2607.473	6974.659	8633.429	7159.609	1383.020	2414.157
1638.260	2607.683	6974.659	8633.429	7159.609	1383.020	2414.157
1638.260	2607.683	6974.659	8633.429	7159.955	1383.020	2414.519
1638.260	2607.955	6974.962	8633.648	7159.955	1383.020	2414.519
1638.483	2607.955	6974.962	8633.648	7160.324	1383.020	2414.820
1638.483	2608.238	6975.307	8633.648	7160.324	1383.297	2414.820
1638.483	2608.238	6975.307	8633.971	7160.627	1383.297	2415.114
1638.483	2608.491	6975.671	8634.187	7160.627	1383.297	2415.114
1638.735	2608.491	6975.671	8634.587	7160.627	1383.297	2415.321
1638.735	2608.491	6976.052	8634.587	7160.856	1383.297	2415.321
1638.735	2608.784	6976.052	8634.984	7160.856	1383.297	2415.321
1638.735	2608.784	6976.421	8634.984	7160.856	1383.297	2415.548
1638.980	2608.784	6976.421	8635.447	7160.856	1383.297	2415.548
1638.980	2609.034	6976.818	8635.447	7161.120	1383.297	2415.548
1638.980	2609.034	6977.034	8635.819	7161.120	1383.297	2415.548
1639.192	2609.242	6977.034	8635.819	7161.412	1383.518	2415.548
1639.192	2609.242	6977.384	8636.137	7161.412	1383.518	2415.787
1639.192	2609.242	6977.384	8636.137	7161.734	1383.778	2415.787
1639.192	2609.242	6977.712	8636.137	7161.734	1383.778	2415.787
1639.192	2609.502	6977.712	8636.373	7162.022	1383.778	2415.787
1639.428	2609.502	6978.007	8636.373	7162.022	1383.778	2415.787
1639.428	2609.502	6978.007	8636.746	7162.282	1383.778	2416.032
1639.428	2609.502	6978.274	8636.746	7162.282	1383.778	2416.032
1639.428	2609.502	6978.274	8637.009	7162.282	1383.778	2416.032
1639.428	2609.502	6978.274	8637.009	7162.282	1383.778	2416.032
1639.428	2609.736	6978.552	8637.009	7162.282	1383.778	2416.032
1639.428	2609.736	6978.552	8637.009	7162.282	1383.778	2416.032
1639.428	2609.736	6978.552	8637.009	7162.282	1383.778	2416.032
1639.428	2609.736	6978.828	8637.009	7162.282	1383.778	2416.032
1639.428	2609.736	6978.828	8637.009	7162.282	1383.778	2416.032
1639.428	2609.954	6979.052	8637.009	7162.282	1383.778	2416.032
1639.428	2609.954	6979.052	8637.009	7162.546	1383.778	2416.032
1639.428	2609.954	6979.052	8637.009	7162.546	1383.778	2416.032
1639.428	2609.954	6979.329	8637.243	7162.847	1383.778	2416.032
1639.428	2609.954	6979.329	8637.243	7162.847	1383.778	2416.032
1639.428	2609.954	6979.542	8637.243	7163.194	1383.778	2416.309
1639.428	2610.154	6979.542	8637.460	7163.194	1383.778	2416.309
1639.428	2610.154	6979.818	8637.460	7163.502	1383.778	2416.309
1639.428	2610.154	6979.818	8637.460	7163.502	1383.778	2416.578
1639.428	2610.375	6980.074	8637.717	7163.780	1383.778	2416.578
1639.428	2610.375	6980.074	8637.717	7163.780	1384.005	2416.578
1639.428	2610.579	6980.074	8637.717	7164.046	1384.005	2416.806
1639.428	2610.579	6980.357	8637.940	7164.046	1384.005	2416.806
1639.428	2610.579	6980.357	8637.940	7164.046	1384.005	2416.806
1639.428	2610.816	6980.357	8637.940	7164.046	1384.005	2416.806
1639.428	2610.816	6980.357	8637.940	7164.264	1384.005	2417.054
1639.428	2610.816	6980.620	8638.146	7164.264	1384.005	2417.054
1639.428	2610.816	6980.620	8638.146	7164.264	1384.005	2417.054
1639.428	2611.067	6980.620	8638.146	7164.264	1384.005	2417.054
1639.428	2611.067	6980.895	8638.146	7164.264	1384.005	2417.262
1639.428	2611.067	6980.895	8638.146	7164.264	1384.005	2417.262
1639.428	2611.067	6980.895	8638.146	7164.264	1384.005	2417.262
1639.428	2611.067	6981.144	8638.359	7164.477	1384.005	2417.262
1639.428	2611.067	6981.144	8638.359	7164.477	1384.005	2417.262
1639.628	2611.270	6981.144	8638.359	7164.477	1384.005	2417.262
1639.628	2611.270	6981.368	8638.359	7164.477	1384.005	2417.262
1639.628	2611.270	6981.368	8638.359	7164.758	1384.005	2417.539
1639.628	2611.270	6981.368	8638.359	7164.758	1384.005	2417.539
1639.628	2611.270	6981.620	8638.584	7164.968	1384.005	2417.539
1639.628	2611.270	6981.620	8638.584	7164.968	1384.005	2417.539
1639.628	2611.270	6981.620	8638.795	7165.248	1384.222	2417.539
1639.628	2611.270	6981.899	8638.795	7165.248	1384.222	2417.790
1639.628	2611.270	6981.899	8639.008	7165.529	1384.222	2417.790
1639.628	2611.514	6982.141	8639.409	7165.529	1384.222	2417.790
1639.628	2611.514	6982.141	8639.409	7165.879	1384.222	2418.019
1639.628	2611.514	6982.421	8639.409	7165.879	1384.222	2418.019
1639.628	2611.748	6982.421	8639.665	7166.136	1384.222	2418.019
1639.628	2611.748	6982.740	8639.665	7166.136	1384.435	2418.300
1639.628	2611.748	6982.740	8639.665	7166.136	1384.435	2418.300
1639.628	2611.748	6983.148	8639.665	7166.344	1384.435	2418.300
1639.628	2611.949	6983.426	8639.887	7166.344	1384.435	2418.300
1639.628	2611.949	6983.796	8639.887	7166.344	1384.435	2418.526
1639.628	2611.949	6984.276	8639.887	7166.344	1384.435	2418.526
1639.628	2611.949	6984.803	8639.887	7166.588	1384.435	2418.526
1639.628	2612.159	6985.306	8639.887	7166.588	1384.435	2418.796
1639.628	2612.159	6985.853	8639.887	7166.588	1384.435	2418.796
1639.628	2612.159	6986.618	8640.098	7166.588	1384.435	2419.037
1639.836	2612.159	6987.201	8640.439	7166.588	1384.435	2419.037
1639.836	2612.404	6987.829	8640.732	7166.588	1384.648	2419.256
1639.836	2612.404	6988.416	8641.044	7166.588	1384.648	2419.256
1639.836	2612.404	6988.945	8641.390	7166.588	1384.648	2419.460
1639.836	2612.629	6989.501	8641.390	7166.796	1384.648	2419.460
1639.836	2612.629	6990.068	8641.390	7166.796	1384.648	2419.460
1639.836	2612.898	6990.663	8641.664	7166.796	1384.648	2419.682
1639.836	2612.898	6991.117	8641.664	7167.012	1384.648	2419.682
1640.044	2613.181	6991.597	8641.925	7167.012	1384.648	2419.682
1640.044	2613.181	6992.085	8641.925	7167.012	1384.648	2419.682
1640.044	2613.439	6992.583	8641.925	7167.012	1384.648	2419.682
1640.044	2613.439	6993.082	8641.925	7167.281	1384.648	2419.682
1640.044	2613.670	6993.548	8641.925	7167.281	1384.648	2419.682
1640.044	2613.670	6993.980	8642.189	7167.523	1384.648	2419.682
1640.044	2613.884	6994.402	8642.189	7167.523	1384.648	2419.924
1640.044	2613.884	6994.847	8642.189	7167.908	1384.648	2419.924
1640.044	2613.884	6995.331	8642.416	7168.125	1384.648	2419.924
1640.044	2613.884	6995.802	8642.416	7168.333	1384.648	2419.924
1640.044	2613.884	6996.242	8642.638	7168.556	1384.648	2420.139
1640.044	2614.129	6996.648	8642.638	7168.845	1384.888	2420.139
1640.044	2614.129	6997.028	8642.942	7169.170	1384.888	2420.139
1640.044	2614.129	6997.426	8642.942	7169.545	1384.888	2420.139
1640.044	2614.375	6997.838	8643.331	7169.963	1384.888	2420.366
1640.304	2614.375	6998.265	8643.331	7170.650	1385.094	2420.366
1640.304	2614.375	6998.736	8643.643	7171.198	1385.094	2420.366
1640.304	2614.578	6999.164	8643.643	7171.788	1385.094	2420.366
1640.304	2614.578	6999.577	8643.913	7172.427	1385.094	2420.366
1640.506	2614.578	6999.945	8643.913	7173.025	1385.368	2420.604
1640.506	2614.578	7000.310	8644.195	7173.599	1385.368	2420.604
1640.506	2614.807	7000.648	8644.195	7174.207	1385.368	2420.604
1640.728	2614.807	7001.012	8644.195	7174.934	1385.368	2420.877
1640.728	2614.807	7001.379	8644.496	7175.676	1385.368	2420.877
1640.728	2614.807	7001.739	8644.832	7176.360	1385.368	2421.106
1640.942	2615.017	7002.180	8645.194	7177.133	1385.368	2421.106
1640.942	2615.017	7002.585	8645.645	7177.915	1385.368	2421.106
1641.157	2615.017	7003.009	8646.129	7178.656	1385.627	2421.360
1641.157	2615.017	7003.402	8646.612	7179.465	1385.627	2421.360
1641.383	2615.017	7003.790	8646.998	7180.244	1385.627	2421.360
1641.383	2615.237	7004.143	8647.359	7181.049	1385.840	2421.360
1641.622	2615.237	7004.507	8647.750	7181.898	1385.840	2421.360
1641.622	2615.237	7004.853	8648.196	7182.776	1385.840	2421.588
1641.622	2615.237	7005.173	8648.687	7183.591	1386.125	2421.588
1641.824	2615.237	7005.500	8649.127	7184.370	1386.125	2421.588
1641.824	2615.470	7005.775	8649.550	7185.252	1386.125	2421.588
1641.824	2615.470	7006.112	8649.921	7186.048	1386.125	2421.588
1641.824	2615.470	7006.366	8650.364	7186.800	1386.367	2421.588
