Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z	RHand_X	RHand_Y	RHand_Z
3189.104	3690.180	1611.789	3560.089	4024.956	3845.130	3713.279	2955.560	2932.741
3189.104	3690.180	1611.789	3560.089	4024.956	3845.130	3713.279	2955.560	2932.741
3189.369	3690.453	1611.789	3560.089	4025.260	3845.362	3713.279	2955.805	2932.741
3189.369	3690.453	1611.789	3560.089	4025.260	3845.362	3713.505	2955.805	2932.741
3189.369	3690.793	1611.789	3560.089	4025.484	3845.362	3713.505	2955.805	2932.741
3189.369	3690.793	1611.789	3560.089	4025.484	3845.362	3713.808	2955.805	2932.741
3189.369	3691.114	1611.789	3560.089	4025.484	3845.362	3713.808	2955.805	2932.993
3189.369	3691.114	1612.096	3560.089	4025.484	3845.362	3714.145	2956.074	2932.993
3189.369	3691.420	1612.096	3560.089	4025.769	3845.362	3714.145	2956.074	2932.993
3189.369	3691.420	1612.297	3560.089	4025.769	3845.362	3714.511	2956.335	2932.993
3189.369	3691.703	1612.297	3560.089	4025.769	3845.574	3714.511	2956.335	2933.202
3189.661	3691.703	1612.544	3560.089	4025.769	3845.574	3714.797	2956.537	2933.202
3189.661	3691.955	1612.544	3560.334	4025.769	3845.574	3714.797	2956.537	2933.202
3189.953	3691.955	1612.869	3560.334	4025.769	3845.856	3714.797	2956.537	2933.202
3189.953	3692.295	1613.098	3560.334	4025.769	3845.856	3714.797	2956.537	2933.202
3190.346	3692.503	1613.301	3560.537	4025.769	3846.115	3714.797	2956.537	2933.202
3190.611	3692.748	1613.502	3560.537	4025.974	3846.115	3714.797	2956.800	2933.202
3190.859	3692.988	1613.724	3560.754	4025.974	3846.418	3715.291	2957.115	2933.202
3191.126	3693.273	1613.967	3560.754	4025.974	3846.636	3715.735	2957.562	2933.422
3191.394	3693.567	1614.247	3561.050	4025.974	3846.949	3716.289	2958.055	2933.422
3191.698	3693.879	1614.544	3561.050	4025.974	3847.271	3717.048	2958.693	2933.736
3192.004	3694.224	1614.837	3561.282	4025.974	3847.603	3717.934	2959.442	2933.938
3192.299	3694.543	1615.127	3561.282	4025.974	3847.906	3718.932	2960.271	2934.169
3192.571	3694.857	1615.385	3561.486	4025.974	3848.253	3720.104	2961.222	2934.484
3192.808	3695.204	1615.616	3561.486	4025.974	3848.554	3721.255	2962.298	2934.806
3193.062	3695.512	1615.884	3561.764	4025.974	3848.841	3722.545	2963.404	2935.237
3193.309	3695.886	1616.128	3561.764	4026.200	3849.068	3723.899	2964.610	2935.674
3193.557	3696.244	1616.366	3562.069	4026.200	3849.333	3725.242	2965.818	2936.184
3193.784	3696.643	1616.607	3562.069	4026.407	3849.547	3726.594	2967.054	2936.689
3193.784	3696.984	1616.948	3562.309	4026.407	3849.780	3727.979	2968.272	2937.170
3194.191	3697.362	1617.191	3562.309	4026.666	3850.109	3729.204	2969.415	2937.637
3194.416	3697.766	1617.418	3562.533	4026.666	3850.362	3730.474	2970.578	2938.033
3194.660	3698.119	1617.418	3562.533	4026.981	3850.614	3731.620	2971.587	2938.421
3194.904	3698.467	1617.778	3562.740	4027.190	3850.614	3732.685	2972.547	2938.696
3195.156	3698.857	1617.986	3562.740	4027.409	3850.920	3733.618	2973.299	2938.929
3195.388	3699.269	1618.187	3562.740	4027.617	3850.920	3734.324	2973.884	2939.131
3195.666	3699.624	1618.389	3562.740	4027.617	3850.920	3734.835	2974.188	2939.131
3195.988	3699.991	1618.628	3562.740	4027.902	3851.137	3735.139	2974.188	2939.423
3196.331	3700.335	1618.875	3562.941	4027.902	3851.137	3735.139	2974.502	2939.423
3196.698	3700.651	1619.131	3562.941	4027.902	3851.137	3735.139	2975.110	2939.423
3197.080	3700.989	1619.410	3562.941	4028.117	3851.137	3735.588	2975.994	2939.717
3197.484	3701.336	1619.682	3563.150	4028.117	3851.137	3736.080	2977.123	2940.095
3197.897	3701.630	1619.978	3563.150	4028.117	3851.137	3736.787	2978.534	2940.604
3198.328	3701.904	1620.246	3563.150	4028.117	3851.137	3737.643	2980.098	2941.197
3198.718	3702.129	1620.517	3563.150	4028.117	3851.137	3738.722	2981.661	2941.882
3199.158	3702.412	1620.808	3563.150	4028.117	3851.137	3739.919	2983.457	2942.636
3199.626	3702.696	1621.142	3563.150	4028.117	3851.339	3741.541	2985.274	2943.342
3200.039	3703.006	1621.478	3563.150	4028.340	3851.339	3743.362	2987.176	2944.106
3200.463	3703.373	1621.772	3563.150	4028.340	3851.339	3745.550	2989.096	2944.851
3200.884	3703.724	1622.120	3563.150	4028.549	3851.339	3748.111	2990.928	2945.592
3201.420	3704.105	1622.452	3563.150	4028.549	3851.572	3750.901	2992.640	2946.280
3201.968	3704.585	1622.820	3563.150	4028.846	3851.572	3753.874	2994.299	2946.940
3202.439	3705.031	1623.151	3563.150	4028.846	3851.572	3756.955	2995.725	2947.537
3202.949	3705.481	1623.645	3563.150	4029.180	3851.572	3760.024	2997.079	2948.007
3203.567	3706.080	1624.060	3563.150	4029.180	3851.809	3762.876	2998.105	2948.391
3204.171	3706.641	1624.573	3563.150	4029.516	3851.809	3765.659	2998.813	2948.631
3204.662	3707.260	1625.124	3563.150	4029.516	3851.809	3768.282	2999.300	2948.631
3205.216	3707.921	1625.681	3563.150	4029.921	3851.809	3770.571	2999.583	2948.631
3205.815	3708.489	1626.264	3563.150	4029.921	3851.809	3772.599	2999.583	2948.932
3206.408	3709.134	1626.927	3563.150	4030.288	3852.010	3774.336	2999.583	2949.432
3206.934	3709.829	1627.429	3563.150	4030.514	3852.010	3775.569	3000.274	2950.074
3207.445	3710.468	1628.046	3563.150	4030.741	3852.010	3776.536	3000.999	2950.952
3208.021	3711.282	1628.752	3563.150	4030.950	3852.010	3776.955	3001.851	2951.885
3208.507	3711.783	1629.692	3563.150	4030.950	3852.010	3777.179	3002.953	2952.906
3208.958	3712.407	1630.374	3563.379	4031.261	3852.010	3777.179	3004.017	2953.906
3209.437	3713.089	1631.005	3563.379	4031.261	3852.010	3777.794	3005.227	2954.817
3209.840	3713.726	1631.580	3563.379	4031.261	3852.010	3778.508	3006.458	2955.791
3210.173	3714.422	1632.215	3563.379	4031.496	3852.010	3779.496	3007.821	2956.622
3210.500	3715.056	1632.782	3563.379	4031.496	3852.010	3780.595	3009.053	2957.354
3210.765	3715.631	1633.318	3563.379	4031.496	3852.010	3781.990	3010.411	2957.911
3211.026	3716.163	1633.840	3563.379	4031.496	3852.010	3783.435	3011.669	2958.470
3211.304	3716.724	1634.352	3563.379	4031.496	3852.010	3784.903	3012.964	2958.830
3211.570	3717.206	1634.770	3563.379	4031.496	3852.010	3786.375	3014.263	2959.177
3211.801	3717.608	1635.146	3563.379	4031.740	3852.228	3787.734	3015.465	2959.458
3212.028	3717.911	1635.518	3563.379	4031.740	3852.228	3788.995	3016.638	2959.780
3212.276	3718.150	1635.828	3563.379	4031.990	3852.228	3790.213	3017.523	2959.998
3212.501	3718.150	1636.108	3563.379	4031.990	3852.228	3791.222	3018.357	2959.998
3212.742	3718.480	1636.331	3563.379	4032.244	3852.228	3792.162	3019.052	2960.419
3212.950	3718.480	1636.331	3563.379	4032.244	3852.228	3793.002	3019.429	2960.419
3213.174	3718.480	1636.664	3563.379	4032.449	3852.228	3793.673	3019.429	2960.419
3213.174	3718.480	1636.664	3563.379	4032.449	3852.228	3794.360	3019.429	2960.419
3213.568	3718.480	1636.664	3563.379	4032.660	3852.228	3794.855	3019.765	2960.419
3213.568	3718.480	1636.664	3563.379	4032.660	3852.228	3795.115	3020.315	2960.809
3213.901	3718.480	1636.664	3563.379	4032.660	3852.536	3795.115	3021.077	2961.184
3213.901	3718.480	1636.664	3563.379	4032.660	3852.536	3795.115	3022.003	2961.643
3214.203	3718.480	1636.664	3563.379	4032.926	3852.738	3795.661	3023.036	2962.191
3214.424	3718.480	1636.664	3563.379	4032.926	3852.738	3796.171	3024.084	2962.768
3214.672	3718.816	1636.664	3563.379	4032.926	3852.738	3796.984	3025.139	2963.363
3214.672	3718.816	1636.664	3563.379	4032.926	3852.983	3797.825	3026.189	2963.919
3215.059	3718.816	1636.664	3563.379	4032.926	3852.983	3798.859	3027.160	2964.413
3215.059	3718.816	1636.664	3563.623	4032.926	3852.983	3800.009	3028.020	2964.851
3215.432	3718.816	1636.664	3563.623	4032.926	3853.218	3801.134	3028.854	2965.301
3215.432	3718.816	1636.664	3563.623	4033.226	3853.218	3802.368	3029.533	2965.704
3215.810	3718.816	1636.664	3563.623	4033.226	3853.218	3803.438	3030.132	2965.986
3215.810	3718.816	1636.882	3563.840	4033.528	3853.218	3804.537	3030.522	2965.986
3216.195	3718.816	1636.882	3563.840	4033.528	3853.218	3805.561	3030.816	2966.283
3216.419	3718.816	1636.882	3563.840	4033.849	3853.447	3806.507	3030.816	2966.283
3216.629	3718.816	1636.882	3563.840	4033.849	3853.447	3807.174	3030.816	2966.283
3216.629	3719.182	1636.882	3564.046	4034.179	3853.447	3807.650	3030.816	2966.621
3216.977	3719.629	1637.109	3564.046	4034.179	3853.447	3807.970	3030.816	2966.621
3216.977	3720.345	1637.388	3564.046	4034.519	3853.853	3807.970	3031.186	2967.051
3217.383	3721.360	1637.824	3564.046	4034.519	3854.087	3807.970	3031.498	2967.051
3217.623	3722.728	1638.389	3564.046	4034.941	3854.473	3808.253	3031.884	2967.516
3217.926	3724.616	1639.082	3564.046	4035.275	3854.993	3808.672	3032.205	2967.736
3218.198	3726.863	1639.890	3564.046	4035.733	3855.683	3809.208	3032.557	2967.736
3218.434	3729.533	1640.898	3564.441	4036.337	3856.888	3809.919	3032.828	2968.102
3218.728	3732.579	1641.987	3564.738	4036.885	3858.296	3810.667	3032.828	2968.102
3218.728	3735.936	1643.229	3565.222	4037.562	3859.931	3811.504	3033.155	2968.382
3218.995	3739.591	1644.487	3565.920	4038.245	3861.931	3812.547	3033.155	2968.382
3218.995	3743.524	1645.809	3566.737	4039.080	3864.073	3813.612	3033.155	2968.603
3219.198	3747.664	1647.224	3567.737	4040.008	3866.593	3814.766	3033.155	2968.603
3219.454	3752.031	1648.614	3568.644	4040.856	3869.257	3816.045	3033.155	2968.603
3219.783	3756.478	1650.047	3569.940	4042.374	3872.095	3817.257	3033.394	2969.003
3220.198	3761.081	1651.535	3571.242	4043.493	3875.026	3818.535	3033.394	2969.294
3220.602	3765.843	1653.157	3572.699	4044.240	3878.069	3819.856	3033.394	2969.684
3221.263	3770.449	1654.521	3574.264	4044.870	3881.243	3821.066	3033.394	2970.085
3222.073	3775.012	1655.724	3576.281	4045.233	3884.681	3822.356	3033.394	2970.460
3223.008	3779.467	1656.826	3578.332	4045.759	3888.128	3823.615	3033.394	2970.985
3223.883	3783.947	1658.047	3580.446	4046.008	3891.501	3824.889	3033.394	2971.402
3224.949	3788.291	1658.950	3582.605	4046.223	3895.092	3825.983	3033.757	2971.902
3226.099	3792.121	1659.620	3584.936	4046.432	3898.507	3827.064	3033.982	2972.408
3227.179	3796.041	1660.363	3587.269	4047.089	3901.793	3827.888	3034.322	2972.879
3228.251	3799.814	1660.979	3589.580	4047.806	3905.131	3828.629	3034.322	2972.879
3229.317	3803.385	1661.536	3591.988	4048.753	3908.353	3829.412	3034.870	2973.444
3230.407	3806.757	1662.105	3594.181	4049.842	3911.197	3830.108	3035.227	2973.755
3231.427	3809.976	1662.516	3596.184	4051.007	3913.835	3830.713	3035.529	2974.021
3232.431	3813.014	1662.883	3598.155	4052.222	3916.353	3831.266	3035.792	2974.021
3233.389	3815.701	1663.188	3600.113	4052.996	3919.100	3831.713	3036.002	2974.345
3234.373	3818.372	1663.430	3601.828	4054.168	3921.293	3832.020	3036.002	2974.345
3235.320	3820.918	1663.709	3603.157	4055.519	3923.033	3832.020	3036.002	2974.584
3236.272	3823.522	1663.709	3604.431	4056.749	3924.656	3832.243	3036.002	2974.584
3237.164	3825.759	1663.924	3605.624	4057.946	3925.931	3832.243	3036.002	2974.584
3238.123	3827.935	1663.924	3606.527	4059.082	3926.992	3832.243	3036.390	2974.584
3239.017	3830.019	1664.195	3607.332	4060.316	3927.893	3832.243	3036.759	2974.790
3239.910	3831.973	1664.195	3608.063	4061.511	3928.776	3832.243	3037.206	2974.790
3240.803	3833.842	1664.407	3608.833	4062.833	3929.568	3832.243	3037.722	2975.279
3241.671	3835.656	1664.407	3609.504	4063.999	3930.426	3832.243	3038.292	2975.549
3242.493	3837.415	1664.407	3610.323	4065.406	3931.240	3832.243	3038.956	2975.824
3243.324	3839.039	1664.692	3610.973	4066.698	3931.761	3832.243	3039.787	2975.824
3244.147	3840.749	1664.692	3611.702	4067.961	3932.254	3832.243	3040.411	2976.084
3244.944	3842.334	1664.692	3612.256	4069.021	3932.478	3832.556	3040.897	2976.084
3245.686	3843.837	1664.692	3612.709	4069.858	3932.478	3832.760	3041.347	2976.330
3246.456	3845.419	1664.692	3613.090	4070.397	3932.478	3832.760	3041.697	2976.330
3247.092	3846.899	1664.916	3613.330	4070.737	3932.478	3833.081	3041.697	2976.330
3247.812	3848.318	1664.916	3613.330	4070.737	3932.478	3833.081	3041.697	2976.581
3248.533	3849.771	1664.916	3613.330	4071.001	3932.478	3833.081	3041.697	2976.784
3249.049	3850.999	1664.916	3613.582	4071.001	3932.478	3833.081	3041.697	2977.025
3249.548	3852.371	1664.916	3613.582	4071.001	3932.478	3833.081	3042.070	2977.300
3249.968	3853.536	1664.916	3613.818	4071.217	3932.842	3833.081	3042.354	2977.625
3250.407	3854.748	1664.916	3613.818	4071.434	3933.175	3833.342	3042.587	2977.927
3250.747	3855.897	1664.916	3614.176	4071.663	3933.564	3833.543	3042.587	2978.211
3251.018	3857.071	1664.916	3614.434	4071.929	3934.025	3833.797	3042.870	2978.511
3251.302	3858.112	1664.916	3614.794	4072.234	3934.370	3834.110	3042.870	2978.752
3251.538	3859.183	1664.916	3615.218	4072.633	3934.737	3834.459	3042.870	2978.752
3251.778	3860.332	1664.916	3615.683	4072.982	3935.176	3834.762	3042.870	2979.096
3251.778	3861.420	1664.916	3616.070	4073.265	3935.622	3835.038	3043.187	2979.096
3252.109	3862.444	1664.916	3616.561	4073.560	3936.099	3835.268	3043.187	2979.378
3252.109	3863.528	1664.916	3617.185	4073.986	3936.572	3835.509	3043.187	2979.378
3252.109	3864.549	1664.916	3617.882	4074.381	3937.121	3835.723	3043.437	2979.601
3252.109	3865.575	1664.916	3618.492	4074.765	3937.782	3836.042	3043.437	2979.601
3252.109	3866.519	1664.916	3619.102	4075.102	3938.374	3836.358	3043.437	2979.896
3252.109	3867.488	1664.916	3619.802	4075.440	3938.973	3836.746	3043.437	2979.896
3252.477	3868.486	1665.144	3620.546	4075.945	3939.469	3837.190	3043.671	2980.169
3252.677	3869.314	1665.344	3621.347	4076.656	3940.077	3837.752	3043.872	2980.169
3252.914	3870.148	1665.557	3622.297	4077.480	3940.908	3838.332	3044.189	2980.169
3253.288	3870.979	1665.557	3623.487	4078.460	3941.796	3838.706	3044.490	2980.169
3253.650	3871.784	1665.900	3624.500	4079.320	3942.470	3839.256	3044.918	2980.169
3253.974	3872.529	1666.171	3625.417	4080.198	3943.017	3839.763	3045.330	2980.169
3254.410	3873.219	1666.171	3626.239	4080.905	3943.482	3840.291	3045.748	2980.418
3254.847	3873.988	1666.532	3627.056	4081.528	3943.912	3841.007	3046.199	2980.418
3255.358	3874.603	1666.796	3627.708	4082.049	3944.336	3841.812	3046.543	2980.418
3255.911	3875.139	1667.082	3628.367	4082.408	3944.748	3842.664	3046.912	2980.418
3256.450	3875.636	1667.440	3628.991	4082.658	3945.188	3843.660	3047.227	2980.687
3257.114	3876.079	1667.751	3629.405	4082.658	3945.563	3844.713	3047.513	2980.687
3257.801	3876.327	1668.052	3629.797	4082.658	3945.946	3845.688	3047.513	2981.095
3258.490	3876.327	1668.397	3630.287	4082.658	3946.365	3846.831	3047.725	2981.339
3259.346	3876.327	1668.732	3630.772	4082.898	3946.842	3847.734	3047.725	2981.554
3260.221	3876.327	1669.155	3631.268	4083.195	3947.402	3848.678	3047.725	2981.801
3261.205	3876.928	1669.687	3631.790	4083.479	3947.932	3849.539	3047.725	2982.064
3262.297	3877.427	1670.049	3632.358	4083.862	3948.483	3850.297	3047.725	2982.314
3263.411	3878.100	1670.529	3632.918	4084.262	3949.023	3850.991	3047.725	2982.314
3264.645	3878.984	1670.986	3633.514	4084.608	3949.574	3851.579	3047.725	2982.648
3265.893	3879.987	1671.412	3634.088	4084.878	3950.030	3852.139	3047.725	2982.648
3267.190	3881.181	1671.815	3634.742	4085.178	3950.536	3852.595	3047.725	2982.648
3268.415	3882.429	1672.157	3635.368	4085.436	3951.013	3853.119	3047.725	2982.648
3269.579	3883.856	1672.449	3635.938	4085.436	3951.384	3853.362	3047.985	2982.648
3270.746	3885.248	1672.750	3636.422	4085.704	3951.701	3853.362	3047.985	2982.648
3271.875	3886.768	1673.007	3636.856	4085.704	3951.921	3853.362	3047.985	2982.648
3272.926	3888.291	1673.213	3637.357	4085.704	3952.201	3853.677	3047.985	2982.648
3273.902	3889.752	1673.213	3637.779	4085.971	3952.548	3853.677	3047.985	2982.648
3274.829	3891.326	1673.453	3638.208	4085.971	3952.897	3853.968	3047.985	2982.648
3275.651	3892.713	1673.453	3638.562	4085.971	3953.177	3853.968	3047.985	2982.648
3276.720	3894.434	1673.453	3638.839	4086.202	3953.423	3853.968	3047.985	2982.648
3277.516	3895.873	1673.667	3639.042	4086.202	3953.423	3853.968	3048.230	2982.648
3278.299	3897.210	1673.667	3639.042	4086.202	3953.679	3853.968	3048.451	2982.648
3278.964	3898.577	1673.998	3639.386	4086.202	3953.679	3853.968	3048.451	2982.648
3279.614	3899.873	1673.998	3639.386	4086.481	3953.679	3854.330	3048.780	2982.648
3280.218	3901.123	1674.359	3639.733	4086.713	3953.679	3854.583	3049.026	2982.904
3280.803	3902.291	1674.359	3639.733	4087.041	3953.679	3854.880	3049.326	2982.904
3281.326	3903.397	1674.359	3640.046	4087.380	3953.679	3855.153	3049.622	2983.134
3281.816	3904.504	1674.681	3640.046	4087.795	3953.898	3855.400	3049.934	2983.134
3282.310	3905.736	1675.000	3640.441	4088.249	3953.898	3855.618	3050.319	2983.522
3282.817	3906.714	1675.290	3640.666	4088.773	3953.898	3855.857	3050.826	2983.731
3283.340	3907.672	1675.570	3640.871	4089.359	3954.108	3856.170	3051.386	2983.940
3283.862	3908.660	1675.897	3640.871	4089.888	3954.108	3856.601	3051.987	2984.203
3284.450	3909.569	1676.201	3640.871	4090.284	3954.108	3857.067	3052.516	2984.203
3284.990	3910.395	1676.530	3640.871	4090.569	3954.431	3857.577	3052.974	2984.415
3285.550	3911.210	1676.832	3640.871	4090.787	3954.431	3857.981	3053.355	2984.415
3286.152	3911.957	1677.146	3640.871	4090.787	3954.431	3858.402	3053.730	2984.415
3286.725	3912.669	1677.398	3640.871	4091.056	3954.431	3858.804	3054.142	2984.415
3287.280	3913.339	1677.676	3641.095	4091.056	3954.431	3859.168	3054.533	2984.415
3287.783	3913.977	1677.998	3641.095	4091.431	3954.431	3859.481	3054.960	2984.621
3288.273	3914.571	1678.274	3641.418	4091.684	3954.431	3859.742	3055.368	2984.621
3288.712	3915.162	1678.578	3641.627	4091.903	3954.431	3859.742	3055.761	2984.947
3289.104	3915.688	1678.879	3641.627	4091.903	3954.431	3859.958	3056.118	2984.947
3289.508	3916.182	1679.215	3641.921	4091.903	3954.670	3859.958	3056.463	2985.237
3289.887	3916.677	1679.592	3641.921	4091.903	3954.670	3859.958	3056.733	2985.237
3290.246	3917.044	1679.981	3642.139	4091.903	3954.895	3859.958	3056.956	2985.465
3290.582	3917.376	1680.353	3642.139	4091.903	3954.895	3859.958	3057.186	2985.465
3290.941	3917.718	1680.659	3642.139	4091.903	3954.895	3859.958	3057.399	2985.669
3291.282	3918.069	1680.979	3642.368	4092.112	3955.174	3860.179	3057.399	2985.669
3291.547	3918.428	1681.296	3642.368	4092.112	3955.174	3860.179	3057.758	2985.669
3291.804	3918.780	1681.580	3642.577	4092.377	3955.465	3860.485	3057.758	2985.669
3292.063	3919.176	1681.848	3642.577	4092.577	3955.465	3860.705	3058.021	2985.669
3292.063	3919.533	1681.848	3642.808	4092.884	3955.848	3860.938	3058.021	2985.669
3292.364	3919.898	1682.119	3642.808	4093.220	3955.848	3861.189	3058.021	2985.669
3292.364	3920.222	1682.119	3643.070	4093.539	3956.238	3861.432	3058.021	2985.669
3292.364	3920.546	1682.119	3643.070	4093.856	3956.238	3861.641	3058.021	2985.669
3292.567	3920.848	1682.119	3643.422	4094.174	3956.624	3861.872	3058.021	2985.882
3292.567	3921.149	1682.119	3643.702	4094.426	3956.883	3861.872	3058.237	2985.882
3292.567	3921.402	1682.119	3643.985	4094.426	3957.173	3862.190	3058.237	2985.882
3292.567	3921.704	1682.355	3644.238	4094.668	3957.461	3862.190	3058.237	2985.882
3292.813	3921.999	1682.355	3644.500	4094.668	3957.717	3862.449	3058.511	2985.882
3292.813	3922.301	1682.355	3644.746	4094.668	3957.717	3862.449	3058.511	2985.882
3293.170	3922.556	1682.355	3645.056	4094.668	3958.057	3862.721	3058.784	2985.882
3293.414	3922.784	1682.355	3645.353	4094.870	3958.057	3862.721	3058.784	2985.882
3293.690	3922.784	1682.355	3645.630	4094.870	3958.057	3863.033	3059.106	2985.882
3294.033	3923.124	1682.564	3645.891	4095.134	3958.329	3863.033	3059.106	2985.882
3294.403	3923.124	1682.564	3645.891	4095.134	3958.329	3863.377	3059.389	2985.882
3294.810	3923.403	1683.018	3646.229	4095.351	3958.329	3863.377	3059.389	2985.882
3295.327	3923.403	1683.284	3646.229	4095.351	3958.329	3863.734	3059.389	2986.084
3295.791	3923.737	1683.546	3646.490	4095.351	3958.329	3863.734	3059.389	2986.084
3296.301	3923.737	1683.864	3646.490	4095.351	3958.555	3864.049	3059.657	2986.084
3296.815	3923.737	1684.238	3646.700	4095.351	3958.555	3864.049	3059.657	2986.084
3297.373	3924.001	1684.610	3646.700	4095.351	3958.555	3864.298	3059.657	2986.084
3297.959	3924.001	1685.114	3646.951	4095.566	3958.555	3864.298	3059.657	2986.084
3298.472	3924.001	1685.552	3646.951	4095.566	3958.782	3864.510	3059.657	2986.084
