P1_head_pos_head_X	P1_head_pos_head_Y	P1_head_pos_head_Z
-54.342	-44.853	1276.572
-53.444	-44.861	1277.026
-52.611	-44.887	1277.384
-51.618	-44.843	1277.774
-50.712	-44.707	1278.195
-49.660	-44.577	1278.698
-48.639	-44.399	1279.112
-47.542	-44.152	1279.498
-46.433	-43.897	1279.905
-45.234	-43.511	1280.299
-44.095	-43.211	1280.679
-42.878	-42.758	1281.093
-41.594	-42.346	1281.556
-40.339	-41.939	1281.965
-39.090	-41.537	1282.367
-37.688	-41.052	1282.766
-36.314	-40.515	1283.135
-34.856	-39.921	1283.517
-33.415	-39.361	1283.867
-31.887	-38.739	1284.277
-30.352	-38.132	1284.627
-28.755	-37.576	1284.916
-27.110	-36.861	1285.355
-25.457	-36.205	1285.589
-23.780	-35.570	1285.858
-22.045	-34.898	1286.128
-20.331	-34.192	1286.394
-18.583	-33.435	1286.600
-16.875	-32.676	1286.870
-15.068	-31.779	1287.127
-13.258	-30.950	1287.378
-11.489	-30.022	1287.553
-9.721	-29.126	1287.756
-7.921	-28.214	1288.035
-6.085	-27.292	1288.235
-4.272	-26.271	1288.499
-2.410	-25.181	1288.727
-0.558	-24.140	1288.952
1.376	-23.006	1289.152
3.267	-21.845	1289.372
5.140	-20.699	1289.613
7.089	-19.460	1289.786
8.987	-18.233	1290.040
10.872	-16.958	1290.229
12.740	-15.789	1290.469
14.622	-14.592	1290.760
16.567	-13.308	1290.900
18.418	-12.002	1291.264
20.447	-10.709	1291.367
22.424	-9.502	1291.406
24.454	-8.249	1291.475
26.388	-6.915	1291.584
28.357	-5.698	1291.665
30.326	-4.447	1291.777
32.238	-3.309	1291.792
34.170	-2.069	1291.838
36.119	-0.901	1291.915
37.992	0.142	1291.948
39.870	1.184	1292.049
41.723	2.199	1292.227
43.525	3.124	1292.329
45.431	4.109	1292.405
47.333	5.078	1292.536
49.154	5.978	1292.562
50.984	6.796	1292.739
52.777	7.596	1292.849
54.540	8.352	1292.999
56.357	9.167	1293.107
58.157	9.923	1293.253
59.932	10.648	1293.372
61.665	11.300	1293.505
63.491	12.069	1293.576
65.311	12.784	1293.665
67.181	13.465	1293.765
69.028	14.112	1293.812
70.915	14.738	1293.875
72.784	15.390	1293.871
74.733	16.093	1293.925
76.668	16.784	1293.948
78.552	17.380	1293.953
80.483	17.987	1293.960
82.444	18.603	1293.873
84.395	19.215	1293.753
86.324	19.759	1293.574
88.286	20.290	1293.296
90.255	20.781	1293.050
92.182	21.206	1292.746
94.074	21.634	1292.410
95.959	21.916	1291.987
97.672	22.111	1291.569
99.410	22.346	1291.196
101.128	22.580	1290.717
102.718	22.702	1290.307
104.244	22.810	1289.860
105.687	22.789	1289.423
107.134	22.875	1288.949
108.410	22.779	1288.516
109.718	22.740	1288.071
110.875	22.533	1287.607
112.015	22.392	1287.206
113.046	22.170	1286.849
114.023	21.766	1286.468
114.868	21.287	1286.105
115.722	20.912	1285.710
116.508	20.464	1285.388
117.127	19.831	1285.082
117.657	19.180	1284.811
118.084	18.475	1284.495
118.403	17.743	1284.270
118.548	16.773	1283.874
118.556	15.840	1283.775
118.481	14.996	1283.708
118.327	14.095	1283.726
117.962	13.093	1283.798
117.514	12.171	1283.975
116.986	11.179	1284.132
116.266	10.129	1284.383
115.570	9.220	1284.631
114.755	8.173	1284.930
113.856	7.186	1285.219
112.895	6.238	1285.581
111.830	5.177	1285.935
110.825	4.191	1286.226
109.676	3.120	1286.538
108.422	2.017	1286.927
107.120	0.989	1287.309
105.839	-0.146	1287.605
104.383	-1.349	1287.995
102.825	-2.556	1288.428
101.288	-3.743	1288.811
99.647	-4.997	1289.203
97.959	-6.285	1289.632
96.169	-7.510	1290.065
94.353	-8.797	1290.495
92.376	-10.158	1290.977
90.405	-11.488	1291.458
88.273	-12.878	1291.961
86.098	-14.278	1292.516
83.891	-15.787	1293.087
81.510	-17.270	1293.664
79.065	-18.879	1294.238
76.552	-20.509	1294.834
73.998	-22.102	1295.461
71.409	-23.729	1296.042
68.677	-25.549	1296.675
65.958	-27.198	1297.211
63.192	-29.023	1297.762
60.401	-30.823	1298.295
57.450	-32.629	1298.798
54.591	-34.439	1299.279
51.612	-36.270	1299.719
48.601	-38.075	1300.130
45.573	-39.971	1300.467
42.558	-41.768	1300.875
39.434	-43.632	1301.177
36.410	-45.389	1301.475
33.247	-47.374	1301.829
30.155	-49.131	1302.025
26.887	-51.001	1302.278
23.650	-52.917	1302.556
20.338	-54.741	1302.757
16.946	-56.717	1302.930
13.444	-58.610	1303.092
10.060	-60.460	1303.225
6.445	-62.437	1303.221
2.937	-64.304	1303.257
-0.573	-66.194	1303.270
-4.271	-68.070	1303.165
-7.851	-69.861	1303.113
-11.533	-71.734	1302.996
-15.322	-73.677	1302.930
-19.107	-75.583	1302.729
-22.986	-77.487	1302.526
-26.932	-79.510	1302.348
-30.966	-81.634	1302.035
-35.109	-83.748	1301.633
-39.321	-85.854	1301.390
-43.600	-88.103	1301.017
-47.986	-90.396	1300.596
-52.507	-92.651	1300.306
-57.069	-95.006	1299.935
-61.715	-97.424	1299.599
-66.475	-99.855	1299.358
-71.290	-102.339	1299.061
-76.060	-104.781	1298.774
-80.927	-107.226	1298.534
-85.800	-109.596	1298.240
-90.723	-112.039	1297.930
-95.716	-114.452	1297.698
-100.744	-116.778	1297.421
-105.662	-119.110	1297.275
-110.652	-121.535	1296.976
-115.614	-123.839	1296.781
-120.559	-126.045	1296.628
-125.458	-128.164	1296.366
-130.338	-130.286	1296.163
-135.122	-132.403	1295.946
-139.845	-134.562	1295.927
-144.485	-136.457	1295.770
-148.936	-138.161	1295.674
-153.242	-139.830	1295.543
-157.462	-141.335	1295.558
-161.475	-142.624	1295.496
-165.433	-144.003	1295.487
-169.097	-145.188	1295.567
-172.668	-146.269	1295.570
-176.006	-147.287	1295.612
-179.288	-148.376	1295.679
-182.369	-149.230	1295.760
-185.313	-150.048	1295.792
-188.263	-150.881	1295.909
-190.997	-151.684	1296.028
-193.599	-152.380	1296.120
-196.064	-153.021	1296.249
-198.455	-153.647	1296.373
-200.707	-154.211	1296.445
-202.821	-154.857	1296.560
-204.790	-155.433	1296.708
-206.668	-156.094	1297.078
-208.327	-156.403	1296.998
-210.018	-156.948	1297.344
-211.524	-157.079	1297.271
-213.024	-157.538	1297.676
-214.363	-157.745	1297.885
-215.647	-157.945	1298.092
-216.880	-158.112	1298.291
-217.946	-158.188	1298.535
-218.962	-158.157	1298.708
-219.884	-158.050	1298.942
-220.754	-157.886	1299.186
-221.485	-157.639	1299.414
-222.156	-157.249	1299.712
-222.809	-156.730	1300.047
-223.311	-156.118	1300.361
-223.856	-155.311	1300.771
-224.277	-154.368	1301.214
-224.658	-153.248	1301.704
-224.944	-151.913	1302.121
-225.078	-150.535	1302.554
-225.221	-148.936	1302.967
-225.299	-147.364	1303.331
-225.131	-145.616	1303.855
-225.194	-143.942	1304.267
-225.116	-142.216	1304.478
-224.957	-140.523	1304.678
-224.783	-138.830	1304.783
-224.627	-137.190	1304.861
-224.309	-135.470	1304.811
-224.029	-133.858	1304.787
-223.645	-132.204	1304.615
-223.172	-130.704	1304.483
-222.673	-129.136	1304.189
-222.084	-127.596	1303.838
-221.444	-126.088	1303.465
-220.762	-124.539	1303.068
-220.053	-122.890	1302.622
-219.194	-121.316	1302.193
-218.371	-119.679	1301.748
-217.496	-117.978	1301.329
-216.619	-116.312	1300.910
-215.652	-114.618	1300.586
-214.645	-112.815	1300.201
-213.617	-111.068	1299.894
-212.521	-109.309	1299.671
-211.431	-107.513	1299.500
-210.338	-105.708	1299.273
-209.195	-103.846	1299.112
-208.072	-102.035	1298.949
-206.912	-100.210	1298.832
-205.741	-98.290	1298.718
-204.653	-96.358	1298.744
-203.575	-94.446	1298.774
-202.461	-92.536	1298.794
-201.389	-90.569	1298.832
-200.284	-88.683	1298.920
-199.222	-86.680	1299.042
-198.116	-84.750	1299.082
-197.018	-82.869	1299.162
-195.837	-81.036	1299.255
-194.610	-79.152	1299.359
-193.386	-77.371	1299.405
-192.131	-75.667	1299.387
-190.776	-74.002	1299.327
-189.322	-72.305	1299.266
-187.830	-70.831	1299.166
-186.318	-69.440	1299.029
-184.705	-68.025	1298.752
-183.042	-66.714	1298.505
-181.398	-65.522	1298.318
-179.718	-64.378	1298.082
-177.966	-63.233	1297.748
-176.144	-62.160	1297.423
-174.339	-61.173	1297.181
-172.604	-60.284	1296.886
-170.699	-59.353	1296.448
-168.843	-58.491	1296.025
-166.973	-57.779	1295.670
-165.138	-57.064	1295.199
-163.228	-56.426	1294.686
-161.338	-55.954	1294.160
-159.458	-55.539	1293.565
-157.552	-55.231	1292.866
-155.709	-55.035	1292.218
-153.922	-55.009	1291.424
-152.184	-54.968	1290.595
-150.477	-55.007	1289.662
-148.795	-55.140	1288.756
-147.208	-55.286	1287.790
-145.692	-55.379	1286.842
-144.261	-55.368	1285.965
-142.968	-55.384	1285.099
-141.750	-55.349	1284.402
-140.652	-55.404	1283.675
-139.629	-55.336	1282.972
-138.709	-55.362	1282.323
-137.909	-55.463	1281.768
-137.237	-55.497	1281.249
-136.646	-55.595	1280.710
-136.130	-55.658	1280.264
-135.696	-55.732	1279.843
-135.337	-55.782	1279.539
-135.046	-55.845	1279.272
-134.841	-55.928	1279.026
-134.681	-55.990	1278.838
-134.570	-56.044	1278.720
-134.488	-56.061	1278.633
-134.430	-56.093	1278.601
-134.378	-56.112	1278.596
-134.343	-56.136	1278.661
-134.313	-56.169	1278.727
-134.274	-56.176	1278.796
-134.200	-56.185	1278.861
-134.136	-56.206	1278.917
-134.064	-56.215	1278.999
-134.005	-56.217	1279.089
-133.980	-56.222	1279.190
-133.920	-56.202	1279.273
-133.886	-56.213	1279.386
-133.860	-56.235	1279.456
-133.839	-56.259	1279.530
-133.826	-56.264	1279.602
-133.797	-56.305	1279.669
-133.758	-56.333	1279.737
-133.741	-56.343	1279.761
-133.709	-56.378	1279.797
-133.678	-56.410	1279.851
-133.633	-56.468	1279.870
-133.612	-56.498	1279.896
-133.598	-56.557	1279.931
-133.583	-56.615	1279.974
-133.581	-56.666	1280.017
-133.573	-56.699	1280.070
-133.558	-56.724	1280.126
-133.530	-56.739	1280.192
-133.495	-56.733	1280.248
-133.453	-56.743	1280.309
-133.410	-56.742	1280.353
-133.328	-56.759	1280.387
-133.275	-56.755	1280.424
-133.202	-56.789	1280.495
-133.138	-56.797	1280.532
-133.066	-56.862	1280.567
-133.000	-56.904	1280.591
-132.907	-56.971	1280.584
-132.795	-57.075	1280.533
-132.648	-57.192	1280.477
-132.500	-57.337	1280.384
-132.359	-57.462	1280.276
-132.187	-57.536	1280.191
-132.014	-57.637	1280.102
-131.836	-57.787	1280.018
-131.654	-57.924	1279.967
-131.508	-58.020	1279.951
-131.357	-58.132	1279.938
-131.222	-58.223	1279.946
-131.098	-58.310	1279.943
-130.986	-58.406	1279.959
-130.867	-58.517	1279.972
-130.768	-58.624	1279.998
-130.686	-58.731	1280.041
-130.603	-58.817	1280.084
-130.520	-58.934	1280.120
-130.389	-59.022	1280.129
-130.266	-59.155	1280.155
-130.141	-59.275	1280.195
-130.052	-59.396	1280.232
-129.968	-59.508	1280.280
-129.875	-59.606	1280.279
-129.797	-59.732	1280.318
-129.705	-59.841	1280.320
-129.614	-59.967	1280.330
-129.501	-60.086	1280.321
-129.397	-60.202	1280.308
-129.301	-60.317	1280.304
-129.227	-60.438	1280.305
-129.146	-60.548	1280.320
-129.058	-60.638	1280.315
-128.992	-60.706	1280.336
-128.927	-60.772	1280.326
-128.852	-60.816	1280.311
-128.773	-60.845	1280.305
-128.714	-60.850	1280.288
-128.673	-60.835	1280.288
-128.626	-60.818	1280.314
-128.599	-60.808	1280.336
-128.590	-60.787	1280.381
-128.588	-60.783	1280.426
-128.596	-60.781	1280.464
-128.614	-60.767	1280.511
-128.667	-60.790	1280.578
-128.709	-60.815	1280.620
-128.769	-60.836	1280.657
-128.836	-60.894	1280.679
-128.893	-60.938	1280.690
-128.970	-60.994	1280.705
-129.035	-61.056	1280.698
-129.112	-61.119	1280.669
-129.162	-61.168	1280.646
-129.230	-61.237	1280.574
-129.277	-61.333	1280.549
-129.301	-61.440	1280.506
-129.335	-61.539	1280.480
-129.349	-61.658	1280.446
-129.380	-61.753	1280.410
-129.393	-61.806	1280.366
-129.413	-61.804	1280.348
-129.418	-61.728	1280.324
-129.408	-61.601	1280.302
-129.400	-61.374	1280.311
-129.362	-61.082	1280.338
-129.312	-60.682	1280.372
-129.250	-60.242	1280.426
-129.195	-59.728	1280.498
-129.141	-59.156	1280.590
-129.055	-58.504	1280.618
-128.966	-57.805	1280.693
-128.898	-57.051	1280.822
-128.829	-56.270	1280.906
-128.761	-55.419	1280.979
-128.715	-54.577	1281.088
-128.713	-53.648	1281.223
-128.674	-52.630	1281.328
-128.603	-51.549	1281.499
-128.496	-50.528	1281.597
-128.415	-49.275	1281.783
-128.348	-48.088	1281.978
-128.224	-46.824	1282.094
-128.064	-45.509	1282.243
-127.944	-44.030	1282.319
-127.739	-42.654	1282.427
-127.413	-41.266	1282.523
-127.079	-39.827	1282.511
-126.667	-38.492	1282.561
-126.206	-37.113	1282.490
-125.749	-35.798	1282.397
-125.118	-34.480	1282.191
-124.474	-33.202	1281.990
-123.755	-32.083	1281.759
-123.022	-30.959	1281.453
-122.249	-29.930	1281.114
-121.387	-29.033	1280.757
-120.513	-28.338	1280.391
-119.628	-27.754	1279.983
-118.775	-27.223	1279.547
-117.896	-26.931	1279.162
-117.038	-26.732	1278.782
-116.128	-26.628	1278.391
-115.257	-26.640	1277.937
-114.323	-26.701	1277.411
-113.316	-26.784	1276.888
-112.334	-26.841	1276.354
-111.303	-26.931	1275.654
-110.284	-26.965	1275.030
-109.277	-26.934	1274.429
-108.279	-26.977	1273.803
-107.364	-27.033	1273.241
-106.428	-26.916	1272.690
-105.555	-26.904	1272.123
-104.696	-26.939	1271.465
-103.909	-26.884	1270.946
-103.154	-26.866	1270.396
-102.471	-26.879	1269.809
-101.821	-26.946	1269.283
-101.217	-27.004	1268.818
-100.687	-27.101	1268.435
-100.144	-27.290	1267.972
-99.657	-27.513	1267.584
-99.189	-27.856	1267.172
-98.711	-28.137	1266.792
-98.256	-28.537	1266.403
-97.829	-28.931	1265.976
-97.369	-29.420	1265.588
-96.873	-29.962	1265.201
-96.374	-30.492	1264.776
-95.907	-31.013	1264.374
-95.479	-31.428	1263.995
-95.099	-31.770	1263.582
-94.690	-32.027	1263.240
-94.304	-32.274	1262.962
-93.948	-32.449	1262.771
-93.671	-32.552	1262.637
-93.407	-32.634	1262.550
-93.167	-32.665	1262.493
-92.935	-32.639	1262.495
-92.758	-32.605	1262.522
-92.560	-32.503	1262.520
-92.366	-32.366	1262.506
-92.156	-32.212	1262.515
-91.996	-32.044	1262.511
-91.875	-31.787	1262.521
-91.782	-31.458	1262.569
-91.752	-31.123	1262.671
-91.736	-30.665	1262.860
-91.756	-30.209	1263.059
-91.830	-29.791	1263.274
-91.912	-29.400	1263.487
-92.054	-28.859	1263.756
-92.249	-28.266	1264.024
-92.475	-27.555	1264.290
-92.783	-26.926	1264.544
-93.099	-26.229	1264.868
-93.438	-25.400	1265.176
-93.817	-24.530	1265.488
-94.180	-23.692	1265.774
-94.548	-22.685	1266.129
-94.935	-21.670	1266.409
-95.339	-20.664	1266.654
-95.741	-19.580	1266.969
-96.155	-18.550	1267.258
-96.579	-17.447	1267.437
-96.985	-16.438	1267.695
-97.332	-15.358	1267.890
-97.683	-14.259	1267.949
-98.008	-13.257	1268.114
-98.305	-12.112	1268.231
-98.609	-11.119	1268.283
-98.879	-10.113	1268.334
-99.108	-9.035	1268.374
-99.334	-8.037	1268.423
-99.419	-7.032	1268.446
-99.538	-6.024	1268.391
-99.629	-5.098	1268.276
-99.689	-4.149	1268.143
-99.658	-3.290	1268.202
-99.656	-2.458	1268.129
-99.735	-1.528	1267.914
-99.673	-0.771	1267.930
-99.684	-0.015	1267.811
-100.013	0.922	1267.396
-100.080	1.616	1267.251
-100.185	2.261	1267.158
-100.279	2.820	1267.024
-100.355	3.300	1266.925
-100.468	3.754	1266.815
-100.603	4.273	1266.720
-100.643	4.678	1266.741
-100.766	5.068	1266.647
-100.911	5.437	1266.585
-101.070	5.752	1266.539
-101.267	6.015	1266.542
-101.467	6.221	1266.595
-101.671	6.417	1266.638
-101.872	6.569	1266.713
-102.082	6.700	1266.775
-102.336	6.844	1266.843
-102.578	6.934	1266.923
-102.824	6.984	1266.980
-103.062	7.011	1267.052
-103.260	7.034	1267.125
-103.450	7.028	1267.197
-103.641	7.026	1267.271
-103.848	7.046	1267.341
-104.020	7.022	1267.435
-104.213	7.028	1267.519
-104.382	7.001	1267.602
-104.541	6.959	1267.683
-104.682	6.902	1267.775
-104.804	6.824	1267.829
-104.897	6.765	1267.899
-105.008	6.662	1267.956
-105.079	6.569	1268.020
-105.163	6.454	1268.081
-105.226	6.314	1268.161
-105.282	6.173	1268.265
-105.320	5.994	1268.372
-105.373	5.832	1268.468
-105.378	5.652	1268.584
-105.378	5.425	1268.688
-105.375	5.235	1268.757
-105.371	5.058	1268.841
-105.371	4.845	1268.949
-105.343	4.580	1269.041
-105.276	4.261	1269.113
-105.281	3.906	1269.063
-105.133	3.385	1269.089
-104.837	2.561	1269.106
-104.417	1.525	1269.108
-103.986	0.290	1269.058
-103.278	-1.396	1269.121
-102.553	-3.368	1269.022
-101.563	-5.738	1268.785
-100.462	-8.335	1268.613
-99.191	-11.331	1268.330
-97.750	-14.635	1267.940
-96.187	-18.225	1267.313
-94.480	-21.773	1266.514
-92.701	-25.327	1265.469
-90.899	-28.643	1264.273
-89.173	-31.660	1262.977
-87.465	-34.331	1261.586
-85.984	-36.519	1260.223
-84.620	-38.175	1258.841
-83.502	-39.275	1257.520
-82.568	-39.936	1256.429
-81.838	-40.104	1255.385
-81.363	-39.833	1254.562
-81.212	-39.415	1253.840
-80.989	-38.555	1253.202
-80.955	-37.437	1252.671
-81.139	-36.274	1252.247
-81.451	-35.182	1251.928
-81.901	-33.915	1251.606
-82.447	-32.913	1251.430
-83.130	-31.878	1251.329
-83.867	-31.086	1251.285
-84.657	-30.477	1251.313
-85.553	-29.898	1251.301
-86.531	-29.446	1251.413
-87.400	-29.264	1251.545
-88.464	-29.169	1251.679
-89.443	-29.318	1251.888
-90.383	-29.471	1252.038
-91.322	-29.928	1252.209
-92.185	-30.450	1252.423
-93.044	-31.092	1252.637
-93.776	-31.930	1252.876
-94.408	-32.862	1253.039
-95.097	-33.909	1253.260
-95.745	-34.959	1253.483
-96.383	-36.061	1253.722
-97.127	-37.146	1253.998
-97.977	-38.109	1254.388
-98.938	-39.014	1254.928
-100.053	-39.820	1255.592
-101.344	-40.410	1256.353
-102.808	-40.828	1257.342
-104.450	-41.112	1258.262
-106.318	-40.996	1259.478
-108.290	-40.728	1260.689
-110.377	-40.303	1262.020
-112.644	-39.469	1263.447
-114.879	-38.530	1264.988
-117.308	-37.302	1266.405
-119.696	-35.802	1267.922
-122.145	-34.226	1269.254
-124.502	-32.371	1270.619
-126.793	-30.401	1271.987
-128.786	-28.596	1273.505
-130.983	-26.454	1274.741
-133.081	-24.251	1275.884
-135.114	-22.016	1276.971
-137.095	-19.693	1277.973
-139.011	-17.328	1278.910
-140.874	-14.998	1279.718
-142.524	-12.620	1280.452
-144.176	-10.297	1281.077
-145.738	-7.961	1281.658
-147.230	-5.601	1282.368
-148.697	-3.533	1282.643
-149.975	-1.410	1282.969
-151.020	0.734	1283.305
-151.945	2.842	1283.481
-152.903	4.878	1283.577
-153.788	6.750	1283.658
-154.547	8.639	1283.654
-155.258	10.516	1283.539
-155.993	12.329	1283.516
-156.582	14.016	1283.393
-157.077	15.709	1283.274
-157.504	17.354	1283.120
-157.872	18.956	1282.985
-158.195	20.435	1282.812
-158.317	21.761	1282.581
-158.477	23.225	1282.399
-158.517	24.397	1282.124
-158.449	25.703	1281.877
-158.367	26.820	1281.650
-158.258	27.966	1281.457
-158.124	29.131	1281.255
-157.997	30.213	1281.060
-157.800	31.159	1280.882
-157.562	32.172	1280.700
-157.310	33.105	1280.476
-157.013	33.953	1280.296
-156.696	34.809	1280.083
-156.406	35.594	1279.905
-156.035	36.303	1279.719
-155.896	37.082	1279.314
-155.532	37.668	1279.133
-155.085	38.252	1278.934
-154.630	38.793	1278.691
-154.166	39.282	1278.471
-153.704	39.686	1278.244
-153.211	40.031	1277.998
-152.671	40.344	1277.755
-152.194	40.662	1277.519
-151.749	40.952	1277.292
-151.322	41.189	1277.052
-150.787	41.365	1276.819
-150.289	41.595	1276.572
-149.850	41.810	1276.329
-149.459	42.017	1276.137
-149.126	42.171	1275.942
-148.779	42.324	1275.775
-148.374	42.465	1275.605
-148.038	42.576	1275.497
-147.696	42.675	1275.374
-147.393	42.803	1275.257
-147.065	42.827	1275.123
-146.787	42.863	1275.023
-146.535	42.868	1274.928
-146.262	42.829	1274.848
-145.930	42.765	1274.767
-145.641	42.643	1274.682
-145.382	42.519	1274.605
-145.154	42.378	1274.561
-144.923	42.233	1274.516
-144.726	42.058	1274.473
-144.510	41.851	1274.460
-144.327	41.639	1274.457
-144.119	41.376	1274.454
-143.972	41.171	1274.459
-143.849	40.934	1274.492
-143.774	40.735	1274.552
-143.684	40.525	1274.584
-143.599	40.307	1274.617
-143.525	40.107	1274.675
-143.471	39.903	1274.741
-143.383	39.725	1274.798
-143.318	39.552	1274.837
-143.267	39.401	1274.892
-143.215	39.256	1274.920
-143.174	39.125	1274.933
-143.115	39.014	1274.949
-143.062	38.930	1274.969
-142.991	38.807	1274.961
-142.914	38.710	1274.928
-142.830	38.621	1274.907
-142.704	38.525	1274.837
-142.576	38.387	1274.801
-142.451	38.271	1274.771
-142.291	38.152	1274.750
-142.113	37.973	1274.768
-141.904	37.766	1274.789
-141.744	37.590	1274.832
-141.583	37.380	1274.905
-141.457	37.168	1275.003
-141.365	36.945	1275.167
-141.315	36.694	1275.359
-141.322	36.416	1275.610
-141.400	36.179	1275.921
-141.578	35.967	1276.250
-141.812	35.801	1276.636
-142.081	35.707	1276.997
-142.445	35.679	1277.381
-142.865	35.761	1277.782
-143.341	35.854	1278.201
-143.956	36.051	1278.671
-144.499	36.306	1279.086
-145.064	36.622	1279.479
-145.627	36.997	1279.712
-146.225	37.383	1279.971
-146.777	37.855	1280.210
-147.359	38.430	1280.343
-147.921	39.002	1280.430
-148.520	39.585	1280.495
-149.046	40.220	1280.442
-149.508	40.873	1280.321
-149.947	41.593	1280.150
-150.292	42.316	1279.943
-150.612	43.068	1279.658
-150.886	43.764	1279.312
-151.130	44.528	1278.989
-151.335	45.280	1278.626
-151.537	45.995	1278.318
-151.690	46.683	1277.969
-151.796	47.382	1277.579
-151.875	48.072	1277.256
-151.936	48.661	1277.012
-151.957	49.221	1276.796
-152.005	49.727	1276.627
-151.986	50.178	1276.486
-151.931	50.585	1276.399
-151.875	50.907	1276.343
-151.793	51.153	1276.291
-151.703	51.345	1276.247
-151.637	51.469	1276.204
-151.554	51.586	1276.174
-151.562	51.662	1276.163
-151.585	51.703	1276.123
-151.666	51.733	1276.058
-151.799	51.742	1275.968
-151.991	51.758	1275.872
-152.191	51.800	1275.751
-152.504	51.864	1275.611
-152.856	51.935	1275.456
-153.233	52.046	1275.315
-153.696	52.243	1275.170
-154.327	52.560	1275.021
-154.915	52.900	1274.926
-155.515	53.291	1274.839
-156.293	53.666	1274.785
-157.052	54.102	1274.813
-157.912	54.653	1274.844
-158.808	55.227	1274.982
-159.681	55.775	1275.218
-160.546	56.493	1275.472
-161.486	57.208	1275.780
-162.341	57.905	1276.108
-163.287	58.707	1276.438
-164.155	59.536	1276.741
-164.956	60.320	1277.008
-165.741	61.075	1277.235
-166.431	61.889	1277.313
-167.109	62.611	1277.367
-167.689	63.352	1277.331
-168.322	64.111	1277.218
-168.873	64.731	1277.015
-169.317	65.393	1276.804
-169.780	66.065	1276.549
-170.281	66.682	1276.262
-170.726	67.250	1275.930
-171.165	67.850	1275.602
-171.541	68.424	1275.263
-171.876	68.878	1274.933
-172.241	69.308	1274.656
-172.571	69.698	1274.385
-172.880	69.967	1274.140
-173.145	70.155	1273.991
-173.378	70.245	1273.924
-173.597	70.256	1273.943
-173.804	70.170	1274.048
-173.992	69.951	1274.242
-174.139	69.603	1274.536
-174.234	69.151	1274.908
-174.312	68.600	1275.393
-174.449	67.994	1275.855
-174.561	67.245	1276.399
-174.672	66.435	1276.893
