RHand	LHand	Head
58.773	47.481	111.084
56.426	43.342	110.230
54.586	42.513	105.867
56.333	43.266	109.821
55.920	38.854	110.419
53.805	38.614	109.833
49.814	52.627	110.866
45.285	73.348	111.054
48.970	93.565	115.111
55.511	103.024	113.389
71.117	110.606	112.732
81.770	105.374	114.901
77.441	99.640	112.744
68.411	98.441	115.293
58.350	88.136	117.840
49.148	84.254	116.355
41.683	79.731	119.346
37.747	70.981	116.745
41.397	68.920	111.933
48.392	75.499	100.524
55.530	84.528	87.629
56.875	99.192	86.864
55.994	109.906	78.809
57.214	115.544	66.155
56.109	95.185	61.800
54.036	98.444	62.939
59.030	133.088	63.338
64.086	135.551	61.262
66.352	142.424	62.935
62.456	140.136	64.426
59.585	143.434	70.436
67.283	144.603	72.553
68.666	145.756	69.459
67.564	149.764	71.915
69.183	149.341	80.344
66.357	159.194	81.725
54.729	145.724	77.964
42.761	118.118	82.987
34.305	87.334	85.541
29.970	47.921	81.683
24.955	18.067	79.414
30.808	8.878	83.329
40.518	23.502	83.603
47.209	43.592	77.626
59.697	70.443	75.371
75.424	97.487	80.150
91.331	118.023	77.278
106.191	131.738	70.865
121.050	143.902	66.826
128.958	160.554	61.001
138.774	173.726	54.792
149.615	182.796	45.530
151.813	201.356	39.131
159.779	225.027	32.101
166.754	219.202	26.095
169.692	234.692	24.458
169.812	280.994	22.771
165.233	292.253	20.068
157.896	291.765	16.583
142.294	285.706	13.937
135.940	279.991	15.997
137.734	277.016	14.271
138.260	276.265	15.744
135.157	277.168	18.640
135.805	294.779	17.354
131.184	313.786	19.767
114.663	310.615	22.667
98.030	299.281	20.509
90.983	287.892	18.043
83.195	260.164	18.781
64.321	239.260	18.128
47.660	228.722	17.753
36.397	209.090	16.701
31.363	173.698	16.185
27.059	139.948	14.369
16.352	98.856	12.365
13.741	75.537	12.477
17.741	57.624	15.588
20.380	35.958	18.825
22.650	39.457	20.580
21.160	46.212	21.275
16.633	44.828	22.099
14.815	41.723	23.415
14.705	37.420	24.385
10.288	32.754	27.131
10.080	29.432	29.568
12.876	18.896	30.173
16.330	13.444	28.971
22.434	16.865	25.001
24.301	19.692	21.817
20.497	19.583	21.287
16.213	21.355	22.999
11.910	24.173	22.201
9.939	23.766	21.306
6.800	25.003	22.250
3.283	28.527	21.003
1.345	29.584	21.898
2.458	28.972	20.239
5.437	28.364	18.032
6.988	26.175	19.646
6.395	24.335	20.447
4.711	22.221	20.910
3.129	17.922	20.716
2.588	13.555	21.386
3.850	11.701	20.796
4.288	15.892	22.881
3.465	19.581	27.195
5.263	18.197	27.696
8.095	23.188	23.920
11.813	24.594	17.452
12.424	26.280	14.110
13.449	33.122	12.705
14.329	33.564	10.683
15.558	32.125	10.284
15.591	26.646	11.536
15.632	19.414	13.127
16.923	19.463	13.383
12.985	17.266	14.459
11.107	15.114	15.401
7.358	17.232	13.798
4.093	17.059	13.546
4.472	16.039	13.848
7.305	18.420	12.516
6.329	20.869	12.145
6.716	21.073	9.589
6.522	22.436	22.366
5.009	25.431	6.515
0.882	25.328	23.188
4.239	20.881	11.293
3.623	13.228	8.668
5.278	11.125	3.234
7.452	14.934	3.415
6.408	14.908	3.745
8.020	16.060	4.814
8.413	14.480	15.307
9.064	17.347	16.548
8.350	18.665	27.921
5.977	19.709	28.287
8.271	25.450	7.124
8.741	27.940	4.642
4.747	27.888	6.168
4.403	26.232	5.663
5.511	22.399	7.451
3.163	18.823	9.415
1.762	16.131	8.383
3.819	12.216	8.551
5.031	6.855	11.671
2.034	2.794	17.750
3.055	3.412	20.700
6.577	5.319	21.061
4.504	4.656	23.330
6.377	6.338	26.354
7.466	6.669	26.768
3.963	9.653	28.255
5.631	13.904	29.274
7.230	2.316	28.728
7.092	2.889	28.387
6.776	33.756	29.204
7.510	34.419	28.278
7.634	14.730	29.573
7.525	8.627	30.435
6.043	8.038	28.609
5.160	7.623	28.241
4.052	7.156	27.953
4.093	12.574	25.991
4.468	16.658	25.424
3.539	12.038	27.219
4.685	9.854	26.211
3.712	9.553	23.541
3.492	11.047	22.818
4.188	10.307	21.847
3.128	9.326	19.934
6.855	27.858	18.892
8.613	26.831	17.375
5.982	8.994	15.508
5.290	7.330	22.800
3.305	8.454	17.463
3.164	10.986	16.642
2.980	13.364	21.104
4.051	7.282	22.490
6.441	10.068	23.457
6.220	20.015	25.365
6.236	19.167	29.535
6.942	15.567	41.808
8.490	16.583	24.616
6.789	15.798	21.171
5.216	14.776	25.844
4.267	14.311	26.868
3.847	13.120	28.346
3.541	12.488	28.336
3.789	12.840	27.767
5.220	10.543	26.877
4.135	10.017	25.471
3.428	10.651	25.815
3.065	8.677	26.289
3.023	8.529	28.900
7.133	10.445	31.191
9.838	14.813	32.332
14.023	15.221	33.328
13.978	14.026	31.891
10.517	17.005	32.384
11.082	16.271	32.979
12.245	10.222	32.902
12.565	6.721	33.151
12.263	7.280	35.135
13.897	13.407	35.653
17.474	19.803	30.415
22.650	25.015	26.581
25.004	31.698	24.729
26.770	40.479	23.057
30.865	50.019	21.322
41.174	61.310	17.389
53.052	72.770	15.603
70.857	77.491	16.998
89.191	93.986	22.568
106.489	117.460	27.990
114.506	129.247	30.708
127.662	136.634	32.064
139.081	143.923	33.031
144.466	140.795	34.350
147.040	140.003	38.305
139.798	152.213	42.345
133.459	150.416	42.854
128.179	152.550	44.065
132.491	156.773	44.895
138.308	152.198	42.585
129.094	156.085	42.574
125.716	152.958	45.004
126.081	147.381	45.141
114.440	146.826	45.371
106.040	140.852	44.173
96.558	136.714	36.608
86.735	133.799	27.303
76.329	135.876	18.620
64.160	130.096	9.642
50.129	125.772	2.653
41.381	127.864	2.200
34.684	124.755	5.387
29.587	123.192	9.621
25.717	128.165	14.806
22.824	126.828	19.551
20.810	117.176	23.053
25.466	125.153	25.738
26.459	124.568	23.480
24.789	117.695	15.510
25.274	114.254	10.243
24.251	117.370	11.470
24.576	116.243	16.216
25.635	115.217	23.853
24.423	118.294	30.777
21.391	79.210	34.408
20.590	86.008	39.609
19.809	119.309	39.882
20.129	115.487	35.947
20.654	108.502	32.940
19.829	110.853	29.645
17.735	106.645	35.038
12.736	92.540	37.459
10.483	91.477	32.386
8.545	91.459	34.195
6.015	79.228	30.217
5.520	70.890	26.349
7.149	69.863	26.206
8.732	62.539	24.961
10.820	55.307	23.932
9.778	52.354	21.888
11.183	49.654	19.639
15.786	44.227	17.499
19.113	38.870	11.230
22.185	35.609	8.723
27.318	33.581	10.096
33.972	39.411	10.635
43.480	50.182	13.081
51.934	59.201	17.143
54.266	61.723	23.369
58.720	70.892	28.387
62.700	88.460	31.104
62.422	111.583	31.883
62.544	133.814	33.248
60.939	143.638	37.537
61.981	123.750	39.964
61.802	145.170	40.897
68.411	202.571	39.973
73.844	216.483	44.433
77.200	225.873	52.216
78.636	233.664	48.138
89.113	235.304	42.612
93.633	229.487	42.770
95.157	228.081	49.629
95.211	225.972	61.893
86.960	232.046	67.066
82.204	240.238	65.259
75.503	243.800	67.334
72.380	257.343	68.572
69.416	265.719	73.276
67.403	256.752	77.800
63.777	254.221	74.617
49.711	242.955	72.406
39.759	231.995	74.673
39.016	219.625	77.241
52.119	177.983	75.359
60.589	139.678	79.879
46.900	114.955	81.423
24.988	88.215	78.178
12.239	56.065	82.447
12.749	37.663	84.295
13.912	38.382	80.544
11.468	46.544	77.872
10.177	45.594	83.245
10.683	47.636	93.369
13.465	47.733	92.590
18.576	39.812	87.314
24.999	30.417	91.304
26.381	24.095	92.225
26.440	18.077	90.195
30.794	14.188	88.168
32.717	11.958	84.503
28.059	12.144	81.640
24.032	13.729	80.398
22.360	11.432	81.836
18.124	10.808	86.490
12.801	9.585	84.470
10.240	8.959	86.727
9.737	12.688	94.596
7.422	17.188	92.071
6.365	14.317	86.345
6.450	13.840	86.452
5.975	17.690	89.138
2.713	18.634	88.253
2.283	17.120	87.537
2.822	14.266	87.509
2.647	13.197	89.091
4.258	11.523	95.030
2.482	9.434	97.512
0.651	8.442	97.410
4.781	9.147	95.568
7.852	11.925	98.522
8.003	14.758	101.487
11.644	13.779	94.262
13.918	8.587	94.347
14.435	4.649	103.221
16.327	4.657	103.832
15.236	7.180	102.173
13.967	12.929	107.150
13.770	17.182	106.037
10.881	17.704	104.714
12.023	17.527	105.643
12.390	17.577	103.672
8.269	18.251	111.672
4.522	16.803	113.182
3.635	13.405	116.836
4.809	10.372	126.412
6.380	11.925	123.431
10.601	15.468	129.595
12.396	13.936	132.976
16.356	12.475	134.024
17.168	13.657	140.018
16.013	12.657	137.539
18.669	10.900	137.454
15.685	10.076	135.884
11.289	9.167	140.021
11.850	9.868	140.002
12.367	9.345	138.339
10.429	9.367	142.230
10.241	7.618	133.575
10.495	8.450	131.624
10.543	33.674	133.055
7.260	36.070	129.115
7.804	11.665	127.576
9.664	10.101	121.822
9.830	9.315	117.643
9.819	8.849	116.563
7.768	7.862	111.222
8.879	9.181	100.224
8.834	8.855	93.959
6.157	12.008	94.211
5.899	18.332	87.900
6.534	21.199	83.530
6.617	20.651	87.019
5.669	17.269	91.402
5.735	12.148	89.020
4.647	5.058	83.850
3.633	6.378	84.134
3.126	7.624	84.868
4.668	7.728	84.992
6.450	8.031	85.850
7.678	7.768	85.861
9.741	10.326	83.140
11.421	10.858	83.408
9.156	8.633	86.451
9.760	9.037	88.517
9.873	10.465	90.989
8.144	11.459	96.064
9.889	12.451	101.273
10.473	11.802	105.723
9.246	10.590	106.901
8.462	10.983	111.171
6.380	10.833	110.932
4.270	10.054	103.023
3.411	9.868	105.498
4.445	10.072	106.826
3.048	9.094	106.433
2.908	8.582	106.537
2.716	9.051	106.436
2.085	7.140	109.119
4.169	5.873	114.980
5.296	6.809	117.855
4.244	5.844	125.318
1.881	6.344	136.315
3.189	7.740	132.365
6.023	11.469	137.096
9.497	17.451	139.804
11.291	21.294	137.887
15.400	25.063	145.616
20.670	32.442	155.930
22.028	35.685	170.338
23.339	31.649	181.663
22.854	27.743	195.855
23.968	24.142	211.520
27.067	19.575	227.655
24.837	15.275	248.939
23.345	16.796	262.127
25.317	23.193	272.170
26.699	31.908	281.409
29.197	42.366	279.671
31.723	48.333	283.690
36.323	49.478	282.627
39.067	50.193	269.865
35.925	54.081	257.627
30.697	61.756	242.721
24.765	67.850	235.359
20.245	79.888	219.702
19.163	97.821	191.617
21.686	119.218	168.713
40.191	142.784	155.414
40.157	157.335	133.741
31.472	159.977	105.457
30.156	157.846	84.643
22.833	155.923	67.045
24.131	153.861	57.560
26.451	149.548	64.053
28.607	146.621	71.854
32.158	145.342	75.567
35.454	137.517	83.656
38.091	125.920	87.697
38.685	111.722	90.901
43.696	97.407	111.110
47.092	75.484	130.186
50.027	49.886	144.422
49.011	32.205	162.389
42.394	17.293	184.185
37.974	14.648	195.591
31.142	27.139	204.470
27.584	46.034	210.696
22.086	71.766	211.072
12.556	92.306	253.711
9.056	103.059	255.038
15.523	116.167	213.143
22.722	129.003	211.803
30.130	147.195	214.139
39.286	157.269	218.445
52.486	164.489	221.436
64.820	183.511	224.580
64.376	186.502	232.238
58.499	189.639	233.557
54.360	192.069	232.135
46.014	165.687	239.372
34.874	127.210	231.245
25.804	112.061	215.696
17.529	93.681	209.869
11.122	66.310	207.264
9.551	54.606	206.151
6.928	41.783	202.836
4.371	25.433	201.319
6.464	19.191	195.060
7.900	17.720	193.697
7.553	18.236	197.184
9.364	19.047	193.145
13.772	20.964	189.163
13.685	25.320	197.334
11.356	27.170	191.879
11.924	27.030	190.649
13.808	27.014	193.098
16.624	25.910	186.468
18.700	22.305	181.436
16.628	14.341	173.205
14.274	7.976	172.041
12.815	13.048	165.650
9.592	16.530	158.763
6.538	15.916	156.602
5.993	13.525	152.656
8.135	13.924	147.870
8.668	16.977	142.368
9.374	19.322	137.854
10.261	17.649	130.298
11.713	16.537	123.116
13.784	14.195	127.417
12.213	17.141	120.348
14.349	17.507	115.324
15.601	11.633	118.587
15.116	13.201	111.505
14.184	15.106	112.050
12.128	14.962	112.923
11.743	14.497	108.781
9.664	15.275	107.098
7.497	19.111	104.861
5.509	22.654	105.013
5.770	23.562	102.757
7.945	18.894	92.893
7.984	12.028	91.643
8.960	9.699	93.534
10.636	14.739	86.378
10.671	15.026	77.414
10.095	16.027	79.768
8.010	18.555	78.532
4.491	16.991	68.131
4.722	12.613	60.945
6.281	8.747	60.630
3.843	7.304	62.779
4.776	6.510	57.682
3.623	8.674	50.769
3.121	12.842	47.455
1.842	17.841	47.872
1.612	19.581	47.862
1.654	18.362	44.649
5.985	19.924	34.545
9.377	19.066	26.846
9.008	17.401	23.102
9.462	16.797	22.542
11.167	15.269	21.897
10.653	17.709	18.324
10.291	14.882	15.312
10.049	6.615	14.821
8.335	2.957	16.006
8.060	2.227	14.044
9.888	1.823	13.071
9.171	2.549	11.693
9.220	4.204	11.675
11.086	5.857	14.302
8.796	6.880	15.838
7.446	8.486	16.054
7.768	11.192	18.547
7.852	12.010	20.856
9.540	11.182	22.826
10.133	13.623	25.196
11.579	13.827	24.910
13.584	16.554	24.669
13.453	20.856	24.918
14.595	26.131	25.702
20.263	29.928	29.076
24.165	32.210	30.754
30.339	35.918	32.127
38.123	37.332	33.295
48.250	32.809	34.601
52.902	28.762	37.197
48.887	28.399	37.603
52.685	34.311	35.567
78.800	41.926	34.423
99.569	37.178	39.436
112.344	23.161	46.339
117.280	25.780	51.942
106.239	53.501	63.768
110.157	78.727	70.133
96.386	100.372	80.745
61.313	133.934	97.646
55.360	174.365	107.155
59.510	205.035	109.581
58.267	225.343	119.415
47.863	247.510	129.756
30.874	279.063	134.985
25.642	319.492	139.565
39.835	364.785	146.847
67.649	409.847	152.629
96.627	449.763	151.628
125.282	471.706	150.802
173.085	494.268	152.674
226.669	523.958	150.031
271.620	536.887	146.084
315.351	556.189	139.610
362.085	567.462	132.198
401.726	573.618	124.284
446.937	573.831	103.361
450.196	519.930	97.197
416.392	514.174	91.129
438.742	534.431	68.379
449.355	508.347	47.110
463.327	482.061	37.544
480.376	440.581	42.243
486.877	418.497	45.739
478.065	402.651	53.382
451.869	372.797	69.107
450.008	334.183	90.452
413.148	277.451	113.564
334.188	206.090	134.671
280.551	124.355	160.069
225.160	89.383	176.288
166.140	147.399	191.724
117.714	217.104	218.137
105.586	282.022	231.569
123.231	338.461	231.018
187.638	395.776	239.285
263.812	443.771	246.786
325.833	494.243	241.102
389.446	547.101	234.086
484.098	586.929	230.279
523.371	637.427	225.589
550.209	686.719	202.383
618.994	723.152	192.712
666.333	765.759	190.916
714.753	795.603	170.704
743.503	808.192	164.574
773.218	809.928	160.208
809.003	815.086	156.816
838.926	779.803	157.909
850.971	776.936	159.078
825.525	812.781	156.648
829.912	786.812	162.522
854.241	743.076	170.713
850.854	702.774	169.526
830.994	643.022	178.036
794.317	555.881	179.836
792.965	533.691	172.432
687.770	511.917	168.817
597.201	435.357	159.963
609.773	374.329	139.002
595.850	323.685	129.496
571.340	277.525	108.080
537.410	251.091	91.828
498.942	222.580	103.263
454.206	192.929	106.133
410.226	154.176	109.266
362.879	87.673	119.348
315.670	54.664	121.852
267.004	34.968	113.914
224.709	17.009	106.779
194.548	23.033	97.085
160.965	41.727	83.867
131.492	50.705	71.115
113.392	51.283	58.349
89.316	59.235	44.219
58.527	57.958	26.206
38.649	43.544	6.970
23.867	35.732	11.983
11.203	25.024	29.050
18.124	10.654	43.307
31.008	4.365	55.325
35.719	12.382	63.466
37.555	20.852	69.846
35.825	27.812	76.074
33.693	29.614	80.677
36.997	35.373	81.008
36.150	44.067	77.495
28.437	44.508	76.961
19.613	42.422	80.390
14.601	45.392	87.962
10.732	46.099	98.202
19.770	43.951	100.083
32.706	41.838	103.463
47.948	34.458	120.822
57.411	25.115	139.599
55.023	16.953	150.291
55.196	9.824	162.541
57.372	7.048	179.261
57.492	12.448	197.991
60.220	24.639	205.594
66.165	42.548	212.484
74.942	60.801	234.867
81.787	79.760	255.772
89.716	104.493	270.981
111.990	134.963	283.174
143.516	186.676	290.835
192.878	232.042	299.418
250.200	290.761	300.740
312.210	361.102	303.654
389.597	413.944	303.119
467.174	474.035	297.196
536.251	524.315	294.671
607.866	589.225	301.164
676.672	590.432	282.535
737.673	602.904	246.333
789.143	688.741	228.578
823.747	735.585	207.638
869.095	765.440	188.056
943.617	798.868	171.762
991.563	830.855	152.533
1026.559	798.527	137.473
1060.632	791.420	120.008
1060.284	838.352	112.842
1057.724	832.144	113.353
1042.317	804.397	118.372
1015.107	776.541	134.975
977.346	747.847	147.966
897.411	707.583	146.597
847.436	667.755	139.622
829.887	622.959	127.568
779.138	571.161	102.791
735.334	535.207	78.609
691.238	488.160	75.501
640.607	433.104	94.279
593.655	383.843	113.554
549.405	328.070	144.611
492.965	275.541	169.922
431.679	226.116	178.950
385.958	179.299	195.259
322.991	125.614	189.326
250.307	75.961	164.790
168.911	66.460	155.455
85.599	122.692	143.506
36.425	191.559	123.359
87.985	254.765	108.633
154.940	307.564	111.844
228.368	356.037	107.644
310.283	413.827	102.188
393.021	469.516	108.538
457.720	523.919	104.432
530.744	582.592	97.089
605.378	639.162	95.649
658.479	690.338	81.154
712.806	731.068	63.157
766.351	766.444	62.718
822.746	795.171	64.661
836.879	804.818	55.405
841.618	815.321	46.442
846.248	824.771	42.614
850.833	805.653	37.846
874.718	782.274	39.818
866.198	716.268	42.812
857.885	682.292	41.208
845.223	690.228	41.372
825.636	651.352	41.374
796.995	601.542	41.249
775.564	554.887	40.626
755.989	522.311	45.693
729.506	473.745	46.672
700.608	385.829	43.986
663.361	321.968	57.102
612.959	292.166	79.131
567.758	226.880	91.753
546.309	138.031	103.963
508.962	79.150	121.879
460.285	82.769	136.463
410.515	132.687	152.098
341.867	203.477	164.932
237.589	264.924	172.924
132.340	326.282	171.567
73.256	354.968	172.072
100.343	358.489	170.523
151.182	405.246	173.039
190.823	458.544	174.918
222.782	478.555	170.576
263.539	481.739	172.663
306.926	472.004	166.244
333.882	447.843	158.455
381.035	421.057	154.331
450.488	386.833	141.117
489.314	339.844	124.513
559.263	282.428	112.850
604.187	229.534	102.755
573.330	182.752	97.812
582.607	138.068	91.298
606.794	106.626	85.863
598.924	82.409	82.044
594.249	56.765	74.452
581.997	58.883	68.686
563.938	71.801	64.241
546.839	74.840	57.732
520.716	80.488	47.480
487.201	85.772	37.324
452.548	88.978	33.037
423.432	91.000	30.724
395.444	88.900	24.363
366.944	105.329	14.484
354.009	131.700	5.623
343.293	152.205	3.091
336.915	182.233	9.101
336.566	197.590	16.817
325.623	203.302	25.426
304.805	194.685	34.179
231.382	145.653	41.733
155.153	102.639	49.235
83.565	79.080	52.304
59.044	62.627	50.680
60.326	55.090	47.815
36.995	63.649	45.369
43.600	73.268	43.218
62.178	79.673	43.619
67.969	77.148	43.913
61.176	63.733	44.305
53.325	51.555	45.582
47.400	38.036	45.713
38.881	27.634	47.280
29.446	25.938	48.286
20.745	24.206	47.682
14.182	26.735	46.937
4.729	25.654	45.649
7.549	23.994	44.158
12.370	19.774	43.329
16.680	13.580	42.205
18.710	12.450	41.938
18.196	14.641	42.541
15.898	17.906	43.912
11.910	22.033	46.161
13.258	23.623	45.624
15.441	17.609	47.924
16.785	12.374	52.055
18.180	12.363	54.388
18.297	13.464	53.129
17.280	15.587	52.349
13.913	19.657	51.648
14.805	22.513	48.677
16.100	23.152	53.696
10.469	20.997	55.626
9.436	16.284	49.597
9.995	13.539	46.271
7.494	14.061	46.953
6.703	16.101	44.656
6.383	16.761	41.560
6.203	18.696	44.350
9.179	19.798	40.271
11.574	20.515	31.206
11.823	21.831	24.411
11.456	24.768	18.211
12.664	25.891	14.074
13.551	25.338	13.816
13.907	26.293	20.628
12.467	27.222	31.519
8.663	29.866	44.984
5.959	31.426	56.415
6.791	31.717	61.472
11.821	34.303	70.780
12.353	37.004	89.709
10.472	35.298	107.453
10.540	30.116	114.993
9.990	25.732	137.643
9.895	25.768	154.840
10.238	26.778	164.855
9.992	26.252	180.568
9.746	23.190	182.994
8.983	19.946	203.748
7.862	16.619	233.511
7.483	14.589	252.634
9.187	12.858	274.674
9.612	13.149	291.187
8.986	13.922	294.814
8.963	11.462	304.693
10.824	10.318	308.568
10.407	9.955	299.754
8.868	11.348	299.810
7.623	12.030	300.252
4.770	13.038	298.091
3.532	16.802	295.873
5.375	17.783	294.116
7.385	13.430	293.907
8.721	12.153	288.836
9.041	11.253	276.517
8.380	9.671	270.069
7.374	11.768	263.674
7.903	15.686	242.787
9.063	14.258	227.616
12.082	10.308	214.938
16.111	8.005	198.751
19.439	10.719	186.464
23.081	14.142	172.720
29.402	14.282	165.740
34.267	13.514	156.729
33.510	10.753	149.341
28.645	9.242	151.943
23.349	10.764	153.114
20.377	12.670	157.730
18.751	13.323	158.510
17.031	17.639	149.306
16.180	21.732	148.665
15.858	18.849	149.937
15.829	19.473	136.223
13.763	22.861	121.762
10.961	21.578	113.814
7.149	18.549	109.066
3.755	14.391	95.084
6.601	9.778	73.732
9.852	4.503	55.510
11.782	4.966	40.161
14.409	8.970	24.536
15.251	14.305	13.652
14.932	15.321	18.034
13.435	13.340	27.773
11.439	14.951	39.271
11.498	16.351	47.251
12.145	17.267	56.964
11.731	19.674	66.068
10.204	18.382	69.555
8.652	12.506	75.302
5.639	9.092	87.639
4.805	6.396	105.883
4.793	10.752	116.384
3.875	17.271	122.617
5.528	21.697	127.549
8.110	25.024	122.236
6.994	27.859	123.029
7.161	27.237	119.614
8.395	24.995	104.963
8.925	23.137	99.035
9.233	19.918	97.184
12.315	15.905	89.405
11.325	13.529	79.779
8.994	13.014	78.889
6.345	12.948	88.216
4.562	13.212	81.444
5.995	12.522	65.178
8.158	12.231	69.704
10.689	12.712	67.375
10.106	13.611	60.062
13.247	14.164	60.590
14.408	14.524	62.035
14.089	15.963	60.237
14.676	16.043	66.489
15.681	15.462	71.105
16.211	15.202	61.669
17.218	17.095	63.440
20.215	16.373	68.830
23.360	12.197	63.138
23.322	12.739	59.232
24.644	12.430	60.486
31.359	12.710	60.477
32.359	16.455	64.773
30.030	16.616	62.088
36.791	15.336	55.959
45.222	16.407	50.820
53.588	16.998	54.445
66.099	16.210	51.981
77.007	13.668	44.276
83.661	13.522	45.452
84.180	14.882	49.339
91.597	17.289	52.217
99.565	17.829	69.471
95.079	18.532	68.263
91.709	21.024	50.954
93.128	24.459	51.294
93.561	30.342	54.833
80.580	33.954	60.146
64.737	34.938	59.879
57.064	18.974	58.172
58.137	17.077	62.459
58.400	47.033	65.578
51.399	27.867	68.888
47.341	13.061	74.901
48.480	28.851	75.114
53.141	30.562	74.071
58.005	36.547	76.987
63.790	35.484	81.852
63.080	31.310	74.823
53.191	28.706	68.016
42.538	24.340	76.812
30.740	18.245	85.992
23.321	16.115	84.379
25.913	18.868	83.823
22.456	27.493	90.193
16.916	33.526	90.666
10.378	36.846	87.335
10.119	33.788	87.867
9.932	29.652	90.526
5.381	23.497	88.985
5.880	15.654	87.270
8.352	8.915	92.424
8.849	7.228	96.954
10.803	5.027	93.865
11.544	4.682	89.210
11.692	4.182	88.525
11.859	2.690	93.206
14.621	2.136	95.576
15.105	5.121	97.046
18.285	8.447	99.116
15.948	8.982	106.709
12.016	8.634	113.655
12.089	8.997	116.017
11.027	7.135	123.540
9.757	3.633	131.844
14.639	3.863	138.485
14.770	6.131	146.140
10.888	10.755	149.053
11.122	14.393	144.856
9.226	15.764	148.863
8.333	15.992	148.117
4.848	14.485	141.614
6.637	11.868	144.884
9.658	9.408	143.618
11.408	11.058	142.946
14.167	14.134	142.494
14.959	15.406	142.991
18.372	14.428	145.596
17.066	11.956	139.691
13.552	13.661	141.755
13.296	12.882	135.269
9.610	10.103	125.633
5.245	10.238	122.604
5.269	11.810	114.352
5.918	13.922	116.991
4.760	15.369	117.160
3.226	18.796	109.780
3.745	23.243	109.603
3.919	21.610	103.552
4.823	14.788	98.747
5.496	11.781	98.152
7.065	10.273	96.412
9.132	10.469	88.154
9.114	9.793	82.128
9.199	9.773	83.380
10.016	8.196	77.156
8.829	5.172	73.305
6.213	5.530	69.379
4.687	5.859	66.618
7.460	6.930	68.792
6.640	7.770	65.364
5.856	33.941	56.014
4.436	34.914	51.939
4.589	10.451	47.878
5.424	12.040	47.077
7.745	10.754	49.740
8.934	10.158	52.174
10.327	10.941	49.568
11.760	8.950	42.126
10.532	9.378	37.804
10.328	10.460	35.463
8.257	11.468	34.349
7.563	11.491	28.467
7.773	11.653	21.273
4.608	11.967	17.817
2.651	9.886	16.195
0.612	8.968	13.504
2.905	7.067	11.099
3.573	1.320	9.834
1.611	2.159	6.097
3.165	4.984	5.624
4.074	4.766	9.944
4.039	3.870	14.158
4.106	4.355	15.964
3.308	2.966	18.144
2.148	3.389	20.671
3.253	5.751	23.957
2.519	3.676	24.974
2.533	2.275	25.853
4.265	3.673	27.987
4.409	5.420	29.364
4.545	5.612	35.582
5.821	9.020	45.464
6.979	9.220	50.130
8.029	36.816	53.030
8.353	33.958	60.626
7.942	5.318	63.137
9.034	5.048	58.908
7.364	5.911	53.437
5.578	7.621	54.128
6.029	8.451	57.221
5.800	2.350	55.037
6.151	4.062	56.212
5.501	6.175	59.234
6.741	10.414	58.343
7.409	12.242	55.249
6.757	11.830	55.514
8.389	11.249	52.811
8.677	10.488	46.997
6.542	13.643	48.800
6.435	14.315	52.606
3.527	13.524	52.392
5.541	16.117	48.360
9.967	17.133	47.858
11.135	19.488	51.341
12.819	28.351	52.276
13.378	33.643	51.294
11.911	30.494	50.575
14.053	23.370	49.213
14.616	17.078	45.462
11.597	11.866	46.960
8.639	14.379	51.172
7.144	15.753	55.187
6.909	18.989	67.480
7.095	24.024	82.513
7.791	28.253	91.143
10.440	28.908	115.177
9.199	23.766	135.289
6.543	14.601	151.023
8.447	9.286	165.886
9.464	6.615	174.559
5.465	3.545	182.168
3.958	5.122	185.124
6.375	9.333	191.995
7.440	4.956	192.679
7.630	4.797	190.320
7.970	10.159	187.808
6.208	14.296	190.059
5.540	16.999	180.462
4.588	14.703	174.155
5.604	15.438	166.805
7.650	18.314	156.398
9.364	18.177	143.497
10.190	24.363	126.439
11.467	28.596	118.922
12.098	30.455	106.623
9.724	28.662	97.576
8.070	23.191	86.813
7.692	16.828	78.355
7.972	9.465	69.924
9.799	5.776	58.377
10.936	5.725	48.868
15.363	8.356	37.935
18.215	13.458	29.051
18.155	19.256	23.735
19.717	23.074	20.547
18.390	21.615	21.639
16.376	17.509	24.064
13.669	13.968	23.384
12.680	9.808	21.903
13.133	6.533	21.198
12.651	7.852	22.240
10.128	8.972	20.509
8.373	10.876	19.569
9.254	12.371	22.128
9.844	9.902	22.231
11.039	5.643	22.437
12.512	1.763	24.700
12.765	4.064	28.983
13.140	6.704	35.522
15.047	6.702	37.936
15.532	8.271	39.656
13.706	9.339	40.289
10.420	8.742	34.681
7.691	8.253	33.175
5.123	6.050	34.477
3.488	5.058	41.679
4.656	3.944	50.615
5.351	4.739	55.644
4.393	4.700	57.216
3.747	3.864	54.416
3.069	3.685	50.255
4.088	7.635	45.632
6.212	11.895	45.271
6.677	16.505	45.795
5.568	15.095	43.729
3.462	11.906	46.158
2.473	8.464	47.047
2.225	5.158	44.311
0.728	6.711	46.055
1.797	9.529	49.896
2.736	12.891	47.958
1.067	14.893	44.930
4.218	17.045	46.651
10.434	20.085	43.900
15.233	23.599	39.907
19.137	29.586	37.854
21.261	35.209	42.338
23.866	38.652	48.635
28.315	40.795	50.619
32.841	40.333	56.492
36.911	44.715	64.134
35.845	61.540	72.924
35.845	67.364	80.853
38.683	60.287	88.885
35.239	56.082	100.239
27.552	44.686	103.851
21.918	35.883	114.329
17.408	24.962	124.748
13.670	15.293	128.922
8.945	9.195	133.935
3.161	9.870	141.372
5.010	9.221	148.706
8.932	12.840	147.700
