RHand	LHand	Head
1.011	2.134	158.102
2.594	1.769	162.477
3.238	2.443	164.542
4.687	3.895	160.138
9.150	3.520	163.564
17.971	4.293	163.414
31.071	4.991	159.603
51.033	3.618	153.217
68.583	1.606	139.778
78.190	1.541	134.707
88.499	2.061	126.925
100.852	3.273	115.874
102.869	4.315	105.398
99.884	3.509	89.779
102.784	3.074	78.027
101.649	3.228	77.163
109.416	3.116	74.028
124.126	4.248	62.923
133.763	4.059	55.100
147.373	3.234	50.506
162.510	3.323	48.851
173.336	3.789	48.645
183.131	2.159	44.832
193.973	0.742	41.977
202.314	0.159	41.432
207.074	2.253	45.726
214.031	2.300	53.443
217.272	3.203	55.480
221.681	3.980	54.921
223.423	4.311	53.666
223.401	3.900	51.039
221.470	4.045	52.465
217.303	2.683	50.115
220.704	1.426	41.764
218.609	1.430	31.780
224.169	2.296	19.836
221.624	3.082	12.617
198.391	2.406	12.457
156.593	3.148	15.845
72.337	2.911	21.414
25.047	4.358	26.603
27.876	4.267	29.727
30.118	3.310	29.034
23.147	3.778	26.285
26.172	3.529	23.612
44.856	1.722	19.790
58.681	1.034	15.155
63.751	0.772	13.450
62.021	2.668	13.383
56.020	2.965	16.845
51.431	4.016	21.807
52.587	4.935	28.523
52.237	3.890	36.469
46.229	2.147	46.411
39.406	2.372	52.930
34.990	3.460	56.641
33.476	2.790	65.300
33.344	3.342	67.115
38.391	3.415	65.378
38.441	2.995	65.832
34.454	1.834	67.593
32.165	1.863	69.470
31.881	1.662	63.954
30.830	2.864	55.312
31.792	2.182	56.078
31.976	1.219	66.300
29.905	2.204	65.328
29.312	2.869	59.221
27.261	4.072	55.330
26.866	3.229	53.165
28.030	2.877	51.494
28.490	3.903	48.144
28.360	3.823	47.304
31.930	2.977	45.596
35.481	1.468	42.546
34.852	1.961	40.936
38.607	2.295	40.227
45.230	1.708	38.593
52.566	2.786	37.605
60.606	1.368	36.813
65.608	3.832	32.943
63.921	4.715	27.000
64.154	3.825	21.539
65.251	2.756	19.230
67.415	3.469	15.813
66.449	3.914	11.883
62.034	3.630	11.174
63.447	2.544	14.494
65.344	0.612	20.355
65.196	2.139	22.632
63.601	4.604	25.759
65.562	2.857	28.610
66.617	4.731	32.480
65.526	4.474	31.054
65.869	5.415	29.527
68.197	4.555	28.637
69.502	3.295	26.884
64.759	3.438	25.496
61.563	1.964	20.147
58.666	1.178	16.191
54.229	1.303	13.957
46.297	1.559	11.451
35.509	1.146	10.325
28.150	2.292	10.959
21.048	2.928	10.592
14.649	2.384	9.876
7.799	2.397	9.750
5.952	2.836	9.680
9.613	3.284	9.934
11.273	2.845	10.702
12.643	2.514	9.791
13.551	2.429	8.561
14.632	1.679	9.990
13.320	1.329	10.323
11.586	1.048	11.593
10.453	1.461	14.120
7.301	0.779	16.885
6.172	2.133	20.048
4.761	2.330	21.969
2.941	1.370	24.431
4.084	1.917	26.976
4.221	2.480	27.895
4.581	1.508	29.266
3.204	1.515	27.383
3.103	1.722	25.836
2.912	2.071	27.708
2.813	1.480	30.695
3.601	1.625	34.919
3.742	2.068	34.990
3.588	0.717	33.989
4.816	0.688	34.946
1.508	1.384	33.963
2.916	0.900	34.856
2.106	2.121	37.258
2.300	2.289	35.602
2.870	1.500	32.480
4.107	1.529	32.301
4.744	1.945	32.242
3.679	2.267	31.031
4.235	1.305	28.819
5.367	0.907	25.571
5.300	1.748	21.434
4.493	0.335	17.848
5.074	0.879	17.076
5.118	0.568	14.017
4.535	0.842	10.114
4.040	1.100	9.104
3.538	1.060	5.640
2.885	1.162	3.590
1.654	0.863	2.881
1.370	0.605	2.640
1.597	0.579	3.474
0.999	0.389	2.613
0.942	1.903	3.112
1.931	0.656	5.745
1.043	1.522	6.513
1.493	0.911	7.984
0.580	1.199	10.528
1.608	0.741	12.335
1.808	1.117	12.147
1.074	0.716	13.277
0.903	0.921	12.437
0.907	0.969	11.546
0.393	1.532	11.474
0.998	1.411	11.525
1.031	1.246	10.212
0.739	1.928	9.343
1.424	2.393	9.451
1.703	0.940	9.464
1.845	0.865	10.520
1.964	1.125	11.304
2.149	0.388	10.320
3.067	1.119	10.644
2.898	1.012	10.671
3.713	0.798	10.796
3.289	1.087	10.345
2.826	0.917	10.258
1.248	1.881	9.418
0.690	1.292	9.049
2.353	0.500	8.626
2.802	0.856	6.262
2.207	1.449	8.123
1.612	0.524	7.975
2.275	1.120	8.875
2.259	1.542	10.403
2.833	1.188	10.556
2.229	1.637	9.877
2.124	1.011	9.780
1.732	1.133	11.105
2.940	1.589	11.857
2.409	1.670	12.848
2.274	1.153	12.421
2.833	1.475	13.021
3.449	1.401	13.084
3.229	1.694	13.860
2.309	1.404	13.406
3.384	2.007	12.145
2.866	1.549	11.892
0.479	1.696	10.743
0.604	0.959	10.290
1.208	1.530	11.134
0.396	1.103	10.241
1.797	0.865	3.261
1.616	0.877	2.610
1.343	1.831	1.956
2.631	1.508	1.883
1.470	1.450	3.079
0.477	1.149	2.604
1.486	1.042	3.666
1.702	1.447	3.760
1.112	0.938	4.434
0.429	1.186	5.108
1.719	1.330	5.963
1.380	0.795	5.416
1.540	1.534	5.919
2.303	1.688	7.346
1.602	1.288	7.915
1.677	1.196	9.521
2.048	0.879	10.513
1.088	1.423	9.951
3.292	0.953	10.503
1.883	0.824	11.216
1.943	0.752	11.012
0.656	1.612	11.673
1.404	0.730	11.344
2.581	1.081	10.975
3.609	0.930	11.058
5.438	1.447	10.879
6.413	0.761	9.186
8.113	2.234	8.938
7.169	0.549	10.262
8.337	1.803	10.853
10.613	0.783	5.655
9.038	0.723	5.984
10.604	1.051	4.271
11.995	0.769	7.315
14.624	0.791	3.085
18.431	1.130	3.094
21.469	1.478	2.564
26.354	0.523	3.184
32.376	1.222	3.422
38.025	1.536	4.836
41.892	1.130	5.861
46.230	1.043	5.194
46.618	13.717	5.785
42.800	12.217	5.825
39.159	2.073	5.327
38.125	2.879	5.719
39.673	2.638	4.514
37.307	2.353	4.307
34.740	0.898	3.646
30.444	1.697	2.767
24.738	1.450	3.294
22.975	0.957	2.457
22.498	1.735	2.924
22.411	1.487	4.442
20.797	0.973	5.675
18.215	1.211	6.001
16.893	0.814	6.098
18.063	1.700	5.709
18.400	1.446	6.484
17.579	1.463	7.656
18.587	0.923	6.153
19.481	1.666	6.122
21.008	0.623	7.725
24.368	1.198	8.282
26.130	1.824	7.772
25.671	2.340	7.718
27.311	0.903	7.606
26.860	0.784	7.582
23.710	2.200	7.625
22.080	1.115	8.546
19.593	1.602	9.196
17.855	1.681	9.519
16.685	1.465	9.066
16.060	1.744	9.071
14.774	0.837	10.362
11.729	1.582	9.599
11.412	1.537	9.351
13.936	2.566	8.541
13.842	1.522	8.056
12.197	4.342	7.816
10.416	3.655	6.867
9.163	2.231	6.034
5.410	2.415	5.275
2.237	1.134	4.682
2.733	12.318	4.066
3.784	11.573	4.396
5.476	1.029	4.835
5.381	1.099	4.805
5.454	0.913	4.637
6.992	1.565	5.996
8.233	0.287	6.938
10.207	0.963	5.954
13.660	1.818	5.599
17.362	1.307	5.785
20.370	2.430	7.199
24.301	2.089	5.935
27.274	0.870	5.200
29.126	0.783	6.649
29.047	1.142	4.663
26.355	1.238	2.935
23.131	1.177	4.480
20.800	1.602	4.555
17.249	0.769	5.748
11.512	1.921	5.650
7.400	0.406	5.399
8.248	1.720	6.799
15.342	1.394	7.526
21.375	1.429	9.150
30.880	1.263	8.682
40.412	0.311	8.581
46.573	0.914	8.890
61.609	1.681	8.906
75.060	1.495	9.093
78.338	0.866	9.664
94.329	1.128	9.636
115.734	0.820	11.520
123.324	0.748	11.707
140.807	0.666	9.034
135.605	0.640	9.098
69.377	1.110	9.438
21.958	1.921	5.597
38.127	0.829	4.497
35.362	1.561	4.799
30.534	1.070	6.110
23.748	1.409	9.103
19.430	9.980	10.042
12.161	12.936	11.946
7.444	5.924	13.710
6.210	2.860	13.181
8.218	2.277	15.305
10.342	1.028	17.768
8.771	1.525	18.783
9.680	0.867	20.003
9.650	3.264	23.116
9.011	4.212	27.076
6.084	2.788	26.869
3.290	2.902	27.418
2.982	2.425	30.384
1.566	1.539	34.106
1.175	1.567	35.709
0.771	0.998	35.099
0.373	2.384	37.855
2.083	1.912	40.763
1.409	1.089	41.402
1.060	1.334	39.990
2.318	2.331	38.564
2.123	2.663	37.873
1.410	0.611	38.753
1.176	0.370	40.885
0.468	1.649	37.642
2.364	1.483	33.611
1.869	1.481	32.888
0.969	0.922	32.213
2.213	0.407	31.432
1.581	0.755	30.177
1.727	0.720	30.129
1.598	1.708	34.772
1.660	1.103	38.108
0.723	0.917	39.564
1.096	1.136	40.133
1.373	1.378	41.042
2.444	1.494	47.457
3.609	1.365	50.941
4.832	2.148	53.716
5.930	2.529	66.582
6.036	2.585	76.243
6.895	1.795	76.390
9.620	1.714	76.445
14.409	1.343	86.124
18.767	2.789	99.690
20.148	2.329	96.564
21.162	1.445	98.438
21.731	1.517	102.087
21.999	1.875	103.053
25.878	1.184	104.798
29.353	0.322	102.169
32.508	1.117	104.485
38.130	1.229	104.040
47.821	1.101	104.009
62.660	1.045	102.602
74.212	1.270	103.071
81.365	2.147	102.676
89.698	3.805	101.226
103.481	3.596	97.612
110.863	2.948	95.009
107.460	4.718	95.499
111.584	4.753	92.177
117.761	4.148	88.838
121.118	4.633	85.885
124.331	4.270	84.292
124.241	3.827	83.838
125.375	3.636	85.641
130.180	4.192	84.097
134.440	5.321	74.533
132.258	7.611	71.647
136.396	13.240	76.055
144.780	16.157	78.577
142.277	26.167	74.279
147.975	34.415	70.576
158.988	37.855	70.857
163.741	41.465	67.129
173.971	47.556	66.169
189.482	48.356	67.206
207.933	47.903	60.739
224.749	52.281	58.219
242.686	55.067	58.633
267.879	61.672	51.709
285.350	63.600	49.962
320.346	55.287	50.254
340.012	43.947	48.874
331.025	36.718	43.290
300.487	35.383	38.086
211.907	31.726	40.260
99.659	23.990	42.990
17.707	14.623	39.029
34.682	12.108	31.799
52.706	19.605	30.352
49.747	18.883	33.389
40.683	19.890	36.961
31.027	22.251	35.997
37.499	21.772	32.023
44.498	19.464	28.181
45.246	15.805	25.701
41.564	12.839	25.225
33.260	8.233	23.756
26.794	5.275	20.875
22.278	6.223	19.821
16.102	4.768	17.636
11.233	3.535	13.468
7.439	3.450	11.765
4.281	2.118	10.216
1.332	2.033	7.616
1.541	3.832	6.218
2.156	5.619	4.127
2.034	5.915	2.376
2.396	5.944	4.416
2.219	6.646	5.637
1.963	5.751	7.621
0.869	4.628	6.985
2.605	4.694	6.936
1.149	4.541	8.331
4.123	3.639	8.674
6.569	3.473	9.924
6.042	3.957	11.424
6.548	2.638	12.347
7.846	1.959	13.394
7.256	3.502	15.051
13.367	3.621	14.550
17.535	2.759	12.934
17.532	2.628	13.042
16.249	1.098	13.123
15.165	2.430	13.612
12.979	2.702	14.579
10.869	1.352	15.970
11.307	1.232	16.917
6.823	0.601	15.338
11.766	2.641	15.453
20.360	4.122	16.198
24.555	2.369	14.582
27.193	2.442	14.925
31.309	2.723	13.348
36.984	2.938	12.412
45.471	3.952	13.761
54.357	4.483	13.884
59.439	4.812	16.049
60.285	3.315	19.754
61.087	4.451	20.691
64.547	8.054	19.258
88.635	7.539	17.962
94.314	8.988	17.185
78.809	11.181	15.820
76.973	15.858	14.488
76.112	20.198	13.584
77.581	25.056	12.783
72.185	30.869	12.057
65.629	32.239	12.283
64.054	33.020	11.216
63.278	36.137	12.064
60.606	39.247	12.171
54.037	39.774	11.900
46.935	37.929	13.972
42.022	37.748	17.046
35.920	41.319	20.860
30.058	45.413	22.959
25.748	51.366	25.400
21.037	57.962	30.535
16.189	64.889	32.937
10.828	69.665	31.241
6.310	74.806	30.953
5.834	82.331	32.764
6.851	89.877	32.159
7.565	106.169	30.582
7.807	135.452	32.467
8.142	164.440	33.416
6.117	198.933	34.622
4.424	239.646	38.262
5.186	273.230	38.230
6.257	315.194	36.877
5.734	362.401	36.825
5.413	402.691	35.745
5.074	449.766	34.985
4.407	492.570	37.098
2.137	531.646	41.771
1.592	569.964	43.161
1.399	606.414	44.657
1.396	656.739	47.421
8.455	721.469	47.418
23.582	786.909	48.976
51.387	851.341	52.701
16.583	920.302	48.412
36.743	962.734	46.258
15.987	997.703	57.770
3.615	1029.439	64.826
4.291	1041.524	61.860
8.864	1050.773	63.232
17.380	1036.411	68.145
11.969	1055.081	68.754
27.758	1093.711	77.160
20.325	1107.664	86.199
14.542	1112.492	83.190
7.826	1104.040	87.727
6.436	1100.215	98.650
6.754	1088.397	95.899
5.711	1071.552	94.410
6.747	1042.820	102.100
7.809	1017.907	104.326
7.663	997.698	101.960
7.314	972.104	96.887
7.224	942.404	96.425
6.142	900.752	97.901
3.307	873.785	94.688
3.035	848.344	92.029
5.513	816.391	87.338
6.799	783.051	82.861
6.893	733.361	83.163
5.609	682.781	79.651
5.206	629.962	75.770
4.623	576.345	69.358
1.903	526.438	64.308
3.691	476.766	61.328
4.670	422.552	53.577
4.457	374.171	47.453
3.803	331.048	42.666
3.604	289.161	41.274
3.259	238.219	37.918
1.373	202.881	33.069
0.200	176.855	28.345
2.385	140.270	21.699
1.828	115.768	14.382
1.264	88.111	12.048
0.861	56.529	11.408
1.416	33.858	12.293
1.360	20.165	15.632
1.958	23.679	18.650
2.169	39.193	21.401
1.602	54.849	24.130
2.022	63.071	24.502
1.647	65.759	24.212
0.784	64.486	23.874
1.198	63.228	23.190
2.035	59.916	23.730
2.403	58.018	23.181
2.008	55.834	22.990
1.262	55.123	23.845
1.203	59.698	22.722
3.375	61.411	20.017
4.340	60.306	19.003
3.090	62.228	17.423
2.713	58.942	16.890
3.947	44.150	16.871
3.790	47.491	15.637
2.923	78.595	14.883
3.101	69.943	10.793
2.064	45.352	5.599
2.739	49.362	5.067
2.972	53.886	7.796
3.153	58.014	14.893
2.151	61.197	16.641
0.628	70.878	17.660
1.546	92.791	19.343
1.986	111.677	15.798
2.389	128.568	11.318
3.396	148.467	12.583
3.675	154.611	18.020
3.508	178.838	25.162
2.545	215.178	28.077
3.745	236.786	29.421
4.522	264.465	29.881
4.274	294.876	32.921
4.014	325.403	42.734
2.380	351.128	51.693
2.006	377.500	59.315
2.039	407.367	65.872
3.026	425.469	74.937
3.682	449.466	80.414
4.753	477.292	96.029
3.489	493.235	102.587
3.765	511.213	103.658
4.730	525.962	119.301
5.894	534.578	127.624
5.359	538.814	132.370
4.792	532.531	131.118
5.112	516.573	138.088
4.906	493.433	138.194
5.762	462.420	133.238
5.414	435.068	129.692
4.195	384.280	120.957
3.354	347.579	116.447
3.906	334.897	106.993
4.769	308.110	102.775
3.443	274.455	102.293
2.780	244.890	92.899
2.562	225.409	82.688
2.376	204.740	74.724
1.335	182.833	70.965
1.856	168.600	70.323
2.491	159.292	65.434
1.561	145.664	64.825
1.621	137.627	83.610
2.205	141.065	76.245
2.200	139.027	49.691
2.474	135.374	50.905
3.621	156.016	56.122
3.098	165.313	55.226
2.027	163.226	50.304
2.586	168.985	48.225
1.639	180.205	46.977
2.267	200.426	45.051
3.079	209.611	46.733
2.187	219.068	50.699
1.809	243.522	50.519
1.692	273.413	47.826
1.862	298.847	44.592
1.600	319.582	41.067
2.556	331.937	38.700
2.302	337.716	42.020
2.164	330.866	44.426
2.108	333.841	44.797
2.801	349.815	43.955
3.768	370.057	42.943
3.848	397.056	40.561
4.781	417.986	40.861
4.567	443.205	43.664
4.504	426.376	43.930
4.361	455.035	39.385
10.268	542.946	34.577
20.369	587.988	33.048
28.551	634.136	31.110
3.883	682.366	29.776
25.689	722.013	28.976
20.486	744.368	29.876
4.758	756.790	30.471
1.219	765.234	30.987
0.936	770.423	31.823
2.303	781.429	31.241
20.353	793.645	27.376
20.376	803.315	24.045
19.643	796.326	23.183
23.479	753.559	22.256
31.134	695.374	21.623
43.936	655.567	21.947
13.767	632.077	25.037
6.756	611.422	29.618
2.122	594.304	32.684
1.993	588.224	37.331
2.518	592.430	39.445
2.316	597.073	41.851
2.252	601.334	47.707
1.980	594.930	59.821
1.640	573.619	71.328
1.865	531.128	72.643
1.710	467.770	72.978
2.027	347.051	81.577
3.995	198.965	88.413
6.110	147.694	84.863
6.820	84.783	84.008
5.861	85.473	86.731
7.004	38.839	82.432
6.537	37.277	76.761
5.829	47.947	69.750
6.240	59.743	65.642
5.635	82.409	63.949
4.784	98.992	52.341
3.977	87.704	41.827
3.430	67.472	35.441
2.269	61.454	31.119
2.766	66.473	24.335
3.028	71.631	19.629
3.467	71.030	18.948
5.654	71.167	17.679
5.336	71.789	19.537
5.145	67.816	20.772
5.345	59.203	17.926
4.010	56.251	15.851
3.271	59.861	21.410
2.345	55.852	26.471
1.748	49.525	26.391
2.852	47.494	23.689
2.253	45.972	21.246
2.400	43.599	21.721
2.694	43.928	22.462
3.799	48.970	20.424
3.957	49.804	19.120
3.389	44.163	18.807
4.592	38.757	19.331
5.302	35.190	17.479
4.563	30.582	13.926
4.157	26.810	13.205
3.556	26.356	12.885
4.316	25.620	12.264
5.722	22.893	10.209
6.193	20.551	10.694
6.947	19.826	11.650
6.846	20.906	9.957
7.740	22.181	9.054
10.240	18.618	9.395
11.519	14.638	9.271
13.227	10.974	9.102
14.667	8.908	9.370
16.592	11.367	15.382
17.351	12.097	14.408
18.111	10.236	6.924
19.996	10.349	7.018
22.742	8.903	4.973
23.679	5.737	4.644
24.074	4.560	3.581
25.744	4.519	3.460
28.748	3.922	4.016
30.772	2.836	3.960
28.899	3.718	4.073
27.929	5.636	4.066
27.164	6.518	3.610
26.833	5.672	2.745
25.497	6.587	1.905
24.617	6.348	2.411
23.282	4.473	3.543
20.750	1.389	3.788
18.365	2.487	4.882
14.951	4.109	6.090
13.309	5.379	7.285
13.618	7.583	7.425
12.793	6.809	8.268
11.108	6.659	9.431
12.204	8.545	9.450
13.428	9.784	10.434
15.892	10.779	11.057
18.373	9.550	15.661
18.879	8.547	15.009
20.406	8.312	8.254
19.820	7.320	8.067
18.535	7.167	7.505
15.492	8.788	7.245
11.163	8.861	7.786
6.847	7.525	7.169
3.590	5.872	8.514
4.567	6.875	9.432
3.147	8.436	8.489
2.436	4.838	10.517
2.898	4.934	13.929
2.389	5.335	12.458
2.489	3.405	8.494
3.031	4.141	7.356
1.776	5.444	8.497
1.377	6.238	8.726
2.720	5.180	8.507
1.848	7.960	10.173
2.614	13.343	9.109
1.409	17.462	8.234
1.837	21.780	9.676
1.932	23.958	9.453
2.769	22.538	11.642
2.194	20.616	12.242
3.519	16.930	9.583
3.281	15.448	10.981
2.693	14.614	12.590
3.392	13.790	12.805
2.873	14.636	14.861
2.740	15.225	18.964
3.808	16.871	24.621
4.116	16.064	28.533
4.641	19.897	29.700
4.184	24.596	38.581
5.004	25.093	50.708
5.118	25.687	66.068
3.955	26.141	82.501
3.471	26.518	93.258
4.324	26.596	118.814
4.180	27.057	142.938
3.488	25.799	158.643
1.175	24.020	169.601
3.021	23.997	179.571
5.100	23.340	193.465
5.814	21.230	198.686
6.043	18.804	204.805
9.140	17.765	207.775
11.052	16.239	210.889
8.950	15.219	217.202
8.714	17.926	215.643
10.700	19.011	218.433
12.978	17.981	254.177
15.055	18.304	245.883
15.564	19.418	203.681
16.519	19.685	191.624
19.114	18.243	181.539
22.131	19.085	170.663
24.715	18.553	158.911
27.546	15.621	144.585
28.635	11.822	128.965
30.594	13.419	121.489
32.053	24.526	108.055
31.919	20.587	96.712
30.100	8.433	88.183
28.011	6.027	77.345
26.179	4.564	67.587
22.320	5.784	62.333
18.125	6.235	57.259
15.101	8.182	48.078
12.825	11.383	41.409
12.397	14.424	33.381
16.135	16.268	28.294
23.761	15.415	22.713
34.297	14.589	16.193
47.447	15.379	14.165
62.466	15.342	11.595
71.475	15.030	11.985
75.509	13.942	14.713
78.913	11.916	17.543
62.270	14.933	21.209
28.039	13.541	25.274
6.911	8.485	27.618
14.100	13.540	27.715
9.474	27.936	27.222
6.743	21.624	26.293
5.788	7.751	25.470
4.622	6.739	24.802
4.604	1.884	25.646
5.125	3.207	27.038
5.293	4.515	28.622
7.046	4.573	30.337
6.679	2.839	30.337
4.979	3.953	29.484
5.818	3.503	30.550
4.570	6.275	30.840
1.649	9.172	27.990
1.804	7.323	26.944
2.279	4.244	26.438
2.176	2.786	26.485
3.065	1.754	28.670
2.594	1.776	27.848
2.317	3.668	26.116
2.093	4.262	27.934
2.354	5.422	27.843
1.398	6.138	26.415
1.066	4.111	27.202
2.421	4.093	26.277
2.382	6.564	23.129
0.922	9.911	20.485
2.361	11.574	21.229
2.270	11.920	19.407
2.530	12.027	15.240
1.856	12.643	14.320
0.798	11.777	13.652
1.136	8.531	12.708
1.168	6.979	10.900
1.331	5.817	9.217
1.366	2.968	8.676
1.022	2.145	7.807
0.936	3.393	7.661
2.559	1.697	6.800
1.363	4.197	7.916
1.831	7.053	8.124
1.263	5.268	7.560
1.451	4.599	7.589
1.694	3.681	7.133
1.864	3.621	8.495
2.391	4.242	8.194
1.348	2.784	5.958
0.870	4.792	7.063
1.354	4.621	8.411
1.538	3.874	9.565
1.047	5.185	13.131
1.196	5.753	16.417
2.089	4.948	19.380
1.448	3.292	24.480
1.077	2.571	35.383
1.489	4.015	58.180
1.655	3.850	83.373
2.699	1.508	103.121
2.053	2.530	132.081
2.035	6.360	162.186
2.367	6.399	182.248
1.386	4.505	192.636
4.344	6.088	217.261
6.530	3.822	241.879
7.370	4.420	275.732
8.735	5.222	269.349
7.666	11.924	240.845
7.589	13.459	244.247
8.287	11.114	235.027
5.262	9.416	229.483
3.779	6.688	216.563
5.133	5.752	195.728
4.741	8.548	185.838
3.184	11.023	171.822
1.680	11.779	159.423
0.249	12.047	151.334
0.809	11.199	140.138
1.819	10.576	124.457
1.438	8.195	114.419
1.073	5.194	110.327
2.811	4.406	93.340
3.894	3.935	85.116
2.219	3.888	83.236
1.277	6.663	75.814
2.238	9.498	65.051
3.049	11.163	56.897
2.498	11.724	51.942
2.885	12.513	50.514
0.489	12.815	47.901
1.060	13.264	45.700
0.995	12.697	40.815
0.847	10.418	32.898
1.580	10.005	29.846
1.754	9.274	28.893
1.636	6.973	26.587
1.644	3.644	26.243
2.005	3.104	23.950
2.226	1.943	19.847
1.813	2.827	19.763
0.536	3.557	19.269
1.033	4.562	18.971
1.316	4.841	19.616
1.159	5.784	18.730
2.099	4.802	17.361
1.340	5.665	17.407
1.454	5.588	16.094
0.848	3.503	13.388
1.370	3.392	12.892
0.827	3.555	11.968
1.330	4.133	12.130
1.594	3.288	13.509
0.975	3.918	15.537
1.337	4.657	17.126
1.941	6.570	19.893
1.046	6.133	20.668
0.509	5.029	22.234
0.576	5.942	22.641
1.670	4.775	22.511
0.905	3.117	27.572
1.690	4.344	36.775
1.757	5.125	48.578
3.214	5.580	63.547
4.678	6.779	77.275
6.386	8.550	106.239
9.120	8.243	134.747
12.040	7.527	163.518
14.784	7.975	187.245
13.239	8.392	208.853
12.846	12.408	240.476
12.808	18.174	248.926
13.745	26.110	249.169
16.734	27.566	254.195
16.270	24.193	261.459
15.485	23.204	290.665
15.202	16.170	290.771
14.729	15.395	263.035
13.434	29.981	252.880
10.985	51.523	242.081
11.317	60.347	238.558
13.445	54.768	233.077
13.810	57.204	215.628
15.047	69.828	198.781
14.984	70.043	198.199
10.544	69.633	181.539
9.355	66.042	163.958
11.997	52.765	155.599
15.995	40.988	144.281
22.953	35.651	135.624
28.444	27.606	128.073
36.267	22.238	123.737
49.698	26.012	112.982
58.424	30.693	107.351
58.922	32.866	104.428
59.022	40.457	99.225
38.918	46.555	93.448
10.720	46.963	93.468
11.230	54.208	96.037
11.697	66.446	89.145
7.979	78.768	87.169
6.797	87.766	86.128
7.561	94.119	87.037
10.751	94.911	87.073
12.973	88.020	80.438
13.645	85.354	77.104
13.255	77.952	74.552
14.259	55.767	72.098
13.375	36.498	65.918
12.717	29.455	60.791
13.709	23.684	63.346
12.342	21.554	60.039
9.445	19.014	52.266
9.453	15.211	47.864
8.488	9.129	44.165
6.957	7.010	42.725
7.845	6.580	40.526
5.756	3.554	34.889
2.438	1.291	27.899
1.554	1.256	22.520
1.945	6.237	20.257
1.896	10.490	18.717
1.393	12.647	16.210
1.676	12.767	17.608
2.457	11.759	16.630
1.367	10.655	17.764
2.136	8.225	20.471
2.790	7.113	21.718
3.488	4.626	25.393
4.765	3.995	30.785
4.061	3.120	34.343
4.694	3.002	40.140
5.046	2.987	39.825
4.423	2.579	33.796
4.730	6.181	31.735
4.857	7.509	33.316
4.648	8.354	35.946
4.474	8.957	36.523
3.706	7.673	32.981
3.271	5.680	28.937
4.470	4.877	27.112
5.174	4.525	25.077
5.735	4.094	24.183
5.025	3.162	22.905
3.977	0.921	19.004
3.653	1.977	14.697
2.891	2.336	13.818
2.305	1.045	13.837
1.473	1.282	14.020
0.383	1.142	15.906
2.158	2.791	15.879
4.483	3.990	16.887
4.609	2.273	19.441
4.518	3.210	20.848
4.951	3.341	22.335
3.434	3.550	22.477
3.781	3.875	21.443
4.433	2.805	19.973
3.010	2.222	18.785
2.783	1.868	18.771
0.896	1.700	16.475
1.030	2.098	15.322
0.990	1.130	15.777
1.796	0.407	15.272
1.403	1.019	13.920
0.731	1.225	11.948
0.575	0.378	11.832
2.036	0.602	9.615
1.735	0.337	7.089
1.242	1.438	6.748
1.988	0.484	6.952
1.665	0.261	7.241
0.663	1.918	6.878
1.198	0.464	5.187
1.415	1.385	6.124
1.087	1.250	7.125
1.872	1.024	6.196
1.746	0.337	8.340
1.346	1.490	7.632
1.606	0.631	7.959
1.454	1.269	7.890
0.527	0.616	6.206
0.453	0.881	7.106
0.673	1.672	6.238
1.052	2.591	4.806
1.084	1.131	4.671
0.676	1.373	4.053
0.623	1.371	1.581
0.542	2.299	1.182
2.023	2.881	0.727
1.811	2.061	1.210
1.812	2.133	1.672
0.364	3.602	2.364
1.025	2.417	2.654
0.619	1.784	3.675
1.219	1.122	4.066
1.019	2.016	3.345
1.689	2.047	4.425
1.468	1.204	4.444
1.194	0.757	4.070
0.831	0.457	6.431
1.328	0.701	4.725
0.311	1.019	5.237
1.010	0.641	6.511
1.293	1.016	6.565
1.356	0.604	7.165
1.099	0.965	7.056
1.036	1.684	7.779
1.237	1.332	8.126
0.110	0.976	9.135
1.060	1.902	8.627
0.872	2.155	10.043
0.623	0.861	12.712
0.782	0.268	13.258
1.153	1.402	10.821
0.607	1.585	8.203
0.932	1.433	9.412
0.510	1.611	8.235
0.677	0.609	8.359
0.929	2.001	10.619
0.930	0.744	8.576
1.034	1.050	5.491
1.785	1.603	6.701
1.021	1.119	8.148
1.412	1.439	6.549
1.117	0.911	4.893
0.755	0.796	5.316
0.577	0.247	5.505
0.495	0.994	3.862
0.760	1.035	2.331
1.047	0.698	3.776
1.337	1.430	4.543
0.864	0.179	5.893
0.857	1.084	4.838
1.229	2.045	4.383
1.195	0.793	7.170
1.739	0.556	7.103
0.560	1.279	6.618
1.355	1.629	5.784
0.706	1.337	6.134
1.405	0.560	5.354
2.170	1.660	5.741
2.055	2.343	4.823
0.729	2.400	3.469
0.929	1.833	4.416
1.268	0.726	4.457
1.638	0.504	4.554
1.127	1.261	4.689
1.597	2.627	4.992
0.918	3.330	6.275
0.244	1.532	6.811
0.380	2.401	7.220
1.312	1.629	6.322
1.214	2.028	6.007
1.238	1.278	6.838
1.759	1.954	6.426
2.121	0.574	7.154
1.023	0.762	7.398
0.844	0.515	8.044
1.583	0.857	7.673
0.708	1.424	6.081
1.199	1.442	6.073
1.123	1.851	4.848
1.349	1.564	4.489
1.622	1.391	5.548
1.874	0.839	4.837
0.793	2.368	3.719
1.723	1.885	2.492
0.435	2.302	1.711
0.775	1.482	3.502
1.095	0.867	4.490
1.020	1.313	4.751
0.146	0.607	3.845
0.958	1.506	4.952
