RHand_X	RHand_Y	RHand_Z	Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z
64.731	91.057	80.445	85.182	127.836	73.255	105.768	66.115	95.667
64.731	91.057	80.445	85.182	128.041	73.255	105.768	66.340	95.667
64.731	91.057	80.445	85.510	128.270	73.255	106.003	66.340	95.667
64.731	91.057	80.445	85.510	128.556	73.575	106.003	66.340	95.667
64.731	91.057	80.445	85.923	128.556	73.575	106.003	66.340	95.667
64.941	91.057	80.445	85.923	128.556	73.977	106.003	66.540	95.667
64.941	91.057	80.445	86.339	128.556	73.977	106.003	66.540	95.667
64.941	91.057	80.445	86.339	128.775	73.977	106.003	66.540	95.667
64.941	91.057	80.646	86.749	128.775	74.294	106.003	66.540	95.667
64.941	91.057	80.646	86.952	128.775	74.294	106.003	66.540	95.667
64.941	91.057	80.646	86.952	128.775	74.738	106.003	66.540	95.667
64.941	91.057	80.646	87.321	129.242	75.261	106.003	66.540	95.667
64.941	91.057	80.646	87.524	129.242	75.261	106.003	66.540	95.667
64.941	91.057	80.646	87.524	129.242	75.638	106.307	66.801	95.667
64.941	91.057	80.646	87.898	129.537	75.853	106.307	66.801	95.911
64.941	91.266	80.646	87.898	129.537	76.067	106.695	67.017	95.911
65.216	91.266	80.646	88.247	129.537	76.273	106.944	67.017	96.272
65.216	91.605	80.867	88.247	129.537	76.273	107.295	67.017	96.564
65.481	91.605	81.123	88.543	129.537	76.273	107.640	67.316	96.942
65.481	92.052	81.333	88.543	130.049	76.790	108.021	67.316	97.371
65.789	92.317	81.333	88.768	130.049	76.790	108.465	67.316	97.720
65.789	92.574	81.712	88.768	130.255	76.994	108.861	67.573	98.023
66.049	92.813	81.930	88.768	130.255	76.994	109.137	67.573	98.280
66.049	92.813	81.930	88.984	130.533	76.994	109.337	67.573	98.280
66.049	93.177	81.930	88.984	130.533	76.994	109.337	67.573	98.520
66.291	93.177	82.210	88.984	130.768	76.994	109.337	67.791	98.520
66.291	93.419	82.210	88.984	130.768	76.994	109.337	67.791	98.520
66.291	93.681	82.210	89.187	131.087	76.994	109.337	67.791	98.520
66.291	93.681	82.210	89.187	131.087	76.994	109.567	67.791	98.892
66.291	93.943	82.210	89.187	131.362	76.994	109.888	67.791	99.118
66.291	94.166	82.210	89.414	131.362	76.994	110.191	67.791	99.399
66.504	94.166	82.549	89.414	131.362	76.994	110.511	67.791	99.659
66.504	94.547	82.549	89.414	131.362	76.994	110.776	68.037	99.868
66.504	94.547	82.829	89.639	131.563	77.198	110.776	68.037	99.868
66.504	94.883	82.829	89.639	131.563	77.198	111.027	68.295	99.868
66.765	94.883	83.196	89.639	131.563	77.198	111.027	68.295	99.868
66.765	95.229	83.196	89.863	131.563	77.198	111.027	68.500	99.868
66.765	95.229	83.408	89.863	131.563	77.198	111.027	68.500	100.211
66.765	95.506	83.408	89.863	131.563	77.198	111.389	68.500	100.421
66.765	95.506	83.408	89.863	131.563	77.198	111.619	68.733	100.421
66.765	95.768	83.408	90.123	131.563	77.198	111.871	68.733	100.818
66.765	95.768	83.651	90.123	131.563	77.198	112.085	68.733	100.818
66.765	95.768	83.651	90.123	131.563	77.198	112.085	68.733	101.149
66.765	96.029	83.651	90.338	131.563	77.198	112.383	68.733	101.149
66.765	96.029	83.651	90.338	131.563	77.198	112.383	68.733	101.149
66.765	96.029	83.651	90.338	131.826	77.198	112.383	68.733	101.371
66.765	96.029	83.651	90.338	131.826	77.198	112.383	68.733	101.371
66.765	96.029	83.651	90.562	131.826	77.198	112.383	68.733	101.371
66.765	96.267	83.651	90.562	131.826	77.454	112.383	69.018	101.371
66.765	96.478	83.651	90.562	132.094	77.454	112.604	69.018	101.371
67.029	96.807	83.651	90.562	132.094	77.454	112.859	69.246	101.701
67.237	97.207	83.956	90.562	132.355	77.727	113.230	69.246	101.916
67.237	97.908	83.956	90.562	132.355	77.727	113.620	69.593	102.154
67.662	98.652	84.445	90.562	132.580	77.727	114.036	69.593	102.393
68.141	99.492	85.093	90.562	132.580	77.976	114.489	70.057	102.826
68.528	100.213	85.680	90.562	132.580	77.976	114.795	70.057	103.191
68.528	100.213	86.161	90.562	132.809	77.976	114.795	70.057	103.448
69.062	100.213	86.161	90.562	132.809	77.976	114.795	70.057	103.448
69.299	100.213	86.161	90.562	132.809	78.200	114.795	70.057	103.448
69.299	100.213	86.637	90.562	132.809	78.200	114.795	70.057	103.695
69.552	100.441	86.845	90.562	133.013	78.200	114.795	70.057	103.695
69.552	100.441	86.845	90.562	133.013	78.200	114.795	70.057	103.917
69.552	100.441	86.845	90.562	133.013	78.200	114.795	70.329	103.917
69.552	100.441	86.845	90.562	133.013	78.431	114.795	70.329	103.917
69.552	100.441	86.845	90.562	133.013	78.431	114.795	70.329	103.917
69.552	100.441	86.845	90.562	133.013	78.431	114.795	70.594	103.917
69.552	100.715	87.090	90.562	133.013	78.431	114.795	70.594	103.917
69.552	100.715	87.090	90.562	133.013	78.431	114.795	70.594	103.917
69.761	100.964	87.090	90.562	133.013	78.431	115.030	70.805	103.917
69.761	100.964	87.090	90.562	133.013	78.659	115.030	70.805	103.917
70.096	101.170	87.090	90.562	133.013	78.659	115.030	70.805	103.917
70.096	101.170	87.090	90.562	133.013	78.659	115.030	70.805	103.917
70.398	101.170	87.090	90.562	133.013	78.659	115.030	70.805	103.917
70.398	101.373	87.090	90.765	133.013	78.659	115.030	70.805	103.917
70.659	101.373	87.297	90.765	133.013	78.659	115.030	70.805	103.917
70.659	101.373	87.297	90.765	133.013	78.659	115.030	70.805	104.195
70.867	101.373	87.297	90.765	133.013	78.659	115.030	70.805	104.195
70.867	101.373	87.297	90.765	133.298	78.659	115.030	70.805	104.195
70.867	101.373	87.297	90.765	133.298	78.659	115.030	70.805	104.195
71.084	101.373	87.297	90.765	133.298	78.659	115.030	70.805	104.195
71.084	101.662	87.297	90.765	133.579	78.659	115.030	70.805	104.195
71.084	101.662	87.577	90.765	133.579	78.659	115.030	70.805	104.195
71.084	101.867	87.577	90.765	133.830	78.659	115.030	70.805	104.420
71.084	101.867	87.577	90.765	133.830	78.659	115.293	71.020	104.420
71.084	102.108	87.577	90.765	134.170	78.659	115.293	71.020	104.420
71.084	102.108	87.577	90.765	134.170	78.659	115.293	71.020	104.420
71.084	102.362	87.577	90.765	134.582	78.659	115.293	71.020	104.420
71.084	102.362	87.804	90.765	134.816	78.659	115.293	71.020	104.420
71.084	102.653	87.804	90.765	135.050	78.659	115.589	71.020	104.420
71.084	102.653	87.804	90.765	135.367	78.659	115.589	71.264	104.673
71.084	102.653	87.804	90.765	135.607	78.659	115.589	71.264	104.673
71.084	102.653	87.804	90.765	135.607	78.659	115.815	71.264	104.673
71.084	102.653	87.804	90.765	135.973	78.659	115.815	71.264	104.673
71.084	102.653	87.804	90.765	136.415	79.106	115.815	71.264	104.673
71.329	102.653	87.804	90.994	136.415	79.106	115.815	71.264	104.673
71.329	102.653	88.086	90.994	136.415	79.391	115.815	71.264	104.673
71.329	102.917	88.086	90.994	136.415	79.391	115.815	71.467	104.673
71.583	102.917	88.303	90.994	136.415	79.391	115.815	71.467	104.673
71.583	102.917	88.303	90.994	136.662	79.391	115.815	71.467	104.673
71.583	102.917	88.303	90.994	136.662	79.391	115.815	71.467	104.673
71.583	102.917	88.303	90.994	136.662	79.391	115.815	71.467	104.673
71.583	102.917	88.303	90.994	137.069	79.829	115.815	71.467	104.673
71.836	103.244	88.746	90.994	137.069	79.829	115.815	71.676	104.673
71.836	103.244	88.953	90.994	137.069	79.829	115.815	71.676	104.949
72.145	103.607	88.953	90.994	137.069	79.829	115.815	71.676	104.949
72.145	103.607	89.233	90.994	137.069	79.829	116.095	71.676	105.174
72.386	103.877	89.233	90.994	137.069	79.829	116.095	71.676	105.174
72.386	103.877	89.492	90.994	137.069	79.829	116.383	71.676	105.504
72.604	104.101	89.492	90.994	137.069	79.829	116.602	71.676	105.504
72.604	104.101	89.492	90.994	137.069	79.829	116.602	71.676	105.782
72.604	104.101	89.492	90.994	137.069	79.829	116.982	71.892	105.782
72.604	104.396	89.751	90.994	137.069	79.829	117.189	71.892	106.049
72.817	104.396	89.751	91.230	137.069	79.829	117.189	71.892	106.049
72.817	104.741	89.751	91.230	137.069	80.082	117.440	71.892	106.258
72.817	104.741	89.751	91.230	137.069	80.082	117.440	71.892	106.258
72.817	104.741	89.751	91.230	137.069	80.082	117.440	71.892	106.258
72.817	104.741	89.751	91.442	137.277	80.082	117.440	71.892	106.458
73.053	104.741	89.751	91.442	137.277	80.312	117.440	71.892	106.458
73.053	104.741	90.038	91.442	137.277	80.312	117.440	71.892	106.458
73.053	105.029	90.038	91.442	137.277	80.312	117.759	71.892	106.671
73.339	105.281	90.382	91.724	137.277	80.312	118.047	71.892	106.671
73.610	105.618	90.682	91.724	137.514	80.312	118.417	71.892	107.072
73.941	106.142	91.044	91.724	137.514	80.312	118.812	71.892	107.289
74.294	106.685	91.437	91.724	137.514	80.312	119.184	71.892	107.593
74.590	106.917	91.786	91.999	137.514	80.312	119.484	72.124	107.905
74.918	106.917	92.014	91.999	137.514	80.312	119.484	72.124	108.150
75.194	106.917	92.014	91.999	137.514	80.312	119.484	72.124	108.150
75.194	106.917	92.014	91.999	137.514	80.312	119.484	72.124	108.150
75.194	106.917	92.014	92.260	137.514	80.312	119.484	72.124	108.438
75.194	106.917	92.014	92.260	137.514	80.312	119.484	72.124	108.438
75.194	106.917	92.270	92.260	137.514	80.312	119.484	72.124	108.778
75.194	106.917	92.270	92.532	137.514	80.312	119.484	72.124	108.778
75.455	106.917	92.270	92.532	137.514	80.312	119.743	72.124	108.778
75.455	106.917	92.270	92.532	137.767	80.312	119.743	72.124	108.778
75.455	106.917	92.270	92.831	137.767	80.312	119.743	72.124	108.778
75.455	106.917	92.270	92.831	137.767	80.312	119.743	72.124	108.778
75.455	106.917	92.270	93.046	138.035	80.312	119.743	72.124	108.778
75.687	106.917	92.270	93.046	138.035	80.312	119.743	72.124	108.778
75.687	106.917	92.270	93.046	138.261	80.312	119.978	72.124	108.778
75.687	107.131	92.509	93.312	138.261	80.312	119.978	72.409	109.078
75.914	107.131	92.509	93.312	138.583	80.312	120.466	72.409	109.078
75.914	107.525	92.789	93.312	138.583	80.312	120.792	72.409	109.512
76.167	107.783	92.789	93.312	138.925	80.312	121.139	72.666	109.819
76.167	108.124	93.240	93.525	139.128	80.312	121.478	72.666	110.212
76.466	108.427	93.462	93.525	139.331	80.312	121.730	72.666	110.457
76.466	108.833	93.462	93.525	139.565	80.312	121.730	72.915	110.727
76.466	108.833	93.462	93.525	139.802	80.312	122.138	72.915	110.970
76.466	109.193	93.755	93.525	140.063	80.312	122.138	72.915	110.970
76.681	109.193	93.755	93.797	140.320	80.588	122.138	72.915	110.970
76.681	109.193	93.755	93.797	140.632	80.588	122.138	72.915	110.970
76.681	109.193	93.755	94.064	140.955	80.588	122.138	72.915	110.970
76.681	109.193	93.755	94.064	141.261	80.863	122.138	72.915	111.187
76.681	109.193	93.963	94.416	141.615	80.863	122.548	72.915	111.465
76.681	109.697	93.963	94.416	141.877	81.155	122.921	72.915	111.780
76.984	110.051	94.286	94.791	142.236	81.378	123.419	73.214	112.175
76.984	110.550	94.641	95.020	142.585	81.378	124.089	73.214	112.600
77.406	111.091	95.049	95.313	142.922	81.733	124.618	73.424	113.029
77.628	111.536	95.347	95.622	143.323	81.954	124.924	73.424	113.485
77.628	111.536	95.643	95.955	143.677	82.192	124.924	73.424	113.756
77.931	111.779	95.643	96.264	144.013	82.406	124.924	73.750	113.756
77.931	111.779	95.643	96.599	144.317	82.641	124.924	73.750	114.013
77.931	111.779	95.643	96.949	144.643	82.860	124.924	73.750	114.248
77.931	111.779	95.873	97.305	144.863	83.101	124.924	73.750	114.457
78.253	111.779	95.873	97.671	145.106	83.346	124.924	73.750	114.457
78.253	111.779	96.116	97.993	145.315	83.547	124.924	73.750	114.457
78.529	111.779	96.116	98.359	145.315	83.801	125.137	73.998	114.457
78.529	111.999	96.116	98.728	145.635	84.069	125.137	73.998	114.457
78.529	111.999	96.116	99.093	145.635	84.288	125.137	73.998	114.457
78.729	112.229	96.116	99.424	145.847	84.288	125.137	73.998	114.457
78.729	112.229	96.116	99.695	145.847	84.610	125.137	73.998	114.457
78.729	112.529	96.428	99.955	145.847	84.610	125.382	73.998	114.457
79.017	112.761	96.428	100.211	145.847	84.834	125.382	73.998	114.741
79.017	113.118	96.843	100.464	145.847	84.834	125.751	73.998	114.741
79.474	113.441	97.158	100.697	145.847	84.834	126.053	73.998	115.067
79.727	113.772	97.510	100.697	145.847	85.093	126.393	73.998	115.275
79.727	114.228	97.510	101.030	146.098	85.093	126.682	73.998	115.542
79.967	114.574	98.009	101.030	146.098	85.093	126.925	73.998	115.846
79.967	114.856	98.248	101.242	146.417	85.093	126.925	73.998	115.846
80.247	114.856	98.248	101.242	146.656	85.093	127.244	74.210	116.217
80.247	115.150	98.526	101.242	146.873	85.093	127.244	74.210	116.217
80.247	115.150	98.526	101.242	147.102	85.093	127.244	74.210	116.217
80.247	115.150	98.526	101.242	147.327	85.093	127.244	74.210	116.217
80.247	115.150	98.781	101.449	147.564	85.093	127.244	74.210	116.217
80.247	115.509	98.781	101.449	147.784	85.093	127.244	74.508	116.217
80.492	115.886	99.166	101.449	147.987	85.093	127.496	74.508	116.596
80.732	116.375	99.443	101.449	148.191	85.093	127.802	74.838	116.897
80.732	116.962	99.687	101.449	148.410	85.093	128.175	74.838	117.267
81.233	117.643	100.254	101.449	148.410	85.093	128.661	75.216	117.684
81.652	118.346	100.811	101.449	148.805	85.093	129.160	75.525	118.132
81.976	118.789	101.264	101.449	149.015	85.093	129.566	75.525	118.574
81.976	118.789	101.546	101.449	149.015	85.093	129.566	75.525	118.906
82.417	118.789	101.546	101.665	149.403	85.093	129.566	75.525	118.906
82.417	118.789	101.546	101.665	149.403	85.093	129.566	75.525	118.906
82.417	118.789	101.901	101.665	149.742	85.093	129.566	75.525	119.274
82.417	118.789	101.901	101.665	149.742	85.093	129.566	75.525	119.532
82.417	118.789	102.195	101.665	150.060	85.093	129.566	75.525	119.532
82.417	118.789	102.195	101.875	150.060	85.093	129.808	75.525	119.777
82.417	118.789	102.195	101.875	150.060	85.093	129.808	75.525	119.777
82.417	118.789	102.407	101.875	150.361	85.093	129.808	75.725	119.777
82.417	118.789	102.407	102.087	150.361	85.093	129.808	75.725	119.988
82.417	118.789	102.686	102.087	150.361	85.093	129.808	75.725	119.988
82.417	119.035	102.686	102.299	150.567	85.093	129.808	75.725	119.988
82.417	119.035	102.686	102.299	150.567	85.093	129.808	75.725	119.988
82.665	119.243	102.686	102.556	150.567	85.308	129.808	75.725	119.988
82.665	119.243	102.686	102.556	150.567	85.308	129.808	75.947	119.988
82.665	119.243	102.686	102.798	150.567	85.308	129.808	75.947	119.988
82.665	119.243	102.686	102.798	150.811	85.308	129.808	75.947	119.988
82.665	119.243	102.686	103.019	150.811	85.308	129.808	75.947	119.988
82.873	119.243	102.686	103.019	150.811	85.526	129.808	75.947	119.988
82.873	119.243	102.686	103.260	150.811	85.526	129.808	75.947	119.988
82.873	119.243	102.686	103.260	150.811	85.526	129.808	75.947	119.988
82.873	119.243	102.686	103.260	150.811	85.526	129.808	75.947	119.988
82.873	119.243	102.914	103.535	150.811	85.526	129.808	75.947	119.988
82.873	119.243	102.914	103.535	150.811	85.526	129.808	75.947	119.988
82.873	119.243	102.914	103.535	150.811	85.526	129.808	75.947	119.988
82.873	119.243	102.914	103.535	150.811	85.526	129.808	75.947	119.988
82.873	119.243	102.914	103.737	150.811	85.526	129.808	76.204	119.988
82.873	119.243	102.914	103.737	151.021	85.526	129.808	76.204	119.988
82.873	119.243	102.914	103.737	151.021	85.526	129.808	76.204	119.988
82.873	119.243	102.914	103.737	151.021	85.526	129.808	76.204	119.988
82.873	119.243	102.914	103.737	151.021	85.526	129.808	76.204	119.988
82.873	119.243	102.914	103.737	151.021	85.526	129.808	76.204	119.988
83.108	119.243	102.914	103.737	151.021	85.526	129.808	76.204	119.988
83.108	119.243	102.914	103.737	151.021	85.526	129.808	76.204	119.988
83.108	119.243	102.914	103.737	151.021	85.526	129.808	76.204	119.988
83.108	119.501	102.914	103.947	151.021	85.526	129.808	76.204	119.988
83.108	119.501	102.914	103.947	151.241	85.526	129.808	76.204	119.988
83.358	119.501	102.914	103.947	151.241	85.526	130.034	76.204	119.988
83.358	119.501	102.914	103.947	151.241	85.526	130.034	76.204	119.988
83.358	119.501	102.914	104.189	151.468	85.526	130.034	76.204	119.988
83.358	119.501	102.914	104.189	151.468	85.526	130.034	76.428	119.988
83.609	119.737	102.914	104.189	151.715	85.526	130.362	76.428	120.242
83.609	119.737	103.213	104.483	151.715	85.792	130.571	76.428	120.242
83.951	120.054	103.415	104.483	151.987	85.792	130.905	76.697	120.625
84.176	120.305	103.415	104.719	151.987	85.792	131.226	76.697	120.900
84.406	120.650	103.790	104.719	152.308	86.030	131.550	76.697	121.183
84.699	120.961	104.102	104.931	152.308	86.030	131.916	76.697	121.556
85.018	121.206	104.539	104.931	152.552	86.030	132.286	76.697	121.900
85.291	121.455	104.892	104.931	152.552	86.324	132.657	76.697	122.249
85.538	121.774	105.123	105.184	152.552	86.324	133.036	76.697	122.556
85.538	122.204	105.123	105.184	152.874	86.324	133.339	76.697	122.556
85.925	122.546	105.123	105.184	152.874	86.542	133.653	76.697	122.951
86.192	122.832	105.458	105.388	152.874	86.542	133.919	76.946	122.951
86.430	123.063	105.458	105.388	152.874	86.542	134.182	76.946	123.323
86.640	123.270	105.836	105.388	153.090	86.542	134.421	76.946	123.323
86.844	123.270	105.836	105.388	153.090	86.757	134.701	77.238	123.702
86.844	123.624	106.133	105.388	153.090	86.757	134.974	77.238	123.911
86.844	123.624	106.133	105.388	153.090	86.757	135.226	77.555	123.911
86.844	123.833	106.133	105.615	153.090	86.757	135.521	77.555	124.250
86.844	123.833	106.133	105.615	153.090	86.757	135.858	77.555	124.566
86.844	123.833	106.133	105.615	153.090	86.757	136.185	77.900	124.861
87.071	124.241	106.133	105.615	153.090	86.757	136.839	77.900	124.861
87.349	124.588	106.460	105.615	153.090	86.757	137.128	77.900	125.167
87.736	125.063	106.866	105.615	153.090	86.757	137.413	77.900	125.379
88.188	125.646	107.303	105.615	153.349	86.757	137.413	78.103	125.379
88.395	126.475	107.657	105.615	153.349	86.757	137.679	78.103	125.629
88.804	127.126	108.460	105.615	153.597	86.757	137.679	78.103	125.629
89.181	127.543	109.059	105.615	153.597	86.757	137.679	78.103	125.629
89.507	127.762	109.511	105.833	153.869	86.757	138.238	78.103	125.629
89.507	127.762	109.511	105.833	153.869	86.757	139.114	78.348	125.867
89.507	128.102	109.511	105.833	154.199	86.757	139.710	78.348	126.201
89.507	128.442	110.110	105.833	154.199	86.757	140.452	78.563	126.705
89.864	128.969	110.707	105.833	154.536	86.757	141.297	78.892	127.343
90.312	129.481	111.535	105.833	154.754	86.757	142.272	79.125	128.056
90.312	130.124	111.926	105.833	154.754	86.757	143.308	79.472	128.998
90.852	130.721	112.444	105.833	155.146	86.757	144.169	79.712	129.898
91.209	131.161	112.821	105.833	155.146	86.757	144.998	79.712	130.872
91.430	131.441	112.821	105.833	155.511	86.757	145.390	80.076	131.479
91.430	131.441	113.045	105.833	155.726	86.757	145.390	80.634	131.479
91.665	131.441	113.045	105.833	155.941	86.757	145.390	80.988	131.479
91.665	131.441	113.338	105.833	155.941	86.757	145.390	80.988	132.148
91.665	131.670	113.626	105.833	156.277	86.757	145.942	81.245	132.733
91.934	131.976	113.944	105.833	156.277	86.757	146.576	81.245	133.380
92.202	132.363	114.283	105.833	156.543	86.757	147.162	81.542	133.992
92.479	132.752	114.594	106.104	156.543	86.757	147.641	81.542	134.527
92.805	133.233	114.921	106.104	156.775	86.757	148.046	81.816	134.940
92.805	133.930	114.921	106.104	156.775	86.757	148.402	81.816	135.225
93.315	134.535	115.597	106.104	156.983	86.757	148.761	81.816	135.432
93.715	135.072	115.997	106.345	156.983	86.757	149.064	81.816	135.432
93.986	135.072	116.376	106.345	156.983	86.757	149.272	81.816	135.658
93.986	135.072	116.376	106.345	156.983	86.757	149.272	81.816	135.658
94.353	135.072	116.376	106.345	157.213	86.757	149.272	81.816	135.658
94.353	135.072	116.648	106.345	157.213	86.757	149.272	82.022	135.862
94.353	135.504	116.969	106.345	157.213	86.757	149.494	82.022	135.862
94.727	135.504	117.278	106.345	157.213	86.983	149.873	82.282	136.291
94.993	136.044	117.635	106.345	157.420	86.983	150.327	82.282	136.543
95.238	136.404	117.907	106.345	157.420	86.983	150.802	82.282	136.869
95.467	136.784	118.206	106.345	157.420	86.983	151.352	82.705	137.347
95.467	137.152	118.206	106.345	157.420	86.983	151.958	82.705	137.829
95.467	137.152	118.206	106.345	157.626	86.983	152.531	82.941	138.442
95.799	137.451	118.507	106.345	157.626	86.983	152.908	82.941	138.923
95.799	137.451	118.507	106.345	157.626	86.983	152.908	83.388	139.164
96.090	137.451	118.507	106.547	157.626	86.983	152.908	83.388	139.164
96.090	137.451	118.507	106.547	157.893	86.983	152.908	83.620	139.474
96.090	137.772	118.507	106.547	157.893	86.983	152.908	83.620	139.816
96.090	138.024	118.507	106.547	157.893	86.983	153.397	83.620	140.170
96.090	138.507	118.507	106.547	158.140	87.206	153.728	83.620	140.459
96.090	138.904	118.977	106.547	158.140	87.206	153.983	83.620	140.672
96.485	139.317	119.351	106.547	158.140	87.206	154.222	83.620	140.672
96.485	139.524	119.712	106.547	158.374	87.206	154.222	83.826	140.989
96.892	139.524	119.712	106.547	158.374	87.206	154.578	83.826	140.989
96.892	139.781	119.712	106.547	158.577	87.206	154.578	83.826	140.989
97.224	139.781	119.712	106.547	158.577	87.206	154.897	83.826	141.283
97.224	139.781	119.949	106.547	158.779	87.206	154.897	83.826	141.283
97.224	139.781	119.949	106.547	158.779	87.206	155.246	83.826	141.550
97.447	139.781	119.949	106.547	158.779	87.206	155.463	83.826	141.550
97.447	139.991	119.949	106.547	158.779	87.441	155.734	83.826	141.867
97.447	139.991	119.949	106.756	159.018	87.441	156.036	83.826	141.867
97.447	139.991	119.949	106.756	159.018	87.441	156.308	83.826	142.263
97.447	139.991	119.949	106.756	159.018	87.441	156.560	83.826	142.263
97.447	139.991	119.949	106.992	159.018	87.675	156.778	83.826	142.596
