P2_elbow_rP2whole_dist_traveled	P2_hand_rP2whole_dist_traveled	P2_shoulder_lP2whole_dist_traveled	P2_elbow_lP2whole_dist_traveled	P2_headP2whole_dist_traveled	P2_shoulder_rP2whole_dist_traveled	P2_hand_lP2whole_dist_traveled
1197.242	4684.067	1558.279	843.583	3402.986	1505.194	4383.724
1197.948	4688.397	1559.501	843.882	3403.553	1506.040	4384.600
1198.724	4693.026	1560.588	843.882	3404.244	1506.879	4385.403
1199.445	4698.002	1561.823	844.227	3404.985	1507.760	4387.154
1200.166	4704.594	1563.028	844.227	3405.837	1508.703	4388.024
1200.900	4709.656	1564.190	844.603	3406.754	1509.589	4388.814
1201.275	4714.828	1565.237	844.603	3407.710	1510.483	4389.611
1201.812	4719.901	1566.376	844.976	3408.765	1511.358	4390.617
1202.371	4725.162	1567.220	844.976	3409.817	1512.170	4392.183
1203.067	4730.621	1567.931	845.292	3411.009	1513.043	4393.639
1203.679	4736.142	1568.690	845.292	3412.089	1513.758	4395.491
1204.361	4741.941	1569.343	845.656	3413.204	1514.349	4397.052
1205.194	4747.987	1569.863	845.656	3414.410	1514.851	4402.020
1205.885	4754.615	1570.386	846.032	3415.504	1515.259	4404.412
1206.582	4760.903	1570.858	846.032	3416.639	1515.723	4405.041
1207.293	4767.601	1571.266	846.267	3417.775	1516.136	4406.647
1207.933	4774.541	1571.616	846.267	3418.982	1516.463	4409.389
1208.523	4781.721	1571.904	846.927	3420.102	1516.906	4412.829
1209.062	4789.990	1572.250	847.288	3421.238	1516.906	4416.504
1209.570	4797.569	1572.587	847.288	3422.269	1517.223	4419.949
1210.095	4806.185	1572.909	847.288	3423.290	1517.223	4422.715
1210.565	4813.171	1573.237	847.288	3424.364	1517.439	4424.421
1210.972	4820.905	1573.559	847.525	3425.412	1517.439	4426.343
1211.354	4828.707	1573.830	847.525	3426.385	1517.789	4428.313
1211.802	4836.292	1574.071	847.872	3427.291	1517.789	4430.016
1212.244	4844.054	1574.071	847.872	3428.237	1518.118	4431.283
1212.781	4851.319	1574.404	848.514	3429.184	1518.118	4432.361
1213.409	4858.239	1574.404	848.514	3430.017	1518.330	4433.374
1214.030	4864.456	1574.708	848.740	3430.890	1518.330	4434.262
1214.607	4870.593	1574.708	848.740	3431.768	1518.648	4434.954
1215.197	4875.620	1575.152	848.955	3432.531	1518.869	4435.562
1215.750	4879.865	1575.439	848.955	3433.232	1519.112	4436.010
1216.352	4883.447	1575.721	848.955	3433.884	1519.424	4436.352
1216.940	4886.205	1576.017	849.188	3434.504	1519.735	4436.604
1217.409	4888.431	1576.287	849.188	3435.179	1520.046	4436.604
1217.654	4890.365	1576.542	849.465	3435.845	1520.361	4436.961
1217.864	4891.962	1576.815	849.465	3436.505	1520.718	4436.961
1217.864	4893.356	1577.095	849.752	3437.162	1521.017	4437.320
1218.189	4894.207	1577.368	849.752	3437.853	1521.392	4437.528
1218.189	4895.002	1577.689	849.982	3438.616	1521.730	4437.844
1218.189	4895.480	1578.036	849.982	3439.382	1522.075	4438.160
1218.189	4895.710	1578.405	849.982	3440.164	1522.431	4438.509
1218.189	4895.978	1578.813	850.188	3441.052	1522.728	4438.939
1218.189	4896.429	1579.175	850.188	3441.977	1523.018	4439.462
1218.471	4897.024	1579.469	850.188	3442.848	1523.275	4440.084
1218.688	4897.723	1579.755	850.188	3443.848	1523.529	4440.976
1218.919	4898.377	1580.029	850.188	3444.811	1523.827	4441.900
1218.919	4899.062	1580.314	850.188	3445.838	1524.082	4443.012
1219.256	4899.655	1580.625	850.188	3447.013	1524.304	4444.238
1219.256	4900.193	1580.885	850.392	3448.030	1524.532	4445.559
1219.659	4900.701	1581.146	850.392	3449.164	1524.532	4446.977
1219.659	4901.239	1581.146	850.392	3450.270	1524.891	4448.229
1219.980	4901.805	1581.536	850.392	3451.418	1524.891	4449.400
1219.980	4902.403	1581.536	850.594	3452.480	1525.165	4450.439
1219.980	4903.104	1581.904	850.594	3453.590	1525.165	4451.286
1220.220	4903.924	1582.108	850.594	3454.600	1525.165	4452.045
1220.438	4904.823	1582.319	850.594	3455.389	1525.422	4452.683
1220.685	4906.115	1582.547	850.808	3455.989	1525.422	4453.153
1221.013	4907.209	1582.547	850.808	3456.533	1525.813	4453.622
1221.425	4908.625	1582.861	850.808	3457.144	1526.130	4453.945
1221.961	4910.304	1582.861	850.808	3458.111	1526.393	4454.170
1222.584	4912.459	1583.155	850.808	3459.297	1526.711	4454.170
1223.277	4914.676	1583.383	850.808	3460.756	1527.046	4454.516
1224.020	4917.142	1583.608	850.808	3462.537	1527.385	4454.717
1224.926	4919.863	1583.882	850.808	3464.573	1527.686	4454.973
1225.919	4923.033	1584.170	851.015	3466.758	1528.020	4455.266
1226.845	4925.947	1584.482	851.015	3469.283	1528.400	4455.608
1227.906	4929.466	1584.787	851.015	3471.901	1528.796	4455.900
1228.910	4933.249	1585.097	851.015	3474.648	1529.150	4456.218
1229.892	4937.232	1585.427	851.238	3477.469	1529.508	4456.558
1230.916	4941.051	1585.751	851.238	3480.241	1529.904	4456.912
1231.873	4945.010	1586.075	851.238	3482.814	1530.342	4457.322
1232.735	4948.981	1586.859	851.238	3485.290	1530.856	4457.835
1233.505	4952.976	1587.266	851.238	3487.654	1531.354	4458.423
1234.260	4956.400	1587.266	851.461	3489.779	1531.910	4459.059
1234.861	4959.977	1587.552	851.461	3491.734	1532.540	4459.774
1235.401	4963.165	1588.456	851.461	3493.391	1533.221	4460.623
1235.869	4965.884	1589.179	851.732	3494.867	1533.947	4461.626
1236.367	4968.134	1589.723	851.732	3496.076	1534.671	4462.698
1236.887	4969.943	1590.295	851.732	3497.110	1535.466	4463.875
1237.549	4971.251	1591.069	851.994	3497.961	1536.260	4465.169
1238.236	4971.920	1592.366	851.994	3498.673	1537.109	4466.579
1238.896	4972.423	1593.418	851.994	3499.228	1538.033	4468.054
1239.537	4973.221	1594.552	852.275	3499.797	1538.991	4469.324
1240.224	4974.545	1595.704	852.275	3500.445	1539.977	4470.504
1241.067	4976.397	1596.919	852.496	3501.149	1541.077	4471.452
1242.008	4978.724	1598.153	852.496	3502.065	1542.129	4472.031
1242.877	4981.435	1599.372	852.720	3503.100	1543.224	4472.451
1243.772	4984.495	1600.711	852.720	3504.136	1544.276	4472.978
1244.841	4987.707	1601.905	853.024	3505.233	1545.232	4473.825
1245.830	4991.278	1603.279	853.024	3506.245	1546.213	4474.804
1246.946	4995.058	1604.502	853.312	3507.274	1547.167	4475.873
1247.995	4998.984	1605.698	853.312	3508.048	1548.110	4477.146
1249.005	5002.937	1606.793	853.564	3508.756	1548.998	4478.553
1249.953	5006.842	1607.795	853.564	3509.315	1549.917	4479.887
1250.951	5010.562	1608.539	853.564	3509.847	1550.723	4481.269
1251.817	5014.281	1609.225	853.800	3510.177	1551.528	4482.685
1252.644	5017.768	1609.826	853.800	3510.615	1552.280	4483.817
1253.360	5021.203	1610.346	853.800	3511.106	1552.995	4484.865
1253.931	5024.680	1610.814	854.007	3511.753	1553.590	4485.754
1254.435	5028.021	1611.260	854.007	3512.436	1554.258	4486.457
1254.811	5031.273	1611.714	854.231	3513.294	1554.876	4486.981
1255.085	5034.592	1612.146	854.231	3514.205	1555.514	4487.406
1255.387	5037.655	1612.603	854.540	3515.279	1556.124	4488.034
1255.757	5040.582	1613.178	854.540	3516.396	1556.712	4488.832
1256.097	5043.288	1613.413	854.904	3517.387	1557.284	4489.826
1256.549	5045.618	1613.828	855.122	3518.640	1557.854	4491.019
1257.046	5047.733	1614.244	855.362	3519.884	1558.417	4492.243
1257.693	5049.733	1614.727	855.599	3521.110	1559.015	4493.628
1258.408	5051.878	1615.210	855.808	3522.380	1559.586	4494.743
1258.967	5054.760	1615.638	855.808	3523.703	1560.128	4495.850
1259.567	5056.656	1616.113	856.134	3524.876	1560.623	4496.717
1260.225	5058.429	1616.762	856.134	3526.098	1561.109	4497.469
1260.945	5060.293	1617.113	856.350	3527.327	1561.616	4498.014
1261.623	5062.114	1617.573	856.350	3528.461	1562.091	4498.498
1262.278	5063.691	1617.998	856.350	3529.514	1562.597	4498.888
1263.020	5065.482	1618.439	856.627	3530.576	1563.102	4499.107
1263.672	5067.210	1618.829	856.627	3531.655	1563.581	4499.107
1264.295	5069.062	1619.329	856.627	3532.568	1564.096	4499.107
1265.024	5071.030	1619.857	856.627	3533.488	1564.593	4499.107
1265.726	5073.083	1620.380	856.627	3534.338	1565.124	4499.107
1266.432	5075.128	1620.840	856.627	3535.137	1565.686	4499.107
1267.109	5077.254	1621.395	856.627	3536.090	1566.273	4499.378
1267.834	5079.451	1621.923	856.627	3537.037	1566.896	4499.378
1268.616	5081.593	1622.420	856.839	3538.106	1567.454	4499.587
1269.302	5083.746	1622.944	856.839	3539.116	1568.000	4499.587
1269.864	5085.939	1623.484	856.839	3540.237	1568.611	4499.831
1270.488	5088.175	1623.962	857.070	3541.422	1569.221	4499.831
1271.118	5090.316	1624.438	857.070	3542.603	1569.810	4500.181
1271.655	5092.362	1624.874	857.070	3543.893	1570.243	4500.423
1272.035	5094.395	1625.267	857.307	3545.076	1570.643	4500.675
1272.327	5096.294	1625.605	857.307	3546.218	1570.988	4500.884
1272.555	5098.017	1625.889	857.307	3547.313	1571.249	4500.884
1272.555	5099.528	1626.161	857.307	3548.570	1571.475	4501.212
1272.555	5100.849	1626.396	857.307	3549.784	1571.704	4501.212
1272.763	5102.042	1626.616	857.307	3550.846	1571.931	4501.460
1272.977	5103.286	1626.616	857.307	3552.074	1572.206	4501.460
1273.205	5104.467	1627.008	857.307	3553.281	1572.467	4501.694
1273.492	5105.701	1627.223	857.519	3554.425	1572.774	4501.694
1273.826	5107.191	1627.468	857.519	3555.620	1573.065	4501.694
1274.257	5108.744	1627.717	857.519	3556.704	1573.341	4501.954
1274.729	5110.513	1627.994	857.519	3557.705	1573.587	4501.954
1275.198	5112.345	1628.285	857.519	3558.783	1573.881	4501.954
1275.612	5114.115	1628.754	857.519	3559.772	1574.180	4502.237
1275.996	5116.061	1628.960	857.745	3560.774	1574.488	4502.237
1276.361	5118.003	1629.273	857.745	3561.797	1574.815	4502.518
1276.777	5120.051	1629.575	857.745	3562.742	1575.082	4502.734
1277.251	5122.323	1629.858	857.964	3563.816	1575.082	4502.734
1277.764	5124.818	1630.329	857.964	3564.833	1575.450	4503.071
1278.415	5127.798	1630.634	857.964	3566.021	1575.450	4503.414
1279.166	5131.146	1630.987	858.186	3567.249	1575.910	4504.458
1280.041	5135.051	1631.267	858.186	3568.639	1576.247	4505.360
1280.986	5139.822	1631.573	858.186	3570.030	1576.746	4505.360
1282.220	5145.707	1631.913	858.473	3571.629	1577.330	4507.730
1283.519	5152.789	1632.161	858.473	3573.384	1578.230	4507.932
1284.974	5161.233	1632.442	858.473	3575.248	1579.166	4508.849
1286.738	5170.567	1632.650	858.742	3577.243	1580.064	4509.279
1288.672	5181.406	1633.137	859.274	3579.331	1581.073	4509.279
1290.715	5193.481	1633.503	859.274	3581.451	1582.055	4509.572
1292.929	5206.494	1633.503	859.274	3583.651	1583.028	4510.182
1295.080	5220.419	1633.732	859.274	3585.935	1584.070	4510.984
1297.414	5235.134	1633.938	859.855	3588.221	1585.141	4511.416
1299.656	5250.317	1634.456	859.855	3590.547	1586.309	4511.682
1301.864	5266.353	1634.826	860.195	3592.913	1587.520	4512.419
1304.041	5283.157	1635.170	860.449	3595.277	1588.861	4513.487
1306.388	5299.684	1635.440	860.663	3597.672	1590.212	4513.487
1308.338	5316.783	1635.741	860.926	3600.275	1591.671	4514.223
1309.947	5334.059	1636.055	861.174	3602.781	1593.073	4514.552
1311.270	5351.907	1636.353	861.410	3605.288	1594.432	4514.552
1312.238	5369.333	1636.353	861.410	3607.843	1595.719	4514.983
1313.129	5387.122	1636.691	861.772	3610.364	1596.928	4515.195
1313.782	5405.059	1637.046	861.772	3612.911	1598.000	4515.403
1314.376	5422.435	1637.340	862.117	3615.297	1599.097	4515.616
1315.214	5438.861	1637.790	862.117	3617.930	1600.115	4516.230
1316.127	5454.521	1638.110	862.440	3620.671	1601.019	4516.632
1317.243	5469.084	1638.517	862.440	3623.300	1601.803	4516.884
1318.566	5482.397	1638.941	862.440	3625.635	1602.706	4516.884
1320.196	5494.903	1639.523	862.647	3628.044	1603.494	4517.268
1322.015	5506.261	1640.124	862.647	3630.984	1604.303	4517.268
1324.045	5516.295	1640.869	862.875	3633.207	1605.123	4517.615
1326.350	5525.110	1641.545	863.147	3635.098	1606.025	4517.888
1328.384	5532.848	1642.488	863.494	3637.075	1606.870	4518.205
1330.343	5539.254	1643.570	863.876	3638.628	1607.743	4518.605
1331.941	5544.405	1644.807	864.268	3639.842	1608.486	4519.100
1333.105	5548.342	1646.077	864.638	3641.000	1609.205	4519.732
1333.978	5551.025	1647.512	864.943	3642.009	1609.878	4520.463
1334.594	5552.633	1649.043	865.264	3642.926	1610.661	4521.128
1334.985	5553.987	1650.492	865.514	3644.036	1611.328	4521.810
1335.400	5555.364	1651.972	865.514	3645.338	1612.028	4522.359
1335.839	5557.365	1653.313	865.838	3646.480	1612.775	4522.765
1336.393	5559.827	1654.572	865.838	3647.920	1613.553	4523.229
1337.043	5562.676	1655.797	866.091	3649.301	1614.386	4523.630
1337.614	5565.734	1657.022	866.314	3650.889	1615.168	4524.130
1338.108	5569.087	1658.116	866.567	3652.503	1615.970	4524.641
1338.730	5572.332	1659.015	866.830	3654.092	1616.799	4525.112
1339.043	5575.605	1660.003	867.125	3656.163	1617.637	4525.502
1339.249	5578.873	1660.993	867.461	3658.131	1618.438	4525.914
1339.249	5581.946	1661.716	867.871	3659.773	1619.218	4526.347
1339.509	5584.714	1662.457	868.335	3661.363	1619.960	4526.799
1339.509	5587.266	1663.199	868.813	3662.915	1620.728	4527.246
1339.509	5589.641	1664.033	869.285	3664.439	1621.422	4527.648
1339.785	5591.776	1664.678	869.696	3665.910	1622.020	4528.038
1339.785	5593.613	1665.248	870.121	3667.137	1622.642	4528.388
1339.785	5595.246	1665.940	870.476	3668.418	1623.206	4528.741
1340.103	5596.608	1666.533	870.810	3669.636	1623.721	4529.082
1340.103	5597.722	1667.142	871.069	3670.648	1624.168	4529.324
1340.447	5598.632	1667.673	871.069	3671.534	1624.640	4529.534
1340.447	5599.297	1668.140	871.341	3672.301	1624.996	4529.534
1340.825	5599.955	1668.651	871.341	3672.993	1625.298	4529.739
1341.042	5600.567	1669.116	871.341	3673.538	1625.553	4529.739
1341.257	5601.083	1669.498	871.341	3674.089	1625.786	4529.739
1341.518	5601.541	1669.971	871.707	3674.432	1625.786	4530.304
1341.762	5602.057	1670.254	871.928	3675.370	1626.122	4530.518
1342.069	5602.616	1670.556	872.157	3675.991	1626.122	4530.518
1342.401	5603.237	1670.854	872.385	3676.800	1626.471	4530.891
1342.752	5603.909	1671.072	872.600	3677.648	1626.672	4530.891
1343.256	5604.635	1671.342	872.600	3678.513	1626.955	4531.298
1343.700	5605.470	1671.342	872.897	3679.349	1627.286	4531.298
1344.132	5606.301	1671.342	872.897	3680.194	1627.616	4531.564
1344.503	5607.223	1671.342	873.104	3681.181	1627.976	4531.564
1344.815	5608.226	1671.705	873.104	3682.091	1628.319	4531.564
1345.072	5609.173	1671.705	873.104	3682.753	1628.544	4531.786
1345.294	5610.269	1671.943	873.339	3683.370	1628.544	4531.786
1345.525	5611.279	1671.943	873.339	3683.989	1628.802	4532.091
1345.875	5612.311	1672.303	873.339	3684.658	1628.802	4532.091
1346.167	5613.727	1672.659	873.339	3685.804	1629.116	4532.730
1346.509	5615.359	1672.918	873.339	3686.741	1629.327	4532.730
1346.825	5617.394	1673.171	873.567	3687.642	1629.559	4533.003
1347.106	5620.003	1673.497	873.567	3688.503	1629.797	4533.003
1347.345	5623.166	1673.913	873.567	3689.732	1630.087	4533.235
1347.607	5626.950	1674.410	873.567	3691.037	1630.423	4533.235
1347.900	5631.408	1674.905	873.567	3692.495	1630.779	4533.235
1348.304	5636.396	1675.424	873.567	3693.938	1631.197	4533.497
1348.710	5641.923	1676.059	873.567	3695.720	1631.674	4533.497
1349.142	5647.847	1676.580	873.567	3697.353	1632.113	4533.497
1349.579	5653.602	1677.275	873.567	3699.081	1632.566	4533.497
1350.241	5660.388	1677.946	873.567	3700.699	1633.026	4533.497
1350.642	5667.251	1678.522	873.776	3702.527	1633.509	4533.719
1351.078	5674.191	1679.236	873.776	3704.446	1634.002	4533.719
1351.508	5680.952	1679.925	874.115	3706.411	1634.554	4533.719
1351.931	5687.606	1680.555	874.115	3708.378	1635.042	4533.965
1352.270	5694.023	1681.123	874.533	3710.328	1635.502	4533.965
1352.556	5700.156	1681.719	874.737	3712.254	1635.984	4534.218
1352.818	5705.732	1682.304	874.987	3714.260	1636.428	4534.641
1353.085	5711.057	1683.029	875.246	3716.262	1636.909	4534.841
1353.369	5715.815	1683.664	875.967	3718.660	1637.357	4535.234
1353.672	5720.219	1684.152	875.967	3720.636	1637.802	4535.469
1353.998	5724.038	1684.661	876.224	3722.601	1638.317	4535.469
1354.259	5727.362	1685.272	876.224	3724.529	1638.786	4536.317
1354.480	5730.237	1685.921	876.224	3726.114	1639.264	4536.317
1354.480	5732.348	1686.559	876.453	3728.383	1639.780	4536.547
1354.825	5734.538	1687.086	876.453	3730.252	1640.236	4536.547
1354.825	5735.757	1687.729	876.453	3732.039	1640.787	4536.547
1355.072	5736.787	1688.467	876.453	3733.832	1641.313	4536.772
1355.072	5737.362	1689.304	876.691	3735.863	1641.800	4536.772
1355.327	5737.716	1690.004	876.691	3737.617	1642.307	4537.016
1355.327	5738.099	1690.715	876.691	3739.354	1642.826	4537.016
1355.645	5738.589	1691.582	876.691	3741.096	1643.294	4537.259
1355.846	5739.255	1692.339	876.961	3742.671	1643.836	4537.259
1356.080	5740.056	1693.228	876.961	3744.316	1644.340	4537.259
1356.355	5741.115	1694.185	876.961	3745.796	1644.846	4537.259
1356.584	5742.419	1694.963	877.194	3747.285	1645.358	4537.259
1356.838	5743.675	1695.763	877.194	3748.894	1645.882	4537.538
1357.069	5745.017	1696.792	877.194	3750.262	1646.363	4537.538
1357.326	5746.406	1697.684	877.406	3751.736	1646.819	4537.831
1357.613	5747.933	1698.500	877.406	3752.859	1647.287	4537.831
1357.958	5749.397	1699.389	877.406	3754.236	1647.766	4538.095
1358.291	5750.898	1700.077	877.607	3755.565	1648.237	4538.095
1358.604	5752.199	1700.780	877.607	3757.069	1648.692	4538.614
1358.931	5753.435	1701.618	877.607	3758.455	1649.154	4538.614
1359.221	5754.394	1702.404	877.823	3760.003	1649.626	4538.614
1359.476	5755.160	1702.952	877.823	3761.584	1650.048	4538.614
1359.748	5755.834	1703.456	877.823	3763.168	1650.394	4538.817
1360.046	5756.510	1704.053	877.823	3764.778	1650.719	4538.817
1360.389	5757.567	1704.618	878.026	3766.521	1651.054	4538.817
1360.685	5759.372	1705.181	878.026	3768.198	1651.413	4539.047
1360.936	5761.776	1705.592	878.026	3769.909	1651.801	4539.047
1361.144	5764.932	1705.971	878.026	3771.713	1652.175	4539.299
1361.354	5768.629	1706.363	878.026	3773.436	1652.551	4539.299
1361.354	5772.680	1706.760	878.245	3775.206	1652.883	4539.670
1361.671	5777.118	1707.201	878.245	3776.815	1653.195	4539.670
1361.671	5782.113	1707.666	878.245	3778.503	1653.504	4539.966
1361.947	5786.942	1708.046	878.245	3780.078	1653.837	4539.966
1361.947	5792.050	1708.406	878.245	3781.651	1654.191	4540.169
1362.349	5797.192	1708.796	878.245	3783.104	1654.584	4540.169
1362.644	5802.381	1709.206	878.245	3784.503	1654.950	4540.169
1362.979	5807.577	1709.700	878.504	3785.885	1655.338	4540.169
1363.354	5812.414	1710.228	878.504	3787.196	1655.738	4540.371
1363.794	5816.962	1710.740	878.504	3788.505	1656.195	4540.371
1364.269	5821.286	1711.198	878.504	3789.718	1656.773	4540.371
1364.747	5825.288	1711.662	878.709	3790.906	1657.319	4540.576
1365.289	5828.989	1712.267	878.709	3792.099	1657.790	4540.576
1365.953	5832.500	1712.897	878.709	3793.080	1658.412	4540.576
1366.700	5835.824	1713.473	878.949	3794.145	1658.765	4540.843
1367.360	5838.994	1714.059	878.949	3795.159	1659.319	4540.843
1368.222	5842.190	1714.744	879.163	3796.076	1659.883	4541.071
1369.148	5845.489	1715.414	879.163	3796.996	1660.459	4541.071
1370.089	5848.850	1715.976	879.163	3797.910	1660.991	4541.316
1371.188	5852.518	1716.508	879.446	3798.847	1661.462	4541.316
1372.240	5856.537	1717.082	879.446	3799.794	1661.931	4541.564
1373.211	5861.066	1717.681	879.446	3800.792	1662.416	4541.564
1374.345	5866.139	1718.195	879.671	3801.809	1662.845	4541.856
1375.333	5871.887	1718.740	879.671	3802.855	1663.210	4541.856
1376.332	5878.336	1719.298	879.671	3804.137	1663.575	4542.085
1377.185	5885.596	1719.746	879.671	3805.578	1663.955	4542.085
1378.061	5893.455	1720.245	879.881	3807.186	1664.315	4542.513
1378.984	5901.188	1720.534	880.499	3809.149	1664.657	4543.393
1379.743	5908.491	1720.534	880.709	3811.537	1664.930	4543.393
1380.603	5913.967	1720.534	880.709	3814.125	1665.216	4543.602
1381.361	5919.178	1720.749	880.709	3817.057	1665.608	4543.602
1382.051	5924.496	1720.958	880.709	3820.356	1666.106	4543.912
1382.871	5930.339	1721.194	880.709	3823.825	1666.805	4544.159
1383.638	5937.999	1721.480	880.709	3827.557	1667.525	4544.159
1384.299	5947.103	1721.839	880.709	3831.344	1668.326	4544.159
1384.910	5958.135	1722.124	881.299	3835.237	1669.102	4544.159
1385.583	5970.846	1722.371	881.299	3839.087	1669.793	4544.475
1386.364	5983.990	1722.628	881.299	3842.822	1670.508	4544.475
1387.212	5997.581	1722.834	881.536	3846.395	1671.295	4544.756
1388.358	6011.204	1722.834	881.536	3849.753	1672.086	4544.976
