RHand	Head	LHand
221.989	124.812	120.517
205.610	123.504	130.310
207.182	124.443	124.827
251.031	129.565	111.015
238.682	124.784	98.645
183.381	119.669	80.864
181.558	122.386	64.766
184.202	118.128	51.305
169.413	109.116	43.663
168.162	105.530	30.177
175.363	106.903	16.048
178.746	99.277	5.293
190.956	91.270	4.919
200.666	88.095	7.375
204.589	82.100	8.051
208.460	86.925	8.798
216.148	94.527	9.327
216.816	100.365	10.477
214.682	103.895	10.571
217.106	106.566	12.178
221.401	114.853	15.751
218.742	118.208	17.495
209.322	120.703	21.414
203.778	121.898	24.410
196.486	115.996	23.032
180.819	111.698	20.347
161.648	117.401	16.396
141.129	123.471	13.556
125.665	113.765	12.400
121.560	114.341	12.646
120.319	121.702	11.687
120.358	117.520	10.137
135.557	116.808	9.149
151.951	113.843	8.863
165.953	104.208	5.683
179.717	103.916	7.674
180.055	103.322	11.678
185.414	99.504	13.115
194.221	101.170	14.094
199.027	98.261	18.008
215.568	100.857	17.680
238.001	104.542	16.863
273.686	110.153	19.531
313.410	120.768	48.107
361.428	130.810	83.096
432.727	138.971	45.445
531.607	149.406	118.504
647.184	167.562	116.147
774.826	180.955	47.575
888.871	192.672	41.930
1006.621	204.139	28.330
1145.651	210.388	14.674
1253.295	215.963	26.983
1346.348	224.212	64.922
1430.951	228.446	36.632
1494.296	230.549	34.327
1560.440	234.539	47.209
1640.771	236.455	29.032
1665.355	237.935	52.375
1679.949	249.883	36.800
1716.470	255.156	43.545
1753.176	250.579	21.737
1761.064	253.080	21.552
1758.593	253.759	20.451
1784.046	253.119	9.583
1763.896	243.299	21.012
1686.437	248.750	30.099
1602.324	268.682	34.279
1510.528	268.225	32.428
1392.735	246.872	22.500
1290.566	231.447	19.204
1192.719	259.308	16.815
1069.142	255.720	17.321
941.565	205.366	23.504
827.448	193.171	29.451
707.132	176.274	35.850
577.585	138.197	44.733
453.984	117.973	56.111
330.463	107.262	67.984
211.292	95.660	69.113
140.979	101.077	66.583
129.765	120.290	61.419
166.217	113.580	47.507
222.412	127.912	43.345
265.352	140.926	42.955
295.060	148.348	44.728
320.473	159.848	50.126
329.530	157.639	48.841
325.675	167.409	43.007
327.013	194.457	40.068
317.082	179.051	42.062
291.754	161.587	44.270
265.988	157.097	44.863
246.293	153.775	42.409
225.475	149.635	39.573
198.586	134.885	37.036
173.421	125.365	35.071
149.733	124.620	34.385
123.762	111.038	29.145
101.118	94.840	22.148
78.684	82.199	16.451
65.875	72.677	10.252
63.329	61.733	7.590
54.794	54.151	7.588
48.418	42.770	26.952
48.566	60.682	32.843
53.669	76.540	19.726
58.910	71.459	18.658
64.565	82.504	19.458
69.886	85.432	20.356
77.916	84.643	17.996
83.062	84.046	13.306
87.467	91.527	8.753
96.223	94.008	5.456
97.116	77.752	13.292
102.028	63.364	9.211
104.954	61.203	15.242
101.330	63.562	15.088
120.675	85.461	31.967
151.174	103.585	30.846
182.773	90.160	13.663
231.862	84.105	12.980
287.963	98.918	11.590
347.019	126.583	10.082
411.999	138.124	8.134
472.091	144.374	9.156
525.762	158.170	6.903
572.481	170.355	4.566
582.983	168.043	4.855
626.385	166.576	5.719
682.326	171.036	6.428
690.092	187.268	5.785
684.999	193.999	6.495
670.646	196.468	9.505
653.549	195.842	11.577
627.410	193.728	12.642
585.370	196.550	23.754
544.981	200.376	29.062
504.071	218.312	29.604
458.106	218.004	31.150
411.014	196.809	21.296
357.118	194.381	42.372
309.905	173.875	38.899
248.241	187.288	11.538
210.822	206.353	9.642
164.128	182.803	5.984
111.205	178.930	7.333
79.792	190.718	10.882
45.368	188.679	12.185
31.138	174.360	13.379
42.414	173.816	12.170
57.355	165.815	9.100
70.423	160.872	5.891
89.772	156.181	5.813
118.114	148.451	5.889
127.874	154.688	9.227
129.855	148.600	12.497
136.512	141.765	14.640
145.801	128.855	14.278
149.522	124.322	13.226
147.913	135.141	11.450
139.981	141.321	25.921
126.318	143.780	25.831
109.561	146.260	5.732
85.832	156.290	4.896
70.971	158.149	14.383
64.848	159.705	11.949
82.255	167.198	7.666
142.138	170.226	7.328
210.341	169.018	9.228
277.143	175.676	12.632
342.548	176.289	16.614
387.324	174.625	18.550
423.859	168.939	17.062
470.671	164.826	14.792
489.457	163.029	13.102
496.779	157.274	10.158
512.281	151.250	6.680
516.492	142.550	6.464
518.884	138.913	5.989
500.598	134.534	3.873
468.365	130.924	4.771
443.282	125.953	6.365
415.556	119.991	8.284
384.399	118.989	9.073
358.959	108.729	8.752
340.249	102.296	8.808
323.476	103.859	10.837
315.834	96.424	11.384
322.877	91.778	11.092
332.043	91.675	12.242
349.755	92.484	11.991
383.516	94.109	12.399
426.495	97.268	14.389
479.599	100.475	14.613
540.765	103.117	12.603
609.397	116.256	11.465
685.168	136.067	11.217
755.695	152.397	21.402
778.151	178.505	48.527
750.093	217.475	45.902
635.267	248.664	10.422
524.225	275.951	16.225
518.466	311.485	15.488
546.132	338.336	6.060
667.139	359.975	10.406
829.908	375.884	5.568
1006.531	383.971	6.856
1187.055	387.136	10.883
1291.715	379.240	12.342
1336.385	365.257	14.061
1359.736	346.497	19.403
1342.123	322.221	24.839
1333.207	290.503	28.962
1304.369	251.813	30.133
1231.637	225.093	36.222
1195.578	191.044	33.939
1125.069	151.611	40.368
1049.918	154.267	43.280
1008.847	165.384	92.161
961.576	167.251	112.896
913.953	175.563	112.036
864.279	183.815	119.448
833.455	197.726	100.653
779.156	203.088	97.403
726.386	210.510	184.017
697.105	222.947	191.013
637.918	229.156	153.984
558.533	232.450	146.473
489.559	240.636	153.768
441.033	238.887	174.386
381.750	242.317	191.732
299.393	246.462	143.536
231.716	244.927	123.257
175.539	250.130	130.445
123.554	247.648	124.843
83.390	235.509	122.366
65.326	221.334	108.417
54.921	216.649	98.215
52.494	207.440	81.910
60.658	191.935	57.975
61.070	177.527	43.056
62.175	170.662	36.006
61.976	160.511	31.237
59.322	145.817	27.435
64.845	138.096	20.597
69.660	131.214	18.354
68.190	120.236	27.504
89.250	116.912	35.906
100.937	117.066	38.115
93.693	117.914	40.114
94.196	115.452	45.230
94.663	112.369	46.875
99.644	114.194	50.966
101.270	111.295	59.399
103.005	113.564	68.207
100.176	107.607	69.006
89.946	107.043	61.199
78.886	106.151	55.132
64.873	107.507	43.331
46.538	106.858	29.944
30.476	103.641	21.496
20.399	106.224	19.662
11.416	106.500	20.038
8.993	110.877	15.262
13.978	108.453	15.015
16.751	103.192	13.230
19.121	106.490	9.106
22.035	105.247	11.536
21.761	98.034	10.823
27.092	97.609	11.203
39.333	97.022	9.817
47.115	92.686	8.129
50.956	83.498	8.491
51.859	75.267	9.126
46.635	67.138	12.911
41.264	59.256	14.087
32.708	55.643	10.247
24.154	47.223	6.182
18.827	36.476	6.496
13.316	27.733	2.311
9.843	24.001	4.199
8.480	23.441	5.953
9.288	24.454	5.440
11.823	26.160	6.754
18.506	28.924	7.168
28.353	33.025	11.853
40.118	36.866	11.662
48.119	42.336	8.140
49.307	46.204	7.534
45.787	52.048	6.890
48.442	57.024	8.669
52.857	62.120	9.157
42.752	68.683	11.162
28.706	70.322	12.354
17.278	74.384	13.671
6.452	83.344	17.002
8.424	92.589	16.685
15.728	101.300	17.449
20.331	108.232	18.514
24.271	116.383	18.108
26.125	120.362	16.723
28.705	129.962	14.076
29.303	142.162	10.374
28.080	143.238	8.693
30.350	149.595	8.585
38.058	157.219	7.358
50.349	155.116	5.732
67.467	158.826	5.827
80.045	162.136	7.697
90.482	160.622	9.292
106.459	161.113	10.538
120.492	160.218	10.653
141.470	161.723	9.581
189.731	157.148	12.903
266.634	157.735	14.888
355.782	152.746	13.095
451.664	148.386	13.784
537.924	143.260	15.555
617.329	136.425	11.960
745.850	135.919	8.778
793.619	121.018	6.848
843.062	114.152	3.662
945.221	106.519	3.116
991.719	91.856	20.265
1035.785	94.862	25.608
1054.142	95.015	3.469
1060.227	89.034	14.373
1047.562	96.362	12.926
1016.603	101.033	19.659
995.868	101.637	13.263
936.173	108.604	71.469
848.796	115.146	91.730
777.969	118.670	3.467
684.477	126.356	26.564
597.432	132.989	25.477
529.585	128.994	26.185
488.182	130.232	11.757
451.640	140.085	14.882
409.617	132.876	24.447
419.421	127.803	12.010
453.839	127.590	22.113
428.362	127.341	21.176
343.401	136.695	17.612
241.109	131.046	17.137
134.953	135.471	26.934
108.763	133.440	22.975
214.249	133.631	33.059
330.389	138.224	22.798
433.310	132.494	22.803
539.985	135.278	16.347
621.965	149.589	17.519
682.077	162.420	14.660
711.083	164.691	9.106
713.299	178.061	3.091
732.899	189.773	2.961
708.228	209.782	1.885
619.171	210.476	1.590
574.888	210.997	2.356
535.411	226.137	5.331
433.901	226.691	5.809
317.034	226.832	6.420
205.164	228.804	8.240
115.278	221.065	12.950
159.518	208.490	15.453
287.621	194.964	12.592
418.083	173.778	12.631
539.700	154.115	10.037
639.610	136.162	8.289
746.852	108.994	9.460
856.152	81.791	8.127
912.931	58.296	24.169
929.004	33.435	30.191
950.459	12.794	25.469
958.821	16.359	15.873
939.705	29.665	23.834
903.801	38.784	16.045
812.964	42.964	8.648
687.501	42.918	12.999
617.784	42.704	17.112
553.856	43.842	20.653
449.842	46.231	6.777
380.577	46.969	3.627
323.321	40.943	3.845
245.104	37.742	1.977
181.853	40.062	3.375
231.818	35.093	13.048
354.329	28.279	20.732
440.584	26.098	29.785
512.574	25.209	5.288
571.506	26.411	5.945
619.411	29.936	6.302
651.992	36.464	21.253
655.283	47.375	24.523
686.452	57.892	9.702
717.020	63.783	9.798
722.390	67.999	11.310
722.492	76.043	10.452
723.405	90.032	9.953
744.684	100.533	9.583
729.834	98.900	9.842
717.614	97.557	9.146
704.323	99.097	9.691
676.954	95.287	10.080
681.654	94.498	12.278
639.083	93.620	26.221
568.859	87.206	39.583
525.141	76.585	34.584
485.338	75.375	44.364
439.074	73.904	54.605
398.979	63.011	35.550
341.281	57.453	97.318
291.963	59.107	71.271
280.595	59.695	31.616
285.117	54.533	23.048
276.541	49.795	39.443
258.417	46.101	15.566
231.332	47.921	3.426
193.896	49.235	10.596
151.775	49.123	3.924
117.764	56.156	3.779
123.964	68.103	1.697
167.392	76.578	74.788
205.438	77.546	71.110
215.182	79.640	3.327
212.941	90.326	1.540
222.936	90.088	56.366
239.461	82.282	50.982
255.703	87.641	14.653
254.878	91.448	6.644
241.271	91.142	2.494
265.583	94.305	1.593
315.058	94.501	2.477
370.661	101.807	31.374
435.822	105.736	21.491
491.499	101.250	22.743
539.824	104.562	17.911
573.422	106.267	23.506
599.336	99.922	3.350
617.372	97.823	29.116
631.402	97.162	30.340
630.447	92.073	4.383
627.407	88.607	2.773
635.231	94.018	3.927
612.974	98.934	3.024
628.887	92.593	5.682
626.268	85.585	6.705
567.016	87.008	4.515
505.596	86.786	4.519
355.607	80.996	4.899
225.477	79.371	7.315
209.745	79.876	10.929
81.576	73.917	16.857
106.493	66.198	26.741
151.064	61.098	37.774
155.511	57.461	44.265
111.675	55.478	48.850
94.183	54.286	60.624
89.893	52.146	79.878
68.885	50.017	107.238
43.623	46.423	150.196
35.274	42.895	204.731
33.837	40.479	243.224
25.909	38.815	270.042
18.905	39.351	294.815
14.058	40.945	303.819
6.220	40.064	306.054
13.058	36.492	264.223
15.374	33.949	196.333
17.767	30.697	167.852
19.048	26.582	150.509
14.731	22.354	152.798
10.583	22.753	168.614
5.437	24.345	181.346
1.650	21.865	188.879
1.954	21.497	200.627
2.700	19.571	241.983
3.539	17.625	264.938
5.116	16.146	277.382
6.570	13.233	305.794
8.963	12.646	274.519
8.431	10.385	245.256
7.106	12.426	260.446
7.302	18.478	225.590
5.726	24.139	160.803
2.732	25.259	143.103
1.630	26.841	128.724
4.245	31.319	125.486
7.371	40.228	142.456
8.604	47.712	151.112
7.353	55.129	152.732
7.123	63.193	136.450
3.687	64.371	85.490
3.211	60.484	25.127
4.170	54.940	13.188
2.241	60.947	18.991
3.869	55.007	16.916
4.945	43.037	13.838
4.509	42.876	6.190
4.127	49.189	11.511
4.327	59.157	17.979
4.846	72.092	19.632
4.571	87.465	20.133
1.968	106.090	22.376
0.669	126.031	21.887
3.028	135.553	19.398
5.306	144.508	15.117
6.009	153.393	11.122
6.494	152.698	9.041
6.804	147.970	6.622
6.665	140.036	5.454
5.844	134.641	5.725
6.227	126.899	26.236
5.259	122.607	30.539
5.314	118.453	5.086
6.459	114.746	5.171
3.666	110.278	37.171
2.183	97.094	37.067
3.040	85.187	5.906
4.169	77.388	5.010
3.903	67.692	6.129
4.673	59.617	4.529
3.715	56.449	7.064
4.929	50.905	12.727
7.075	44.300	8.885
5.781	39.398	6.737
4.957	34.580	15.133
4.002	29.941	23.419
3.233	29.285	20.783
4.701	39.178	17.180
5.497	42.370	28.293
4.714	39.210	31.116
4.358	36.736	26.095
3.590	31.354	31.919
4.374	28.751	33.598
4.547	24.172	37.177
4.025	26.414	44.390
5.862	39.751	49.301
6.094	51.855	55.831
7.885	67.577	63.524
12.580	95.566	66.410
12.728	108.652	65.750
14.187	123.664	76.661
15.341	146.691	92.719
4.676	168.364	115.747
3.844	180.823	110.188
9.656	194.938	85.547
8.287	211.374	90.914
8.849	228.024	89.413
8.717	238.867	88.261
39.248	231.720	90.242
44.909	222.489	90.768
19.035	228.986	87.533
28.946	227.260	71.668
37.426	218.862	51.654
45.873	219.674	43.471
51.197	210.281	41.571
51.058	205.328	46.601
45.401	200.471	53.085
40.218	183.595	58.418
34.696	177.267	63.808
22.233	169.692	63.901
10.568	153.818	57.093
2.505	138.747	44.239
9.637	132.034	36.154
15.681	124.939	32.072
15.856	112.457	33.796
10.106	108.448	34.941
5.003	104.804	37.578
1.511	92.450	47.603
8.899	85.099	51.167
15.127	82.412	46.068
20.529	80.178	39.993
22.651	83.413	39.877
19.930	77.978	44.295
16.557	73.482	49.223
16.872	78.926	49.645
13.140	84.969	43.965
7.944	88.130	36.407
6.471	89.310	31.930
21.902	96.745	21.752
18.974	114.322	19.869
12.846	125.257	21.055
15.728	141.464	20.806
17.714	153.005	20.200
24.722	164.454	20.733
32.167	184.944	22.187
39.355	195.620	23.327
45.709	205.979	24.529
53.218	213.835	30.186
55.401	235.062	34.568
48.743	253.993	34.266
39.219	266.783	36.702
34.603	286.525	45.131
33.552	306.450	53.415
32.587	311.887	54.309
33.188	313.230	52.636
36.981	306.631	55.452
43.988	285.794	56.735
50.892	264.631	51.388
52.078	235.162	48.705
51.454	196.368	49.700
51.630	147.732	52.803
50.742	112.401	53.076
45.744	76.276	46.661
36.989	62.210	38.285
27.753	87.954	30.245
20.314	128.039	25.649
12.834	158.006	24.964
6.774	155.737	25.688
3.656	202.674	26.883
2.742	253.130	28.568
2.395	271.217	30.672
3.717	297.134	33.138
8.214	305.132	32.148
11.453	304.905	39.733
14.495	324.332	40.341
19.932	351.029	19.565
27.508	361.611	16.213
32.400	375.468	14.740
36.158	385.073	19.763
36.828	399.621	25.446
38.292	408.958	30.678
47.026	417.155	37.340
46.724	424.402	40.966
39.821	443.021	40.063
36.948	469.993	42.018
33.713	482.100	40.386
31.539	495.099	32.563
34.968	508.984	30.823
41.391	524.476	33.965
47.209	546.150	37.787
51.822	559.009	42.695
51.913	589.737	40.899
48.939	618.044	34.665
45.568	631.876	31.162
46.043	657.132	23.036
51.723	668.174	18.199
53.924	680.682	35.654
44.391	727.606	24.483
33.644	743.359	8.756
25.461	716.883	12.517
17.949	713.180	14.947
11.010	699.876	10.127
7.587	677.015	5.384
7.032	649.604	5.158
8.936	601.328	6.211
9.611	559.315	8.773
6.103	523.646	11.946
3.583	493.635	14.434
7.671	448.570	12.400
13.763	390.106	9.016
20.520	353.611	7.792
24.210	319.009	5.787
22.207	264.391	3.727
19.328	213.695	4.992
43.391	194.759	3.077
37.332	173.419	2.566
6.679	120.477	4.130
3.987	125.376	6.879
7.770	141.012	12.599
10.922	127.340	16.617
12.098	141.425	16.093
12.482	145.812	14.738
11.288	167.019	11.532
9.042	183.790	8.215
7.634	192.154	7.928
7.816	208.603	11.214
8.277	207.779	16.791
8.574	213.982	19.010
5.935	221.045	18.909
5.063	219.594	18.712
6.068	231.144	17.419
5.973	226.724	12.696
7.828	217.820	8.580
7.908	222.032	6.973
7.076	207.036	4.643
7.047	204.636	4.084
7.638	202.539	8.890
6.954	204.641	10.706
5.392	209.154	11.043
4.469	206.419	12.297
3.856	212.157	10.641
4.209	228.907	7.862
3.639	230.378	8.385
3.538	233.594	7.139
5.296	249.179	6.987
6.063	257.195	5.990
6.079	257.491	4.544
7.220	259.022	6.920
7.127	259.941	6.069
7.264	259.130	3.359
8.959	266.275	2.179
8.609	265.871	3.055
6.519	259.930	3.766
7.432	259.061	4.047
10.330	254.520	7.326
11.509	255.313	10.956
15.957	256.244	12.779
20.392	247.881	13.160
24.860	250.462	15.955
33.972	248.801	19.827
39.899	237.756	22.799
40.717	238.887	22.706
41.805	232.859	19.812
42.820	230.159	19.685
44.318	234.296	20.107
42.896	222.109	21.178
40.759	212.230	22.204
39.741	206.297	21.369
35.936	198.514	19.636
32.285	188.950	17.782
31.034	176.299	16.886
27.537	161.072	15.527
24.736	146.944	14.674
26.228	132.035	11.834
27.976	122.357	7.351
21.204	114.423	6.706
8.628	101.849	6.558
7.315	93.633	6.177
6.714	89.330	7.020
7.341	87.080	6.740
6.936	80.079	8.734
6.539	78.376	8.569
7.290	78.449	7.035
8.304	76.178	10.211
8.977	76.591	12.135
12.753	78.006	11.898
13.998	78.614	11.846
12.698	80.813	11.201
11.804	79.784	10.930
8.523	73.272	10.725
6.280	75.159	10.815
4.628	79.321	10.154
5.107	73.634	9.728
8.084	68.211	8.943
9.064	68.942	6.944
8.947	66.648	5.407
10.435	53.968	7.028
10.056	53.058	9.272
7.218	58.190	8.023
5.327	55.761	10.079
4.810	52.803	13.382
4.098	63.338	16.041
2.502	58.617	18.878
3.268	25.581	17.953
5.184	20.388	15.216
4.814	28.750	12.979
6.878	31.242	13.940
8.601	31.853	14.126
10.637	33.107	15.160
9.895	50.636	18.893
7.806	49.239	28.238
11.520	35.236	33.844
16.563	34.196	32.635
21.557	34.018	32.373
22.513	33.808	36.198
21.805	33.298	36.632
19.696	34.219	36.347
17.845	35.599	39.151
14.547	33.483	43.846
10.645	31.708	51.131
10.182	31.119	60.635
12.619	30.677	70.256
14.932	34.713	73.072
15.508	38.229	70.525
16.967	40.284	70.904
16.757	39.449	69.235
15.579	39.556	54.977
14.269	42.820	35.838
11.569	43.843	22.375
8.416	48.340	11.877
7.828	49.428	3.834
8.143	44.400	7.351
6.526	46.531	9.528
5.665	66.684	10.421
5.294	72.340	10.676
1.664	62.406	10.808
2.445	71.510	10.854
4.200	63.961	12.707
5.206	62.205	14.450
5.309	122.847	15.501
5.687	125.307	19.751
6.496	80.476	22.490
6.181	82.585	20.863
4.885	82.031	18.105
3.550	77.192	16.553
0.860	78.442	14.087
1.841	84.051	7.270
2.050	84.628	5.175
4.364	80.517	12.431
3.444	77.585	18.555
1.596	80.339	22.572
1.060	82.574	28.538
1.383	78.446	34.578
3.534	76.166	36.048
5.062	81.469	35.970
4.451	62.997	32.044
2.786	72.174	24.762
1.318	89.317	18.431
0.300	74.140	12.965
2.122	70.875	7.001
2.402	61.447	1.609
1.373	60.674	1.854
0.453	61.219	3.288
1.233	56.717	4.362
1.783	51.568	7.703
3.785	41.036	8.748
4.299	42.231	8.922
3.374	39.065	11.933
2.809	80.290	18.469
4.139	79.816	23.908
5.673	33.631	29.892
6.443	35.067	35.125
8.254	27.208	34.819
10.205	45.772	39.927
10.795	27.830	45.959
14.919	28.212	48.511
20.468	25.075	52.177
22.687	25.182	51.851
23.500	25.004	43.366
25.426	23.060	40.279
29.697	22.031	41.293
32.787	23.298	37.542
36.139	24.986	31.110
40.573	25.096	25.928
43.171	23.256	23.485
43.990	21.113	25.308
44.908	19.812	31.218
45.413	17.625	33.922
43.626	17.649	32.525
41.951	19.870	31.858
42.274	19.956	37.603
39.953	20.382	39.725
36.673	21.415	33.355
33.440	21.790	27.470
27.174	22.547	25.598
22.512	20.922	21.339
22.985	18.572	18.263
25.550	17.501	14.116
27.334	17.373	8.526
30.267	16.996	3.117
33.715	15.459	3.970
38.067	13.762	7.778
39.126	15.349	12.958
37.125	19.156	15.363
35.813	20.756	14.553
32.723	18.491	15.259
28.579	18.121	14.935
27.790	17.542	13.508
29.437	16.582	11.729
31.577	19.212	11.742
35.034	19.156	12.900
36.345	19.287	12.500
36.368	18.845	12.296
37.113	20.661	10.494
34.861	26.686	8.478
31.870	29.276	7.590
32.826	30.390	8.000
32.377	34.880	7.283
29.884	37.737	6.882
30.385	42.650	7.613
32.060	51.696	7.329
30.149	55.976	6.301
28.800	58.383	4.637
28.707	64.722	6.314
25.133	71.463	4.835
23.683	76.566	4.815
23.685	79.618	5.234
20.799	77.137	4.355
15.372	78.668	7.958
11.884	93.439	14.538
9.453	89.941	20.881
7.747	75.029	31.208
7.846	72.050	39.659
7.882	68.660	38.986
8.578	69.583	38.571
7.412	68.552	38.816
6.356	60.885	39.995
7.292	52.946	44.210
10.163	54.102	40.951
14.369	55.957	34.502
18.202	52.014	31.182
23.188	43.859	29.223
27.357	38.397	29.471
28.632	37.686	32.455
30.685	36.325	33.870
33.647	33.026	29.272
35.309	30.067	21.254
35.340	29.983	15.447
35.184	27.446	8.697
37.237	25.621	4.076
35.842	25.891	5.314
33.329	22.822	11.416
30.896	20.461	16.352
24.403	20.250	19.037
20.912	19.236	24.324
19.367	18.041	30.100
16.523	18.118	30.433
16.111	18.755	29.887
20.062	18.713	32.005
19.155	18.598	38.260
17.927	17.967	47.655
21.015	15.711	48.556
22.950	14.834	41.522
19.863	14.551	33.927
13.169	15.202	33.553
11.576	15.922	37.636
13.138	17.157	33.840
11.441	22.544	30.153
10.489	24.510	30.760
12.839	24.080	31.259
15.588	27.929	29.546
20.247	28.910	23.713
25.411	30.266	17.015
26.719	31.793	16.294
27.201	31.189	17.284
29.947	31.878	15.788
29.655	31.163	16.413
30.174	34.730	17.592
31.472	35.451	15.267
30.270	32.478	16.199
29.437	34.812	19.718
33.298	36.990	21.542
34.408	37.139	22.238
29.197	38.768	21.770
23.611	42.976	24.811
21.756	43.017	29.778
24.486	40.259	31.622
23.230	39.796	32.457
22.299	38.928	29.833
21.113	38.834	24.854
18.656	58.452	21.485
14.945	62.177	18.654
10.680	46.553	19.807
6.074	45.441	21.602
1.945	42.790	20.321
1.767	42.467	20.325
4.941	43.898	21.010
4.064	43.552	25.304
4.361	46.042	31.053
11.776	46.188	34.424
29.677	42.653	34.283
32.658	39.981	30.182
66.117	39.588	24.276
85.911	39.571	19.067
102.597	40.736	17.070
129.125	41.216	18.310
168.031	38.467	19.585
196.899	35.636	20.740
223.842	35.186	23.294
215.643	37.219	22.947
156.880	38.435	22.853
90.598	43.260	26.017
35.816	46.991	30.518
39.290	45.263	35.216
66.421	41.845	39.814
71.022	43.831	49.166
62.768	48.352	57.604
54.854	51.404	60.831
45.165	56.834	69.013
35.954	71.145	65.954
31.197	67.269	54.592
26.480	51.052	50.399
22.273	56.001	43.799
26.343	61.004	35.079
32.236	63.433	27.098
40.601	63.355	20.000
53.213	62.426	15.624
64.367	55.546	14.581
70.445	62.421	22.125
75.679	76.550	31.540
76.972	64.611	33.380
70.045	66.787	32.594
66.361	63.283	37.584
63.548	58.891	46.460
55.584	59.024	55.452
54.986	51.637	62.019
58.732	55.830	67.735
53.651	115.817	75.635
45.186	110.760	95.481
39.842	47.208	106.582
36.236	47.901	103.116
37.034	112.765	104.597
36.002	106.167	103.830
29.687	44.862	71.936
25.316	41.495	31.632
17.951	70.257	25.354
16.420	106.715	40.314
23.258	33.967	47.732
23.870	45.826	46.626
25.755	35.614	32.896
23.063	51.800	16.980
23.524	91.403	30.407
27.431	67.299	35.438
34.051	33.272	14.536
35.038	50.435	14.812
27.428	53.583	12.766
23.118	89.822	14.767
23.109	29.834	17.230
20.484	31.787	22.279
19.526	86.293	32.354
14.994	62.516	36.728
30.669	62.037	68.423
59.501	28.994	62.470
70.840	40.839	25.551
98.027	25.063	31.310
140.986	33.181	34.462
173.068	25.315	39.010
199.833	22.712	45.620
222.899	21.978	53.905
206.155	71.199	53.241
144.430	67.586	51.504
81.485	76.609	55.962
39.407	79.777	57.770
52.109	21.596	55.098
73.731	20.499	41.984
69.019	21.944	27.594
48.460	20.951	20.389
25.429	18.871	12.590
20.217	19.019	7.308
32.473	19.293	11.646
39.782	19.689	19.615
36.909	18.255	30.634
22.713	15.466	44.989
13.189	14.172	52.618
20.251	14.804	51.742
24.735	12.304	51.947
24.508	8.576	63.155
19.711	8.854	70.150
14.281	9.396	70.467
13.090	8.627	71.537
11.581	7.756	61.110
10.636	6.776	48.628
9.766	5.401	38.420
10.173	4.381	25.590
14.962	3.461	16.681
22.025	4.540	10.084
28.598	6.107	6.924
32.073	8.702	9.974
35.197	10.712	11.052
35.367	12.609	12.129
37.638	14.871	14.705
48.566	17.733	15.711
56.978	19.636	15.020
64.884	21.098	10.737
70.953	25.041	5.796
75.480	30.728	4.793
82.792	37.483	5.586
84.581	45.488	7.081
76.200	48.911	8.558
68.659	48.575	9.375
63.221	50.276	9.702
48.860	52.569	10.429
32.594	57.852	11.502
25.518	63.763	15.514
19.234	65.777	20.245
15.846	65.406	28.010
14.174	61.108	37.904
11.778	57.231	51.559
11.509	58.130	58.802
11.143	61.523	61.766
10.355	56.203	60.957
9.396	45.805	52.854
7.142	43.122	49.225
4.334	40.659	44.819
3.054	34.214	40.821
7.030	28.946	35.544
11.994	24.842	28.363
16.789	23.476	26.970
25.139	22.867	29.388
28.593	20.224	29.866
27.153	16.058	26.288
25.795	11.892	21.669
22.163	10.560	18.462
20.608	11.981	14.912
19.526	13.401	12.295
18.281	13.675	11.371
24.954	11.912	4.829
24.030	11.305	14.184
16.112	12.303	21.991
6.348	12.110	29.391
5.512	16.371	38.437
18.042	20.096	50.711
17.968	26.151	67.034
16.983	31.015	69.790
15.535	42.323	65.382
15.252	48.948	96.375
9.995	66.122	104.881
8.919	48.866	95.571
7.184	43.525	100.144
5.480	59.536	93.813
9.795	80.640	81.870
16.615	83.682	62.429
18.387	67.124	33.522
22.606	69.528	9.203
29.386	71.529	54.451
47.494	75.540	69.194
32.809	76.688	40.745
35.852	80.027	39.376
73.943	81.221	36.235
108.441	99.571	32.679
131.402	110.026	28.261
157.556	99.535	25.338
186.505	109.209	23.784
204.609	97.020	31.686
205.769	101.097	40.487
193.731	113.788	51.674
138.148	98.833	58.771
52.475	99.795	54.507
28.295	104.130	50.122
65.123	102.760	46.749
91.822	103.000	39.024
102.465	100.838	24.702
90.152	106.967	9.135
87.804	116.158	14.225
87.312	120.592	35.145
80.501	124.378	62.214
76.821	128.179	93.356
71.039	129.850	120.892
74.217	127.574	133.858
83.636	130.615	109.327
89.774	135.500	71.690
92.990	135.980	25.985
88.506	135.261	28.089
86.482	140.335	59.212
86.154	146.317	63.318
71.600	148.767	50.424
51.342	154.134	37.727
39.878	162.546	20.633
32.376	174.356	15.075
27.589	190.126	23.007
25.329	210.935	22.837
27.434	229.279	22.537
35.550	255.334	24.233
50.622	277.247	29.341
67.579	287.327	36.286
81.227	294.616	43.649
102.777	305.710	50.583
129.668	300.647	42.653
146.984	295.304	24.517
159.423	293.374	15.481
160.688	281.571	15.118
144.926	271.701	32.654
122.300	252.646	59.143
92.489	229.226	74.563
63.393	202.028	83.253
46.134	172.042	101.630
54.984	152.745	104.586
75.731	129.144	79.092
92.004	104.963	51.464
94.784	97.206	35.276
90.764	91.489	38.414
96.950	96.870	44.057
107.216	108.552	49.942
105.495	116.949	47.943
108.785	127.390	40.043
116.035	139.936	45.570
94.594	146.789	60.523
84.781	148.839	76.519
107.892	143.323	83.400
107.206	137.024	56.939
