P2_hands_comp_Distance_X	P2_hands_comp_Distance_Y	P2_hands_comp_Distance_Z
-135.159	-40.550	-105.789
-141.129	-39.859	-105.359
-147.931	-38.710	-104.807
-155.987	-37.496	-104.138
-164.658	-35.586	-102.894
-173.657	-33.863	-101.677
-182.411	-31.494	-100.275
-191.680	-28.426	-99.241
-200.340	-25.795	-97.218
-208.705	-22.029	-95.778
-216.277	-17.432	-94.576
-222.161	-13.169	-93.745
-226.806	-9.016	-92.859
-230.144	-3.460	-92.272
-232.237	1.076	-92.263
-233.155	5.086	-92.571
-233.675	8.549	-92.983
-233.464	11.534	-93.488
-232.755	13.246	-94.118
-231.424	14.005	-95.316
-229.395	13.807	-97.309
-226.240	12.919	-100.452
-222.874	10.720	-103.098
-218.646	9.451	-106.407
-213.972	7.142	-109.356
-208.858	4.295	-112.077
-203.492	1.609	-114.610
-198.213	-1.490	-116.621
-192.153	-5.218	-118.251
-186.187	-9.019	-119.521
-180.064	-13.073	-120.666
-174.076	-16.984	-121.317
-167.923	-21.195	-120.894
-161.529	-25.187	-119.950
-155.454	-28.857	-118.916
-149.333	-32.534	-117.054
-143.949	-36.256	-114.898
-138.270	-38.930	-112.165
-132.767	-41.573	-108.892
-128.360	-43.727	-105.764
-124.564	-45.649	-102.549
-121.425	-47.950	-98.568
-119.589	-49.743	-94.272
-119.130	-50.351	-90.613
-118.637	-51.722	-87.137
-118.650	-54.209	-84.510
-120.114	-54.866	-82.629
-122.361	-56.337	-80.368
-125.133	-56.320	-79.503
-127.702	-56.517	-78.808
-130.195	-56.390	-78.346
-132.203	-56.445	-77.889
-133.866	-56.501	-77.645
-135.152	-56.530	-77.221
-135.826	-56.767	-76.377
-136.262	-57.041	-75.057
-137.000	-56.077	-72.922
-136.625	-56.487	-70.864
-136.277	-56.642	-68.737
-136.250	-56.198	-66.623
-136.774	-54.303	-64.365
-137.379	-53.168	-62.462
-138.265	-52.157	-60.268
-138.837	-51.576	-57.953
-138.811	-51.442	-55.560
-137.877	-51.971	-52.739
-136.187	-52.138	-49.854
-133.682	-53.287	-46.184
-130.822	-54.002	-42.778
-127.420	-54.906	-39.171
-123.381	-56.522	-35.012
-119.496	-58.021	-30.854
-115.531	-59.602	-26.460
-112.049	-61.072	-21.770
-108.368	-63.135	-17.056
-105.103	-65.224	-12.213
-102.149	-67.483	-7.093
-99.504	-69.720	-1.747
-97.657	-71.700	3.476
-95.123	-73.898	9.236
-93.339	-75.841	14.440
-91.843	-77.826	19.320
-90.753	-79.715	23.367
-90.785	-81.510	25.302
-92.830	-83.094	25.743
-94.200	-84.257	25.747
-93.976	-84.286	24.951
-94.780	-84.007	23.904
-96.788	-83.812	23.387
-98.368	-83.794	23.487
-99.703	-83.919	23.904
-100.947	-84.186	24.952
-102.067	-84.397	26.212
-103.108	-84.493	27.600
-104.431	-84.687	28.618
-106.171	-84.846	29.594
-108.353	-84.693	30.125
-110.960	-84.746	30.657
-113.828	-84.544	30.883
-116.723	-84.372	31.250
-119.935	-84.129	30.917
-122.211	-84.063	30.797
-124.152	-83.968	30.622
-125.852	-83.815	30.125
-127.361	-83.821	29.600
-128.733	-83.977	28.528
-130.038	-84.083	27.316
-131.072	-84.295	25.677
-131.671	-84.505	23.904
-131.960	-84.756	21.758
-132.222	-85.109	19.081
-131.921	-85.591	16.490
-131.036	-86.203	13.791
-130.356	-86.693	10.713
-128.926	-86.712	8.832
-126.738	-86.358	7.593
-124.162	-85.812	7.297
-122.456	-85.666	6.999
-121.120	-85.498	6.750
-119.713	-85.196	6.520
-118.720	-84.991	6.063
-117.637	-84.696	5.322
-116.540	-84.534	4.489
-115.494	-84.228	3.441
-114.516	-84.188	2.359
-113.625	-84.134	1.550
-113.247	-84.122	1.294
-113.237	-84.289	1.227
-113.336	-84.374	1.386
-113.514	-84.444	1.436
-113.730	-84.375	1.450
-113.848	-84.296	1.422
-113.831	-84.220	1.425
-113.733	-84.118	1.407
-113.561	-83.983	1.455
-113.346	-83.899	1.464
-113.111	-83.803	1.461
-112.902	-83.725	1.436
-112.705	-83.687	1.405
-112.585	-83.616	1.415
-112.515	-83.582	1.418
-112.482	-83.526	1.431
-112.457	-83.522	1.436
-112.469	-83.443	1.431
-112.485	-83.443	1.375
-112.470	-83.427	1.400
-112.865	-83.585	0.945
-112.870	-83.610	0.904
-112.906	-83.614	0.916
-112.936	-83.639	0.921
-112.496	-83.544	1.468
-112.520	-83.564	1.499
-112.508	-83.572	1.531
-112.484	-83.551	1.510
-112.415	-83.534	1.554
-112.393	-83.504	1.577
-112.471	-83.510	1.652
-112.510	-83.457	1.748
-112.408	-83.445	1.817
-112.422	-83.379	1.867
-112.482	-83.370	2.065
-112.573	-83.267	2.276
-112.598	-83.224	2.456
-112.642	-83.157	2.635
-112.612	-83.051	3.029
-112.553	-82.895	3.245
-112.360	-82.773	3.459
-112.170	-82.581	3.680
-111.904	-82.438	3.893
-111.551	-82.293	4.094
-111.200	-82.142	4.350
-110.888	-81.877	4.694
-110.472	-81.631	5.074
-109.984	-81.386	5.465
-109.506	-81.105	5.861
-109.055	-80.886	6.273
-108.330	-80.593	6.638
-107.517	-80.351	7.003
-106.434	-80.425	7.796
-105.714	-80.351	8.142
-104.920	-80.194	8.365
-104.111	-80.094	8.666
-103.439	-79.982	9.039
-102.669	-79.846	9.447
-102.408	-79.754	9.378
-101.712	-79.672	9.720
-101.316	-79.386	10.121
-101.203	-79.259	10.472
-101.475	-79.103	10.759
-102.016	-78.825	11.105
-102.770	-78.584	11.290
-103.684	-78.232	11.527
-104.591	-78.079	11.681
-105.575	-77.922	11.793
-106.459	-77.759	11.916
-107.206	-77.610	11.998
-107.721	-77.432	12.074
-107.990	-77.277	12.153
-108.087	-77.045	12.270
-108.011	-76.834	12.369
-107.865	-76.521	12.529
-107.662	-76.248	12.612
-107.415	-75.918	12.730
-107.181	-75.487	12.859
-106.955	-75.138	12.976
-106.800	-74.833	13.069
-106.745	-74.595	13.118
-106.607	-74.315	13.113
-106.398	-74.059	13.094
-106.072	-73.781	13.006
-105.748	-73.617	13.029
-105.422	-73.582	13.005
-105.281	-73.318	12.799
-105.140	-73.143	12.805
-104.624	-73.150	13.073
-104.570	-72.998	13.107
-104.595	-72.757	13.121
-104.636	-72.574	13.099
-104.724	-72.360	13.022
-104.845	-72.121	12.897
-105.065	-71.809	12.803
-105.354	-71.465	12.734
-105.692	-71.020	12.738
-106.088	-70.462	12.790
-106.362	-69.975	12.732
-106.505	-69.565	12.655
-106.501	-69.187	12.459
-106.378	-68.755	12.256
-106.204	-68.302	12.025
-106.027	-67.906	11.791
-105.903	-67.452	11.521
-105.675	-67.036	11.218
-105.597	-66.477	10.859
-105.569	-66.004	10.557
-105.522	-65.502	10.295
-105.475	-65.074	10.032
-105.370	-64.672	9.812
-105.321	-64.201	9.549
-105.265	-63.847	9.289
-105.215	-63.581	9.076
-105.128	-63.346	8.998
-105.053	-63.157	8.864
-104.898	-63.057	8.718
-104.750	-62.919	8.572
-104.544	-62.800	8.436
-104.312	-62.699	8.275
-104.069	-62.535	8.131
-103.845	-62.357	7.905
-103.678	-62.109	7.716
-104.118	-61.699	7.195
-104.119	-61.336	7.102
-104.101	-61.060	6.876
-104.159	-60.676	6.691
-104.169	-60.344	6.447
-104.149	-60.000	6.140
-104.086	-59.697	5.832
-103.988	-59.310	5.412
-103.892	-58.862	4.921
-103.710	-58.440	4.515
-103.555	-58.041	4.106
-103.362	-57.794	3.592
-103.275	-57.447	3.191
-103.219	-57.153	2.843
-103.231	-56.792	2.507
-103.279	-56.399	2.140
-103.390	-55.952	1.786
-103.426	-55.539	1.457
-103.553	-55.060	1.231
-103.670	-54.655	1.011
-103.793	-54.412	0.822
-104.069	-54.098	0.691
-104.372	-53.957	0.654
-104.407	-53.840	1.002
-104.838	-53.810	1.024
-105.228	-53.764	1.077
-105.591	-53.798	1.117
-105.874	-53.803	1.171
-105.980	-53.880	1.172
-106.007	-53.919	1.146
-105.914	-53.916	1.134
-105.751	-53.956	1.085
-105.597	-54.025	1.004
-105.429	-54.043	0.964
-105.314	-54.128	0.940
-105.317	-54.153	0.943
-105.408	-54.168	0.958
-105.589	-54.238	0.960
-105.805	-54.273	0.966
-106.041	-54.325	0.979
-106.234	-54.382	0.980
-106.897	-54.185	0.733
-106.968	-54.224	0.738
-106.972	-54.204	0.712
-106.878	-54.213	0.686
-106.721	-54.188	0.625
-106.534	-54.174	0.606
-106.354	-54.139	0.570
-106.199	-54.125	0.540
-106.143	-54.097	0.507
-106.154	-54.130	0.494
-106.196	-54.156	0.491
-106.322	-54.248	0.516
-106.503	-54.292	0.501
-106.699	-54.394	0.509
-106.860	-54.451	0.528
-107.054	-54.456	0.579
-107.202	-54.486	0.580
-107.270	-54.533	0.585
-107.315	-54.601	0.570
-107.322	-54.674	0.535
-107.330	-54.702	0.552
-107.364	-54.809	0.566
-107.463	-54.930	0.608
-107.560	-54.999	0.669
-107.669	-55.070	0.705
-107.784	-55.160	0.749
-107.884	-55.227	0.748
-107.965	-55.278	0.778
-108.054	-55.366	0.802
-108.085	-55.429	0.807
-108.138	-55.515	0.806
-108.155	-55.596	0.813
-108.155	-55.666	0.845
-108.215	-55.771	0.848
-108.210	-55.851	0.868
-108.196	-55.922	0.844
-108.161	-56.011	0.805
-108.093	-56.107	0.761
-108.055	-56.179	0.764
-108.019	-56.235	0.722
-108.009	-56.297	0.715
-108.000	-56.386	0.687
-107.943	-56.467	0.662
-107.861	-56.581	0.634
-107.761	-56.719	0.577
-107.571	-56.919	0.538
-107.422	-57.077	0.489
-107.203	-57.244	0.466
-106.971	-57.389	0.439
-106.741	-57.495	0.430
-106.481	-57.580	0.427
-106.273	-57.650	0.463
-106.070	-57.640	0.462
-105.846	-57.701	0.536
-105.700	-57.680	0.555
-105.511	-57.669	0.656
-105.351	-57.670	0.673
-105.222	-57.637	0.723
-105.094	-57.605	0.728
-104.907	-57.560	0.744
-104.693	-57.453	0.758
-104.663	-57.365	0.818
-104.743	-57.374	0.876
-104.867	-57.379	0.912
-105.000	-57.429	0.943
-105.109	-57.499	0.979
-105.251	-57.598	1.009
-105.309	-57.698	1.057
-105.375	-57.775	1.156
-105.440	-57.873	1.208
-105.478	-57.938	1.288
-105.438	-58.027	1.382
-105.426	-58.146	1.424
-105.400	-58.188	1.494
-105.414	-58.270	1.560
-105.433	-58.333	1.621
-105.487	-58.402	1.708
-105.557	-58.473	1.785
-105.680	-58.516	1.895
-105.809	-58.594	1.977
-105.939	-58.648	2.025
-106.048	-58.687	2.104
-106.218	-58.756	2.195
-106.338	-58.745	2.314
-106.450	-58.790	2.365
-106.559	-58.811	2.506
-106.693	-58.885	2.618
-106.827	-58.895	2.788
-106.945	-58.918	2.936
-107.070	-58.947	2.998
-107.115	-58.974	3.078
-107.180	-59.029	3.148
-107.221	-58.999	3.195
-107.235	-59.003	3.292
-107.228	-59.012	3.353
-107.282	-58.857	3.519
-107.473	-58.651	3.755
-107.713	-58.430	3.996
-107.991	-58.171	4.116
-108.267	-57.873	4.337
-108.583	-57.548	4.529
-108.880	-57.239	4.733
-109.165	-56.926	4.994
-109.480	-56.590	5.260
-109.848	-56.290	5.592
-110.211	-56.018	6.013
-110.577	-55.768	6.571
-110.971	-55.576	7.251
-111.352	-55.334	7.859
-111.609	-55.042	8.420
-111.899	-54.754	8.979
-112.141	-54.494	9.512
-112.245	-54.366	9.871
-112.292	-54.288	10.078
-112.292	-54.246	10.241
-112.270	-54.243	10.303
-112.174	-54.263	10.318
-112.049	-54.285	10.294
-111.918	-54.282	10.233
-111.773	-54.325	10.191
-111.653	-54.363	10.149
-111.542	-54.328	10.110
-111.457	-54.249	10.081
-111.406	-54.125	10.036
-111.394	-53.955	10.068
-111.413	-53.823	10.148
-111.502	-53.664	10.323
-111.619	-53.517	10.486
-111.693	-53.402	10.656
-111.766	-53.301	10.780
-111.851	-53.205	10.928
-111.884	-53.165	11.014
-111.926	-53.200	11.053
-111.895	-53.271	11.002
-111.831	-53.351	10.862
-111.762	-53.511	10.702
-111.692	-53.677	10.533
-111.624	-53.862	10.274
-111.484	-54.087	10.028
-111.390	-54.284	9.777
-111.226	-54.422	9.521
-111.085	-54.537	9.341
-110.922	-54.646	9.239
-110.793	-54.677	9.228
-110.697	-54.751	9.177
-110.635	-54.760	9.214
-110.642	-54.778	9.198
-110.628	-54.738	9.196
-110.663	-54.731	9.223
-110.731	-54.746	9.219
-110.831	-54.718	9.237
-110.969	-54.719	9.251
-111.085	-54.676	9.274
-111.224	-54.633	9.311
-111.391	-54.548	9.424
-111.562	-54.437	9.525
-111.812	-54.285	9.684
-112.065	-54.132	9.835
-112.225	-53.896	10.027
-112.403	-53.622	10.263
-112.669	-53.366	10.507
-112.883	-53.007	10.706
-113.145	-52.615	10.874
-113.362	-52.223	10.977
-113.523	-51.850	11.022
-113.696	-51.417	11.093
-113.816	-50.931	11.150
-113.865	-50.446	11.167
-113.876	-50.017	11.069
-113.808	-49.518	10.970
-113.749	-49.083	10.757
-113.691	-48.535	10.649
-113.707	-47.925	10.545
-113.721	-47.299	10.464
-113.742	-46.781	10.372
-113.671	-46.304	10.324
-113.651	-45.801	10.268
-113.715	-45.304	10.227
-113.740	-44.902	10.108
-113.795	-44.524	9.986
-113.909	-44.179	9.886
-114.017	-43.891	9.795
-114.163	-43.538	9.753
-114.348	-43.272	9.656
-114.507	-42.987	9.554
-114.616	-42.757	9.379
-114.694	-42.500	9.144
-114.747	-42.241	8.819
-114.720	-42.053	8.452
-114.655	-41.843	8.113
-114.563	-41.633	7.770
-114.474	-41.498	7.480
-114.374	-41.324	7.226
-114.318	-41.098	7.013
-114.292	-40.860	6.733
-114.301	-40.630	6.522
-114.326	-40.367	6.196
-114.344	-40.121	5.945
-114.325	-39.859	5.690
-114.347	-39.611	5.405
-114.336	-39.362	5.162
-114.308	-39.153	4.933
-114.272	-38.923	4.664
-114.243	-38.687	4.455
-114.179	-38.469	4.206
-114.155	-38.252	3.951
-114.116	-37.979	3.704
-114.084	-37.793	3.506
-114.012	-37.512	3.354
-113.960	-37.253	3.233
-113.955	-37.015	3.131
-113.896	-36.793	3.038
-113.823	-36.598	2.892
-113.772	-36.433	2.804
-113.652	-36.340	2.675
-113.442	-36.282	2.532
-113.204	-36.332	2.329
-112.832	-36.446	2.088
-112.398	-36.499	1.907
-112.030	-36.550	1.756
-111.622	-36.644	1.561
-111.241	-36.696	1.428
-110.896	-36.905	1.164
-110.457	-37.025	0.929
-110.047	-37.133	0.717
-109.643	-37.133	0.489
-109.245	-37.057	0.284
-108.882	-37.007	-0.018
-108.505	-36.925	-0.352
-108.160	-36.895	-0.732
-107.761	-36.842	-1.098
-107.427	-36.640	-1.386
-107.145	-36.412	-1.641
-106.898	-36.126	-1.893
-106.714	-35.893	-2.101
-106.496	-35.644	-2.294
-106.361	-35.390	-2.366
-106.311	-35.073	-2.482
-106.321	-34.806	-2.506
-106.334	-34.551	-2.487
-106.440	-34.280	-2.411
-106.543	-34.015	-2.268
-106.682	-33.773	-2.149
-106.844	-33.460	-2.034
-107.007	-33.165	-1.887
-107.257	-32.871	-1.733
-107.497	-32.429	-1.510
-107.756	-32.094	-1.475
-107.981	-31.709	-1.459
-108.122	-31.418	-1.409
-108.286	-31.076	-1.289
-108.497	-30.739	-1.158
-108.683	-30.461	-1.060
-108.884	-30.190	-0.947
-109.148	-29.961	-0.809
-109.470	-29.718	-0.726
-109.822	-29.522	-0.672
-110.201	-29.349	-0.650
-110.594	-29.277	-0.595
-110.967	-29.151	-0.549
-111.367	-29.022	-0.499
-111.779	-28.980	-0.489
-112.120	-28.938	-0.471
-112.518	-28.958	-0.466
-112.884	-28.940	-0.523
-113.251	-28.949	-0.560
-113.636	-28.994	-0.610
-114.045	-29.020	-0.665
-114.377	-29.101	-0.746
-114.649	-29.206	-0.827
-114.884	-29.400	-0.928
-115.132	-29.628	-1.084
-115.434	-29.841	-1.188
-115.642	-30.069	-1.361
-115.588	-30.756	-1.095
-115.802	-30.880	-1.245
-115.990	-30.985	-1.333
-116.201	-31.059	-1.379
-116.441	-31.114	-1.359
-116.617	-31.192	-1.273
-116.729	-31.269	-1.128
-116.842	-31.353	-0.994
-116.904	-31.531	-0.951
-117.079	-31.748	-0.921
-117.249	-32.055	-0.994
-117.403	-32.490	-1.100
-117.815	-32.450	-1.602
-117.930	-33.118	-1.744
-117.887	-34.043	-1.792
-118.020	-35.012	-1.608
-118.164	-36.148	-1.248
-118.265	-37.486	-0.556
-118.397	-39.036	0.550
-118.568	-40.577	1.895
-118.654	-42.300	3.605
-118.698	-43.118	5.364
-118.487	-43.444	6.500
-118.449	-43.776	6.871
-118.694	-43.685	6.720
-119.102	-43.159	6.330
-119.656	-42.407	5.930
-120.263	-41.594	5.681
-120.851	-40.779	5.627
-121.377	-39.882	5.764
-121.822	-38.968	6.176
-122.103	-38.253	6.594
-122.264	-37.630	6.999
-122.416	-37.108	7.310
-122.443	-36.623	7.439
-122.386	-36.175	7.465
-122.366	-35.805	7.300
-122.297	-35.433	7.000
-122.173	-35.006	6.642
-121.934	-34.593	6.213
-121.684	-34.256	5.690
-121.449	-33.996	4.984
-121.079	-33.691	4.418
-120.813	-33.451	3.916
-120.530	-33.278	3.423
-120.176	-33.230	2.973
-119.836	-33.293	2.568
-119.517	-33.346	2.072
-119.260	-33.431	1.456
-118.905	-33.702	0.816
-118.517	-34.238	0.042
-118.223	-34.759	-0.666
-117.942	-35.287	-1.430
-117.519	-35.698	-2.330
-117.195	-36.130	-3.202
-117.268	-36.175	-3.705
-117.282	-36.162	-3.751
-117.235	-36.276	-3.296
-117.131	-36.028	-2.938
-116.989	-35.701	-2.581
-116.789	-35.351	-2.305
-116.625	-35.127	-2.234
-116.502	-34.981	-2.200
-116.007	-35.387	-2.641
-115.905	-35.266	-2.852
-115.624	-35.445	-2.970
-115.523	-35.386	-3.202
-115.470	-35.285	-3.258
-115.395	-35.200	-3.271
-115.329	-35.077	-3.284
-115.283	-34.998	-3.156
-115.318	-34.860	-2.946
-115.580	-34.728	-2.958
-116.067	-34.476	-2.583
-116.132	-34.980	-2.580
-116.198	-35.407	-2.858
-116.327	-36.377	-2.626
-116.485	-37.530	-2.135
-116.635	-38.952	-1.292
-117.167	-40.353	0.018
-117.629	-41.966	1.655
-117.786	-42.818	3.386
-117.700	-43.111	4.477
-117.664	-43.248	4.891
-117.954	-42.983	4.777
-118.513	-42.392	4.435
-119.024	-41.812	3.978
-119.426	-41.357	3.567
-119.652	-40.998	3.380
-119.736	-40.813	3.410
-119.680	-40.765	3.585
-119.507	-40.841	3.881
-119.340	-40.985	4.172
-119.132	-41.135	4.272
-118.815	-41.367	4.019
-118.443	-41.667	3.642
-118.037	-41.919	3.189
-117.571	-42.108	2.749
-117.043	-42.438	2.214
-116.628	-42.788	1.729
-116.118	-43.195	1.333
-115.615	-43.619	1.008
-115.221	-43.962	0.760
-114.989	-44.314	0.562
-114.823	-44.553	0.475
-114.678	-44.629	0.429
-114.527	-44.545	0.429
-114.449	-44.339	0.435
-114.374	-44.041	0.407
-114.321	-43.755	0.364
-114.205	-43.495	0.285
-114.127	-43.241	0.265
-114.030	-42.980	0.185
-113.882	-42.552	0.039
-113.800	-42.094	-0.166
-113.607	-41.555	-0.502
-113.367	-40.967	-0.835
-113.072	-40.301	-1.193
-112.748	-39.563	-1.627
-112.437	-38.864	-2.060
-112.196	-38.186	-2.376
-111.854	-37.596	-2.653
-111.608	-37.030	-2.915
-111.441	-36.636	-3.070
-111.315	-36.310	-3.121
-111.232	-35.946	-3.141
-111.162	-35.709	-2.983
-111.102	-35.349	-2.871
-111.180	-34.986	-2.623
-111.349	-34.605	-2.287
-111.530	-34.270	-2.010
-111.793	-33.930	-1.640
-112.003	-33.654	-1.298
-112.200	-33.365	-0.987
-112.394	-33.030	-0.689
-112.580	-32.692	-0.540
-112.738	-32.339	-0.408
-112.867	-32.002	-0.339
-112.939	-31.686	-0.320
-112.995	-31.302	-0.310
-113.033	-30.815	-0.304
-113.039	-30.380	-0.278
-112.981	-29.950	-0.294
-112.908	-29.609	-0.280
-112.892	-29.287	-0.228
-112.822	-29.053	-0.235
-112.754	-28.858	-0.184
-112.668	-28.650	-0.132
-112.445	-28.525	-0.289
-112.285	-28.554	-0.384
-112.116	-28.610	-0.519
-112.011	-29.018	-0.504
-111.793	-29.216	-0.757
-111.541	-29.509	-1.129
-111.195	-29.954	-1.554
-110.884	-30.285	-1.849
-110.543	-30.713	-2.271
-109.968	-31.467	-3.053
-109.451	-32.234	-3.377
-109.059	-32.938	-3.923
-108.733	-33.621	-4.408
-108.398	-34.344	-4.900
-108.332	-34.805	-5.417
-108.516	-35.153	-5.756
-108.544	-35.429	-5.744
-108.584	-35.563	-5.546
-109.040	-35.171	-4.732
-108.986	-35.506	-4.156
-109.184	-35.262	-4.020
-109.744	-35.321	-3.665
-110.162	-35.905	-3.332
-110.683	-36.782	-2.917
-111.265	-37.862	-2.402
-111.950	-39.231	-1.636
-112.612	-40.756	-0.519
-113.284	-42.123	0.863
-113.969	-43.234	2.462
-114.622	-43.974	4.194
-114.978	-43.948	5.412
-115.076	-43.716	5.750
-115.121	-43.229	5.521
-115.436	-42.511	5.108
-115.677	-41.621	4.526
-115.857	-40.815	3.927
-115.729	-40.114	3.468
-115.294	-39.605	3.030
-114.809	-39.269	2.480
-114.164	-39.210	1.841
-113.525	-39.408	1.012
-112.719	-39.854	-0.079
-111.743	-40.031	-1.209
-111.036	-39.694	-2.308
-110.491	-39.232	-3.181
-109.932	-38.584	-3.614
-109.289	-37.810	-3.600
-108.650	-36.902	-3.441
-107.987	-36.085	-3.332
-107.465	-35.432	-3.242
-107.093	-34.912	-3.155
-106.855	-34.632	-3.198
-106.754	-34.401	-3.238
-106.711	-34.342	-3.275
-106.699	-34.339	-3.203
-106.758	-34.450	-3.107
-106.852	-34.638	-2.843
-107.103	-34.921	-2.461
-107.428	-35.281	-2.039
-107.817	-35.724	-1.436
-108.509	-36.396	-0.969
-109.051	-37.406	-0.156
-109.571	-38.632	0.631
-110.187	-40.034	1.532
-110.692	-41.431	2.410
-111.128	-42.790	2.999
-111.499	-44.067	3.264
-111.727	-44.960	3.237
-111.793	-45.725	2.812
-111.342	-46.493	2.414
-111.298	-46.884	1.464
-111.297	-46.721	0.554
-111.440	-46.336	-0.063
-111.573	-45.878	-0.507
-111.629	-45.352	-0.740
-111.825	-44.492	-0.926
-112.116	-43.395	-1.002
-112.355	-42.357	-1.103
-112.587	-41.259	-1.441
-112.764	-40.047	-1.795
-113.144	-39.072	-1.828
-113.544	-37.976	-2.025
-113.724	-36.827	-2.160
-113.566	-36.118	-2.512
-113.750	-34.833	-2.455
-114.023	-33.909	-2.325
-114.128	-33.093	-2.027
-114.118	-32.661	-1.716
-114.054	-32.525	-1.405
-114.005	-32.746	-1.186
-113.969	-33.476	-0.924
-113.862	-34.703	-0.879
-114.220	-36.074	-0.506
-114.093	-38.404	-0.565
-113.875	-40.786	-1.045
-113.556	-43.620	-1.121
-113.489	-46.037	-0.849
-113.916	-47.700	-0.163
-114.554	-48.935	1.021
-115.115	-49.243	2.144
-115.389	-48.855	3.068
-115.513	-47.964	3.596
-115.610	-46.914	3.651
-115.924	-45.126	3.332
-116.456	-43.044	2.810
-116.827	-40.638	2.115
-117.079	-38.303	1.527
-117.328	-36.186	0.927
-117.319	-34.369	0.508
-116.837	-33.134	-0.064
-116.598	-31.663	-0.445
-116.352	-30.520	-0.735
-115.989	-29.679	-1.013
-115.692	-29.342	-1.119
-115.329	-29.536	-1.069
-114.625	-30.590	-1.022
-114.482	-31.558	-1.022
-113.967	-33.250	-1.384
-113.842	-34.791	-1.302
-113.311	-37.006	-1.863
-112.799	-39.407	-1.977
-112.159	-41.966	-1.711
-112.159	-44.054	-0.854
-112.569	-45.519	0.416
-113.184	-46.302	1.888
-113.416	-45.975	2.862
-113.368	-45.327	3.182
-113.433	-44.330	2.961
-113.652	-42.657	2.572
-113.918	-40.743	2.305
-114.324	-38.416	1.960
-114.474	-36.384	1.585
-114.633	-34.482	1.512
-114.710	-32.998	1.771
-114.798	-31.462	1.934
-114.876	-30.422	2.059
-114.404	-30.309	1.997
-114.349	-29.850	2.068
-114.260	-29.967	2.220
-114.975	-29.258	2.185
-114.988	-29.759	2.116
-114.973	-30.527	1.829
-114.802	-31.725	1.666
-114.603	-33.479	1.500
-114.441	-35.389	1.462
-114.145	-37.610	1.410
-113.840	-39.695	1.339
-113.767	-41.812	1.571
-113.461	-43.515	1.844
-113.743	-44.620	2.266
-113.898	-45.314	2.738
-113.929	-45.449	3.145
-113.989	-45.056	3.403
-114.019	-44.417	3.328
-114.004	-43.600	3.121
-113.941	-42.642	2.854
-113.832	-41.623	2.459
-113.629	-40.620	2.029
-113.455	-39.509	1.776
-113.187	-38.256	1.472
-112.837	-37.046	1.177
-112.574	-35.979	0.987
-112.450	-35.049	0.808
-112.143	-34.017	0.593
-111.932	-33.147	0.561
-111.698	-32.430	0.506
-111.367	-31.792	0.723
-111.047	-31.451	0.836
-110.411	-31.364	1.174
-110.053	-31.574	1.234
-109.651	-32.017	1.247
-109.299	-32.754	1.097
-108.844	-33.908	0.756
-108.310	-35.299	0.539
-107.796	-37.059	0.220
-107.289	-38.810	-0.326
-106.926	-40.396	-0.690
-106.984	-41.746	-0.895
-107.293	-42.999	-0.576
-107.717	-43.943	0.073
-108.132	-44.664	0.878
-108.399	-45.159	1.838
-108.688	-45.395	2.754
-108.867	-45.237	3.722
-109.019	-44.845	4.443
-109.231	-44.223	4.742
-109.550	-43.420	4.839
-109.995	-42.457	4.660
-110.391	-41.330	4.426
-110.560	-40.148	4.104
-110.542	-38.800	3.797
-110.561	-37.382	3.594
-110.500	-35.990	3.210
-110.514	-34.529	2.796
-110.519	-33.299	2.544
-110.425	-32.349	2.405
-110.260	-31.511	2.262
-110.144	-31.220	2.546
-110.031	-30.823	2.724
-109.872	-30.449	2.705
-109.695	-30.613	2.865
-109.458	-31.174	2.839
-109.057	-32.127	2.680
-108.755	-33.411	2.541
-108.392	-35.113	2.033
-107.889	-37.035	1.465
-107.336	-39.153	0.997
-106.859	-41.354	0.537
-106.487	-43.550	0.279
-106.712	-45.146	0.180
-107.373	-46.375	0.626
-108.019	-47.329	1.401
-108.503	-47.595	2.302
-108.598	-47.179	2.842
-108.521	-46.490	2.990
