RHand	Head	LHand
51.522	39.170	132.996
55.430	35.324	123.960
60.375	34.513	127.244
62.294	32.202	83.906
59.827	27.903	73.797
62.065	26.304	122.382
59.715	24.983	118.375
54.095	24.838	123.978
49.864	24.330	87.791
44.023	27.704	91.507
36.194	34.467	109.602
27.035	39.351	101.464
18.161	42.022	91.304
18.371	44.668	74.936
9.432	47.515	66.784
18.175	49.856	59.036
55.865	55.443	45.747
21.078	63.006	40.922
12.112	64.171	32.807
45.416	61.659	26.402
45.709	72.953	21.555
40.983	81.308	17.543
34.038	73.364	17.536
27.884	76.957	21.508
22.838	85.042	26.213
45.301	81.984	33.693
34.816	81.971	52.135
73.437	90.868	63.250
90.018	93.236	59.114
46.465	90.128	63.277
64.206	97.571	74.061
121.972	102.186	81.762
138.702	107.636	100.488
178.029	115.501	112.395
200.686	114.068	130.072
190.469	119.672	151.823
176.673	127.262	145.661
173.827	128.067	153.849
187.554	129.185	191.004
171.008	128.706	199.030
145.597	125.016	194.666
105.365	123.282	220.866
59.486	120.779	224.312
23.125	119.798	197.724
24.659	112.526	186.084
49.267	109.380	172.256
68.488	101.786	168.070
82.366	89.507	158.548
97.179	90.783	138.528
96.634	79.234	115.380
83.512	67.132	101.026
75.262	64.235	108.233
65.680	57.941	99.866
46.189	46.718	84.322
32.026	34.052	68.086
32.547	24.504	52.697
31.351	17.032	38.789
27.671	14.149	23.990
19.958	15.926	9.932
14.347	19.981	6.247
14.222	25.234	20.365
22.564	27.521	33.233
33.098	27.222	44.133
47.234	27.478	54.727
73.399	28.387	69.215
71.935	29.497	73.832
49.188	31.347	74.464
46.488	33.264	55.115
40.323	34.355	54.618
30.869	34.750	74.791
20.587	35.802	71.017
13.251	37.182	72.665
17.085	40.281	61.460
22.069	42.820	54.753
25.656	46.614	56.353
32.103	53.891	49.189
33.380	60.208	43.046
30.630	66.342	36.538
27.541	77.053	32.167
17.971	89.859	27.330
10.659	102.635	16.461
5.839	108.157	11.302
1.231	103.554	14.178
3.568	109.629	20.965
5.342	119.508	27.164
9.767	109.405	34.360
16.667	108.724	37.426
25.015	117.931	39.730
38.742	107.302	50.014
51.261	106.204	63.115
43.141	113.155	69.333
51.654	110.868	69.922
90.212	112.774	52.749
121.010	116.777	49.246
126.300	116.245	65.696
98.425	121.020	67.386
80.076	126.183	63.565
67.919	126.105	56.959
53.417	131.552	50.755
36.991	136.044	46.584
29.980	136.741	43.126
28.042	137.177	37.158
19.717	131.403	32.659
14.161	126.201	28.099
13.929	129.064	24.261
13.645	125.350	20.122
14.544	118.623	16.179
14.947	119.416	15.185
14.357	119.627	13.930
13.753	116.545	11.365
11.239	116.307	10.894
8.378	115.067	9.067
8.120	111.377	8.644
7.871	112.635	9.063
17.842	113.614	11.186
10.200	108.968	13.265
9.522	101.439	13.102
20.134	96.384	14.018
23.950	92.206	16.457
23.781	87.590	16.984
2.803	89.716	16.804
21.969	83.915	16.852
3.636	74.582	16.224
3.907	72.429	15.139
4.949	67.521	14.724
24.331	64.656	15.611
19.470	62.633	16.868
19.643	59.922	16.279
3.082	57.623	14.270
2.746	55.262	13.535
2.948	54.529	13.019
1.713	52.974	11.018
1.080	49.167	9.569
3.077	52.081	8.450
23.611	55.804	6.651
0.994	51.691	7.825
2.821	46.435	9.679
3.800	46.378	10.161
4.412	43.445	12.547
24.749	38.056	13.985
18.429	36.293	14.737
5.070	34.915	16.587
27.052	34.634	19.455
7.305	32.415	20.303
9.524	28.594	21.622
10.355	25.370	22.939
10.048	21.365	24.042
10.292	18.359	27.206
11.513	15.038	28.956
17.860	12.400	30.390
17.355	10.556	29.382
10.996	10.118	26.783
10.638	12.306	24.761
8.640	14.711	22.853
6.242	16.867	25.377
6.447	19.100	26.391
4.165	22.614	25.396
2.738	26.073	28.554
3.029	27.639	27.381
3.468	28.416	23.369
9.480	29.133	23.120
12.280	30.108	22.635
8.024	26.999	22.319
7.697	25.335	23.597
6.309	29.284	23.529
7.856	37.048	19.373
9.888	44.383	16.030
12.527	47.795	16.871
16.457	51.968	14.904
17.448	56.280	13.257
20.336	61.500	13.342
23.036	64.870	13.475
26.574	65.200	14.533
31.700	61.340	13.590
34.591	59.954	12.921
38.304	64.621	13.716
41.463	66.453	13.285
45.226	66.523	10.670
48.903	63.280	10.024
51.749	61.401	12.086
50.921	62.219	11.933
47.422	61.200	10.711
44.908	62.407	9.712
41.101	65.248	9.443
37.518	63.488	9.986
34.849	60.838	10.107
32.830	57.717	8.523
31.327	56.540	9.202
30.387	61.463	9.520
28.478	63.313	6.329
24.336	62.162	7.061
18.111	57.676	8.689
14.172	56.290	8.417
10.653	58.313	7.797
6.479	56.204	9.361
3.540	55.513	12.119
2.008	55.275	13.686
3.497	53.951	13.396
4.943	54.355	14.019
5.881	56.569	15.031
7.594	57.059	14.866
7.361	55.397	14.387
5.729	52.518	15.244
4.798	53.620	14.807
5.283	56.643	13.248
3.819	55.589	13.849
3.372	52.548	15.644
3.645	48.840	14.537
3.238	48.385	12.436
3.592	49.532	12.443
4.477	50.524	9.920
3.745	49.683	7.611
3.405	48.153	6.036
4.217	47.585	4.792
3.766	43.449	6.253
3.442	39.019	4.911
3.096	37.111	2.613
1.670	36.887	3.046
1.650	36.508	2.909
2.661	34.849	2.852
2.705	28.662	3.117
1.787	22.483	3.709
1.820	17.845	4.819
2.867	14.033	4.137
1.972	13.283	4.021
1.167	14.287	5.990
3.102	13.963	4.943
1.624	12.845	3.895
0.595	13.807	3.049
1.318	14.244	3.765
2.264	17.366	4.154
2.179	18.532	2.746
2.411	20.100	3.946
2.341	21.296	4.011
2.638	21.599	2.942
2.520	21.565	3.137
2.490	22.093	1.852
2.847	23.728	1.576
2.503	21.294	1.729
4.078	19.273	0.946
4.148	17.682	1.836
3.806	16.602	1.869
3.826	16.013	2.351
2.500	15.907	2.259
2.923	16.014	1.416
4.115	16.290	1.422
2.731	16.246	3.463
2.609	16.110	5.759
3.633	17.206	8.295
4.433	18.346	10.207
4.660	19.177	11.520
4.654	18.831	12.837
3.527	19.668	13.400
3.720	22.435	13.000
1.450	22.508	13.006
1.655	24.209	13.525
2.485	24.897	13.125
1.107	23.007	11.650
1.068	20.810	9.796
0.623	17.713	6.927
1.108	16.377	4.562
0.307	17.017	3.790
1.836	16.369	3.917
2.072	15.348	4.331
2.285	15.867	4.762
2.796	15.203	5.543
2.854	15.157	4.262
4.209	16.176	3.094
4.252	15.135	2.889
3.571	13.656	3.554
3.604	12.785	1.962
1.962	10.733	2.127
2.051	10.816	1.507
1.125	10.247	2.750
0.794	9.203	2.333
1.132	9.371	3.643
1.315	10.849	5.235
0.893	10.841	2.126
1.266	9.472	1.110
0.806	8.404	3.050
1.817	6.373	3.255
1.942	4.620	3.089
1.643	5.829	3.761
2.014	6.568	2.365
2.211	7.824	2.691
1.799	9.942	3.475
0.370	12.184	4.056
1.374	12.065	4.375
1.057	13.093	5.599
0.852	12.873	7.181
1.143	12.703	7.043
1.304	12.839	6.251
1.673	12.871	6.694
1.743	13.721	6.734
1.248	14.834	4.944
1.439	14.686	5.219
2.140	13.167	5.718
2.745	13.358	3.915
1.395	13.454	3.606
0.678	12.678	4.180
2.155	14.748	4.197
1.736	13.867	3.415
1.590	11.306	3.576
1.980	11.518	3.313
2.308	10.437	2.650
1.927	11.416	2.799
1.288	11.279	4.066
2.121	12.591	3.699
1.619	14.054	4.543
1.449	13.813	4.409
0.947	17.308	3.868
1.092	18.491	5.234
1.598	18.512	4.692
1.338	19.669	5.050
2.033	19.583	4.807
1.217	20.005	3.668
0.373	19.891	5.297
1.295	21.472	5.869
1.634	24.925	5.369
1.562	26.529	4.667
2.331	26.634	4.975
0.754	29.921	5.490
1.531	31.019	3.921
1.672	32.060	2.922
2.510	34.212	2.778
2.328	33.705	3.068
2.643	35.421	3.691
2.124	34.523	2.485
1.498	30.369	2.208
2.377	26.922	2.138
2.306	24.505	1.224
2.470	23.970	2.167
2.124	26.025	3.127
1.319	27.335	4.049
1.802	25.312	4.621
1.541	23.273	5.141
0.988	22.402	4.179
0.809	21.144	4.304
1.322	19.074	3.631
2.719	17.576	3.571
1.899	15.786	2.352
0.497	16.362	4.104
1.017	16.519	3.681
0.515	16.374	2.327
1.170	16.364	1.241
0.669	15.126	2.023
1.394	15.763	1.648
2.489	17.656	3.035
2.522	17.698	3.383
2.476	18.745	4.028
2.127	19.851	3.767
1.654	19.481	3.926
1.860	17.380	4.714
1.530	15.972	5.169
2.643	16.517	6.066
2.825	16.119	7.478
2.955	15.609	6.402
3.086	15.169	6.081
3.615	15.180	7.059
5.216	12.565	7.223
5.533	9.093	6.590
6.681	6.742	5.848
7.438	6.156	5.251
8.169	4.236	4.905
9.076	5.146	5.239
9.159	7.090	4.842
9.710	9.998	4.288
11.003	12.452	3.723
10.962	13.060	4.162
10.169	13.978	3.550
10.474	16.635	4.320
10.237	19.566	3.688
10.155	22.001	4.006
7.883	27.236	3.475
6.222	32.390	5.535
7.311	31.769	6.731
26.349	32.036	6.395
5.661	30.721	7.986
15.698	30.374	7.795
24.684	32.425	7.322
25.117	34.195	6.583
18.206	36.049	7.107
2.910	35.236	8.154
21.193	31.311	6.864
20.351	29.739	5.989
2.252	30.590	6.795
19.598	30.115	4.932
22.667	31.744	4.098
22.315	32.260	2.636
18.969	32.208	3.131
17.877	31.583	4.355
24.653	29.597	6.076
25.385	34.326	7.030
4.692	34.985	7.281
4.968	32.272	8.254
6.024	35.461	7.575
5.091	37.912	7.213
3.753	36.721	8.548
17.709	35.811	6.763
17.229	35.427	5.005
22.362	33.069	5.527
21.475	33.577	3.527
2.085	32.822	1.613
18.396	31.702	1.200
5.151	35.357	0.911
27.042	38.656	0.830
8.476	38.656	1.624
12.031	36.718	2.743
10.844	36.437	2.131
31.425	36.837	1.263
10.435	39.879	1.417
11.690	40.379	1.578
11.722	44.146	1.617
12.878	58.603	2.643
15.255	63.358	2.993
13.828	57.334	3.581
13.469	53.743	4.625
16.595	56.681	5.587
18.903	62.804	5.845
20.608	65.263	7.505
23.973	66.191	9.615
28.788	63.403	9.775
37.628	62.492	11.893
47.529	65.541	12.106
53.729	66.569	10.986
56.872	65.671	14.334
61.794	67.207	17.598
72.557	72.272	23.186
94.531	73.651	34.124
120.576	70.105	47.882
122.455	70.560	72.220
129.575	76.529	89.345
171.143	75.293	94.528
165.351	68.887	105.154
131.504	63.647	108.724
120.377	67.120	101.970
111.135	71.480	96.864
112.973	63.473	93.910
88.136	55.027	90.790
91.783	51.202	87.282
115.457	52.932	89.786
109.824	56.053	84.684
135.611	54.032	86.915
133.459	51.635	97.416
96.273	46.391	94.864
85.478	42.919	95.776
96.926	40.531	104.699
96.314	34.755	98.507
52.067	29.814	87.960
82.731	28.073	85.627
111.788	28.542	55.001
68.752	28.943	42.021
59.832	30.279	51.350
58.659	33.818	39.912
56.267	40.115	29.223
51.071	46.397	21.091
46.643	50.287	13.730
42.187	53.804	12.235
37.743	54.222	22.403
35.921	58.679	4.895
35.302	66.319	10.501
36.304	70.493	44.142
42.385	64.587	50.338
46.322	54.493	58.585
71.213	50.966	74.793
69.868	47.148	81.335
25.863	43.200	75.880
22.051	43.547	82.897
38.807	40.693	84.709
65.399	35.788	82.222
69.666	31.899	84.289
48.397	27.736	79.877
51.306	24.778	78.518
53.671	19.901	83.571
55.660	15.521	84.762
59.412	11.523	94.966
72.312	8.561	97.629
73.934	8.684	96.126
72.356	10.268	101.000
80.177	13.376	99.838
68.622	17.727	102.818
58.461	23.462	107.912
64.228	31.597	109.987
68.445	36.533	116.073
67.740	37.868	117.854
66.408	42.107	126.133
78.732	47.348	133.096
58.495	48.854	141.414
70.400	51.921	159.524
118.605	54.698	164.197
173.577	53.852	177.501
199.341	53.108	198.055
193.163	55.273	201.746
198.027	59.108	199.731
159.206	58.190	202.212
98.607	53.616	207.872
98.711	51.606	204.425
116.241	51.236	186.657
100.896	51.970	157.262
71.446	48.609	120.341
42.311	40.587	89.694
32.140	39.054	65.879
32.859	42.275	52.697
38.291	42.715	49.181
43.440	40.739	44.436
42.330	40.179	38.809
34.033	37.788	31.492
26.395	40.191	23.892
19.978	41.215	17.547
11.534	37.048	12.577
5.354	36.176	9.864
1.967	36.697	8.615
4.013	36.272	5.828
4.278	36.593	4.136
3.967	34.612	4.856
4.370	28.903	8.252
3.676	28.980	10.099
2.686	28.200	11.572
2.242	25.943	11.940
2.197	27.983	10.896
1.548	28.498	9.762
1.581	26.969	8.659
3.078	28.395	8.434
4.758	30.121	8.439
7.267	31.104	8.832
7.082	31.519	10.310
6.356	29.125	10.532
6.601	27.030	9.863
5.207	27.307	9.948
5.327	28.048	9.618
5.038	27.306	8.773
2.725	27.785	7.512
2.259	28.131	7.605
2.614	27.999	7.454
2.588	27.925	7.708
2.542	27.120	9.020
1.945	25.448	8.985
2.782	24.904	9.382
1.587	27.237	7.916
1.722	27.105	7.205
2.473	24.278	7.489
1.595	21.127	7.248
0.945	19.759	5.611
1.354	18.749	3.109
2.120	16.185	2.071
2.240	15.692	1.808
1.152	14.660	2.779
1.347	13.189	4.425
0.514	12.175	5.193
1.387	10.008	6.040
2.667	8.625	7.595
2.404	7.192	10.193
1.771	6.624	12.037
2.663	5.851	11.744
2.852	4.993	10.190
2.411	3.944	8.813
2.426	3.252	6.703
2.373	3.675	4.267
1.297	3.161	3.264
0.842	2.330	2.616
0.416	1.711	2.502
2.214	1.680	3.099
1.899	1.631	3.690
2.121	1.471	4.998
2.371	1.223	5.339
2.533	0.481	6.564
2.361	0.452	9.006
1.490	1.068	9.823
2.112	0.759	11.577
2.699	0.554	10.648
1.857	1.815	6.479
1.124	2.033	5.296
1.395	2.551	3.620
1.096	3.949	0.855
1.759	3.958	2.747
1.315	4.220	2.662
0.806	4.628	3.234
1.395	5.065	2.445
1.008	5.412	2.048
1.627	5.848	0.640
2.193	6.773	1.264
2.270	7.743	0.649
2.077	7.775	2.258
1.717	8.521	2.512
1.763	9.344	2.330
2.455	10.533	0.978
1.557	11.923	1.240
1.279	12.974	2.021
1.134	11.189	0.778
2.108	10.629	0.720
1.926	10.631	0.374
1.612	9.189	0.864
0.820	9.285	1.023
1.036	7.203	0.989
1.575	5.919	1.558
1.408	6.107	2.461
0.869	5.332	2.044
1.724	4.522	1.549
0.832	3.304	1.247
0.587	3.609	1.795
0.541	2.148	2.331
1.124	1.160	2.497
1.383	2.140	3.694
0.453	2.532	3.385
0.487	3.004	1.207
1.156	3.261	1.431
1.739	3.832	1.808
0.805	3.676	2.160
0.507	4.627	2.262
0.353	4.131	1.257
1.100	3.736	1.919
1.159	2.789	2.823
0.850	3.967	3.364
0.954	6.115	2.663
0.765	5.543	1.613
2.206	4.190	2.053
0.618	4.037	1.452
2.271	3.661	2.339
1.395	3.632	1.211
1.122	3.364	1.214
1.407	1.303	1.946
0.885	0.604	1.505
0.666	1.487	1.389
0.599	2.050	1.777
1.452	2.710	1.424
0.972	1.155	0.568
1.471	2.852	1.075
1.504	3.599	0.565
0.789	3.043	1.142
1.198	2.815	1.667
1.502	2.839	1.215
1.112	3.326	0.728
1.809	3.582	0.997
2.269	3.730	0.735
0.981	2.658	1.020
0.865	2.775	1.092
0.622	3.180	1.457
1.600	4.903	1.217
0.701	5.915	0.596
0.787	5.336	0.291
1.125	6.923	0.664
0.303	6.402	1.428
0.335	6.547	1.646
1.076	8.114	0.699
0.619	7.871	0.969
0.998	9.007	1.016
0.986	10.593	1.249
1.121	10.315	2.711
3.481	11.815	2.839
3.251	14.257	2.623
3.807	13.724	4.989
7.279	15.083	5.987
7.850	17.997	6.948
8.519	17.898	10.455
9.108	17.684	7.756
8.717	20.407	9.702
9.414	23.651	13.167
10.385	26.252	11.684
10.339	28.774	10.456
9.508	28.882	10.355
7.964	28.834	11.623
5.769	26.378	11.308
4.422	23.133	10.383
3.318	24.037	10.646
2.744	23.367	8.948
1.850	22.386	5.883
1.091	21.630	4.899
1.857	18.566	2.952
1.764	17.697	2.383
2.873	16.725	4.649
4.153	14.317	3.053
3.610	13.562	3.234
4.402	12.430	3.913
4.828	10.918	2.542
3.742	11.048	3.665
3.285	9.726	4.309
1.867	7.778	4.121
1.467	9.712	3.601
1.360	13.082	2.084
1.126	16.918	1.639
1.857	18.643	1.300
1.927	18.002	1.707
1.869	15.831	2.873
2.496	14.049	2.443
2.208	12.349	0.751
2.216	10.276	2.345
3.367	9.780	1.876
1.722	9.814	2.527
2.219	9.170	1.150
2.015	8.770	2.373
1.524	9.946	3.057
2.361	12.562	2.035
3.839	14.085	0.979
4.035	14.048	5.078
4.670	14.229	7.538
5.828	13.797	5.844
7.627	13.740	7.498
8.369	14.135	11.072
9.257	15.588	19.303
12.385	16.627	35.828
16.985	17.637	48.730
18.089	17.754	54.046
17.282	18.781	57.841
17.370	21.804	61.709
15.851	20.119	62.837
14.318	18.808	57.384
11.878	17.588	49.632
8.134	17.184	42.635
6.852	17.579	34.603
6.246	15.211	27.000
4.547	14.778	19.601
4.551	14.132	12.889
4.000	12.728	7.350
2.947	13.873	4.571
3.011	16.530	4.548
2.265	18.544	5.972
3.346	21.857	8.982
4.792	25.010	10.800
5.332	28.447	12.656
4.897	36.192	16.012
8.511	46.486	21.645
15.590	56.225	26.722
23.285	62.274	31.061
33.220	64.494	35.970
40.888	61.495	40.787
43.431	65.589	44.250
40.943	76.563	48.019
30.173	79.052	50.008
31.905	83.945	50.362
49.077	88.826	47.530
57.080	100.352	50.180
57.577	116.983	59.669
60.096	132.486	61.860
58.450	133.574	60.573
47.571	126.642	58.482
43.218	131.154	54.743
36.056	121.852	55.804
28.731	104.317	57.309
20.210	97.289	53.634
17.773	95.262	47.491
21.683	81.048	40.307
30.353	71.155	39.275
39.135	70.967	39.142
42.175	66.209	36.158
44.980	62.641	32.820
45.316	65.233	28.610
43.891	74.228	24.981
40.279	74.649	21.983
29.753	74.055	20.409
29.529	82.308	19.195
30.929	84.348	18.118
28.031	84.203	18.217
25.387	84.725	19.030
23.144	80.809	19.575
21.372	84.525	21.322
19.011	82.047	23.964
16.848	76.288	26.119
13.376	85.071	28.044
7.733	91.741	29.260
4.531	86.733	28.322
10.298	84.739	26.420
13.903	88.467	25.854
16.024	90.941	27.368
18.276	92.798	28.138
17.410	90.533	28.404
16.861	89.737	28.332
16.019	92.828	32.301
13.264	94.233	34.074
10.631	95.702	33.126
7.561	99.272	31.651
5.332	102.454	31.714
2.670	100.579	26.760
2.383	101.931	19.007
3.987	102.198	13.123
7.041	97.027	10.786
10.645	89.661	15.776
12.064	83.810	20.907
14.020	85.674	28.193
12.347	75.897	30.072
10.395	65.736	26.720
11.023	68.397	24.181
13.662	66.531	22.627
20.525	59.664	19.608
21.824	52.913	16.768
21.708	50.243	14.396
24.758	46.795	12.135
26.007	41.908	8.040
24.787	34.107	3.254
24.743	25.447	4.648
23.155	24.386	8.695
20.712	28.587	11.911
18.175	29.640	15.886
17.206	27.448	17.145
17.463	27.200	17.214
17.474	28.795	16.950
14.075	29.053	15.298
10.922	30.044	12.238
5.065	31.938	11.411
1.185	35.466	10.366
2.289	38.303	8.319
5.052	36.849	7.591
7.183	36.046	6.808
6.584	33.319	7.330
4.360	29.576	7.169
3.418	29.852	9.014
1.804	30.125	10.082
0.229	27.841	12.420
2.900	26.613	17.524
4.772	26.526	20.335
5.088	25.377	22.429
4.939	25.346	23.784
4.716	27.888	27.414
3.706	31.326	32.592
1.945	29.892	35.066
4.186	26.539	39.229
6.673	26.476	46.724
10.094	24.669	48.679
18.446	23.101	46.354
28.851	22.276	45.816
41.775	19.823	49.013
55.150	18.222	52.386
64.459	15.580	52.614
73.865	13.131	52.036
94.303	10.157	51.776
85.217	11.007	50.126
48.789	14.410	46.408
30.917	20.373	41.412
17.050	28.375	37.790
7.138	34.256	33.102
8.388	41.781	30.182
17.170	47.441	28.486
22.001	56.042	26.424
23.523	65.253	27.563
24.272	72.742	27.240
21.639	84.663	24.695
16.784	95.589	24.245
11.935	106.905	23.882
6.145	114.190	22.350
3.723	118.788	19.895
5.272	133.249	19.018
5.919	136.395	16.724
5.324	134.541	14.088
4.192	145.078	12.202
4.304	152.542	9.550
4.789	151.772	9.395
3.154	153.664	9.651
3.487	156.614	8.401
4.452	161.062	7.594
4.754	158.480	7.647
5.113	158.012	8.504
5.309	157.619	8.681
7.260	157.650	8.607
8.113	161.887	11.343
7.380	153.136	12.739
6.300	151.953	12.974
5.549	156.284	14.057
4.576	151.836	15.256
5.191	149.261	16.649
4.167	144.314	15.801
3.581	147.394	15.316
4.850	143.360	15.441
5.373	136.002	12.145
5.130	137.450	9.164
4.699	126.696	9.075
4.120	125.478	6.391
5.452	117.971	6.816
5.118	108.307	7.635
4.918	105.795	5.706
4.248	98.390	6.147
3.839	93.562	5.619
3.297	86.026	3.730
1.518	81.328	2.584
1.619	73.459	3.130
1.308	64.496	5.211
2.313	58.304	5.441
2.574	49.635	5.520
2.887	43.693	5.448
5.603	39.135	6.154
6.602	34.504	5.578
4.943	31.889	3.435
5.385	30.056	3.411
4.986	31.484	3.424
5.084	32.109	3.620
5.595	31.241	3.887
4.409	33.456	3.297
4.087	35.311	4.313
3.500	39.314	4.221
3.903	44.202	2.287
3.721	45.544	1.429
2.193	52.532	2.703
1.751	58.614	3.623
2.897	56.062	2.872
2.034	53.920	4.130
2.124	57.670	7.172
2.063	57.424	10.547
1.879	53.976	11.805
2.306	59.679	12.930
1.817	60.444	14.828
1.939	59.512	16.489
1.628	60.364	18.981
1.737	56.058	21.559
2.454	52.102	23.922
2.255	50.972	26.164
2.067	44.584	28.936
4.063	45.070	29.247
4.410	46.036	28.255
3.297	36.407	27.590
3.077	31.981	27.544
3.754	31.075	26.101
3.134	12.274	20.809
3.247	5.361	14.980
3.315	17.637	9.429
3.590	17.139	4.987
3.827	29.441	2.467
3.166	29.955	4.580
2.672	26.071	6.917
3.259	32.682	9.183
4.459	39.060	11.715
5.618	43.782	11.506
7.054	44.786	10.465
6.805	45.691	9.992
6.318	48.528	7.940
5.677	50.070	5.874
6.081	56.094	3.387
5.613	62.123	2.086
4.050	68.969	1.985
4.792	74.772	1.681
4.108	74.866	2.010
1.666	83.838	1.834
2.681	91.525	2.118
3.055	94.756	1.657
2.214	100.858	2.079
2.361	101.014	3.689
1.057	104.051	5.451
0.321	104.741	5.717
1.117	102.293	3.962
1.714	103.904	1.895
1.835	98.371	2.379
1.924	95.240	3.319
3.167	93.864	3.348
2.805	87.348	4.846
1.457	82.018	6.322
1.213	78.688	5.826
2.260	71.699	5.531
2.060	62.676	6.721
1.220	59.376	8.364
2.358	56.238	8.711
1.826	52.026	7.635
2.009	46.049	7.832
2.011	40.580	8.913
2.310	40.881	6.970
2.705	38.671	5.256
1.407	33.156	4.723
1.946	29.833	4.485
2.193	26.837	4.262
2.643	24.577	6.980
2.963	23.063	7.669
2.460	21.110	4.870
2.216	20.389	3.115
3.153	21.636	4.053
3.664	23.521	4.647
2.334	21.463	5.222
2.586	18.090	7.183
1.781	17.774	7.283
1.097	18.287	7.152
1.135	18.622	5.577
1.482	18.706	4.134
1.627	20.039	4.124
2.184	21.561	2.263
3.289	22.084	1.741
2.900	20.223	2.178
3.335	18.406	4.621
2.680	17.343	6.385
2.781	17.134	5.729
3.325	17.863	5.443
3.254	20.271	5.782
2.994	23.753	6.609
3.021	25.278	5.986
3.388	27.837	5.314
3.608	32.083	5.415
3.246	31.814	5.815
3.593	35.011	4.333
4.288	44.442	2.586
3.776	50.266	3.133
2.447	53.766	2.292
2.883	58.482	2.896
2.817	61.545	3.653
2.812	62.801	3.088
2.357	66.916	4.852
1.210	70.933	4.660
0.410	66.207	4.322
1.489	60.264	5.141
1.497	62.897	4.838
0.600	61.294	3.891
0.478	55.627	3.210
0.550	52.094	3.202
1.339	48.173	3.411
1.276	43.326	3.048
0.574	36.124	2.613
0.823	28.660	2.793
1.315	24.248	3.107
2.400	21.208	1.735
3.069	16.270	1.212
2.103	11.576	2.120
2.054	7.256	2.757
2.104	5.746	2.604
1.781	6.607	3.992
1.935	7.661	4.976
2.268	9.707	3.862
0.610	13.833	2.403
1.039	15.398	3.849
3.177	15.089	3.750
2.876	17.440	1.416
0.864	18.750	1.742
1.617	17.992	2.342
1.358	16.713	3.948
2.331	14.786	3.849
1.866	15.382	4.617
0.958	13.821	5.013
1.586	14.591	4.062
1.888	16.120	4.477
1.304	14.121	3.945
1.760	12.162	3.723
2.269	12.636	2.129
2.691	12.150	0.640
2.415	10.794	0.750
3.100	10.002	2.930
4.259	7.517	1.381
3.381	8.384	2.771
1.855	7.185	3.386
3.013	8.669	2.608
2.914	10.250	3.147
3.240	10.369	3.562
2.816	12.339	4.307
1.428	13.065	5.031
2.122	15.007	3.072
1.898	17.370	1.286
1.298	19.521	0.665
1.621	22.045	2.318
1.158	24.529	3.073
0.602	29.496	3.128
1.840	31.973	3.866
0.438	32.871	3.767
1.205	35.749	2.740
0.774	39.025	3.287
1.842	41.500	2.755
1.992	43.858	3.087
1.081	45.523	3.488
0.605	43.464	3.865
1.165	40.497	3.318
0.925	39.966	3.582
0.845	40.154	3.383
1.330	40.881	3.533
0.697	39.566	4.206
0.602	36.328	3.770
1.352	34.220	2.959
4.021	30.471	3.109
3.703	23.411	3.701
4.535	17.752	4.274
6.253	15.470	4.693
6.982	12.841	3.848
8.179	11.285	3.726
9.549	9.919	4.345
12.476	8.583	4.810
16.203	7.594	3.002
18.637	7.445	2.443
18.645	7.280	4.133
17.853	8.866	2.693
16.458	10.808	1.392
13.897	10.986	1.584
11.851	10.823	2.026
10.571	10.444	2.323
6.932	10.549	2.804
4.673	10.077	3.435
4.746	10.395	1.922
3.271	10.891	1.210
2.723	10.605	0.351
1.505	10.906	1.170
2.079	11.330	0.290
1.664	11.316	0.800
1.574	13.353	1.225
1.820	14.127	2.635
1.908	15.960	1.528
2.451	18.550	1.027
2.787	23.137	1.557
2.590	30.679	2.408
2.444	36.151	1.944
2.762	41.341	1.783
2.898	50.109	3.223
4.587	58.428	3.558
5.337	63.652	2.739
6.499	68.272	1.946
7.207	75.053	2.126
6.432	85.702	4.638
5.504	86.866	6.626
6.346	82.483	7.988
6.632	90.182	8.645
2.703	91.616	10.903
1.036	87.493	16.821
2.673	89.468	24.330
4.765	88.148	30.129
6.574	78.731	35.228
6.273	71.573	42.498
7.772	72.768	55.235
9.089	71.443	66.271
9.388	63.914	67.221
9.629	54.541	64.692
8.826	51.430	58.461
11.223	49.032	51.255
11.579	44.150	45.281
10.971	33.129	33.227
11.717	22.178	18.621
11.867	22.906	12.679
10.928	24.748	17.689
10.820	27.568	23.882
14.376	30.229	28.743
13.410	35.826	31.377
7.335	38.900	31.031
4.821	38.108	30.494
6.149	38.781	31.448
9.649	42.524	35.399
13.162	47.542	43.195
17.338	50.445	47.192
22.558	51.381	48.349
22.598	52.247	52.262
21.305	51.438	59.565
22.101	49.860	61.696
21.168	49.765	46.782
19.802	50.695	15.653
12.583	52.961	21.540
3.951	53.936	28.921
12.287	50.868	27.276
10.075	44.903	26.252
8.440	44.547	24.764
8.936	49.571	21.067
9.602	48.086	15.294
7.121	43.972	8.186
7.482	42.620	3.889
10.857	45.052	3.148
9.321	45.722	6.437
5.509	40.434	9.742
5.307	43.919	16.271
6.394	49.443	22.130
6.521	48.329	24.136
6.816	43.945	24.223
7.768	41.670	22.279
5.190	43.421	20.298
3.142	44.862	17.568
2.232	47.409	15.047
5.169	50.632	13.846
9.275	51.598	13.397
14.821	55.041	13.229
22.805	62.992	11.302
31.310	69.210	8.946
35.600	71.658	5.749
42.791	73.136	3.879
35.194	78.991	3.027
22.753	91.202	0.422
22.115	97.459	3.202
24.126	101.871	5.040
27.322	111.351	5.763
25.945	113.445	6.806
22.481	120.357	6.523
19.818	120.447	5.397
14.815	117.920	6.566
