P5_hand_rP4_whole_dist_traveled	P5_shoulder_rP4_whole_dist_traveled	P5_headP4_whole_dist_traveled	P5_hand_lP4_whole_dist_traveled	P5_shoulder_lP4_whole_dist_traveled	P5_elbow_rP4_whole_dist_traveled	P5_elbow_lP4_whole_dist_traveled
1473.441	496.203	1606.051	1244.030	433.941	388.327	254.793
1473.441	496.447	1606.309	1244.030	433.941	388.327	255.006
1473.670	496.447	1606.309	1244.314	433.941	388.327	255.006
1473.670	496.447	1606.524	1244.314	434.260	388.327	255.006
1473.953	496.447	1606.524	1244.314	434.260	388.327	255.006
1473.953	496.748	1606.799	1244.314	434.613	388.327	255.006
1473.953	496.748	1606.799	1244.314	434.613	388.327	255.006
1474.225	496.971	1607.086	1244.551	434.882	388.327	255.006
1474.225	496.971	1607.086	1244.551	434.882	388.327	255.006
1475.070	497.272	1607.406	1244.755	435.166	388.327	255.006
1475.070	497.272	1608.004	1244.755	435.166	388.327	255.006
1475.070	497.608	1608.473	1244.964	435.468	388.327	255.006
1475.070	497.608	1608.473	1244.964	435.468	388.327	255.006
1475.070	497.931	1609.066	1245.217	435.800	388.327	255.207
1475.322	497.931	1609.654	1245.217	435.800	388.327	255.207
1476.141	498.223	1609.877	1245.470	436.012	388.327	255.207
1476.141	498.223	1610.142	1245.470	436.012	388.549	255.207
1476.440	498.501	1610.462	1245.685	436.279	388.549	255.207
1476.440	498.501	1610.765	1245.685	436.279	388.549	255.207
1476.719	498.809	1611.088	1245.685	436.584	388.549	255.420
1476.926	498.809	1611.338	1245.920	436.584	388.549	255.420
1477.628	499.090	1611.577	1245.920	436.849	388.762	255.420
1477.849	499.090	1611.812	1246.139	436.849	388.762	255.678
1477.849	499.300	1612.047	1246.139	436.849	388.762	255.678
1478.169	499.300	1612.047	1246.456	437.110	388.762	255.678
1478.169	499.515	1612.431	1246.456	437.110	388.762	255.879
1478.453	499.515	1612.431	1246.865	437.319	388.762	255.879
1478.453	499.515	1612.711	1247.092	437.319	388.762	255.879
1478.730	499.794	1612.711	1247.380	437.319	388.762	255.879
1479.368	499.794	1612.959	1247.591	437.562	388.762	255.879
1479.368	499.794	1612.959	1247.822	437.562	388.762	255.879
1479.640	499.794	1613.163	1248.032	437.828	388.762	255.879
1479.640	500.023	1613.163	1248.275	437.828	388.762	255.879
1479.955	500.023	1613.163	1248.546	437.828	388.762	255.879
1479.955	500.023	1613.384	1248.819	438.043	388.762	255.879
1480.265	500.023	1613.384	1249.100	438.043	388.762	255.879
1480.265	500.023	1613.384	1249.380	438.043	388.762	255.879
1480.555	500.268	1613.668	1249.685	438.043	388.762	256.094
1480.555	500.268	1613.668	1249.973	438.305	388.762	256.094
1480.850	500.268	1613.913	1250.209	438.305	388.762	256.094
1480.850	500.268	1613.913	1250.209	438.305	388.762	256.094
1481.089	500.498	1614.211	1250.543	438.305	388.762	256.094
1481.736	500.498	1614.211	1250.543	438.305	388.762	256.094
1481.736	500.498	1614.558	1250.811	438.538	388.762	256.297
1481.736	500.498	1614.785	1250.811	438.538	388.762	256.297
1481.955	500.715	1615.034	1250.811	438.538	388.762	256.297
1481.955	500.715	1615.292	1250.811	438.538	388.762	256.297
1482.508	500.715	1615.626	1251.104	438.538	388.762	256.297
1483.039	500.715	1615.989	1251.104	438.796	388.762	256.297
1483.646	500.715	1616.353	1251.398	438.796	388.762	256.297
1484.134	500.962	1616.750	1251.624	438.796	388.762	256.515
1484.134	500.962	1617.182	1251.844	438.796	388.991	256.515
1484.537	500.962	1617.636	1252.147	439.030	388.991	256.515
1484.812	500.962	1618.061	1252.400	439.030	388.991	256.731
1485.572	500.962	1618.524	1252.600	439.030	388.991	256.731
1486.090	500.962	1619.005	1252.895	439.030	388.991	256.731
1486.348	500.962	1619.415	1253.368	439.300	388.991	256.731
1486.577	500.962	1619.740	1253.609	439.300	388.991	256.955
1486.819	500.962	1620.033	1253.893	439.300	388.991	256.955
1486.819	500.962	1620.316	1254.153	439.300	388.991	256.955
1487.316	500.962	1620.537	1254.479	439.523	388.991	256.955
1487.557	500.962	1620.537	1254.738	439.523	388.991	256.955
1487.900	501.177	1620.872	1255.011	439.523	389.193	256.955
1488.273	501.177	1620.872	1255.011	439.523	389.193	256.955
1489.195	501.470	1621.235	1255.420	439.740	389.193	256.955
1489.548	501.470	1621.235	1255.420	439.740	389.193	256.955
1489.852	501.742	1621.577	1255.676	439.740	389.193	256.955
1490.178	501.742	1621.577	1255.676	440.028	389.193	257.166
1490.414	501.742	1621.931	1255.676	440.028	389.193	257.166
1490.414	501.999	1621.931	1255.930	440.028	389.193	257.166
1490.735	501.999	1622.308	1255.930	440.331	389.193	257.166
1491.190	501.999	1622.530	1255.930	440.331	389.193	257.166
1491.190	502.207	1622.752	1256.138	440.566	389.193	257.166
1491.190	502.207	1622.752	1256.138	440.566	389.193	257.386
1491.190	502.207	1623.104	1256.138	440.566	389.193	257.386
1491.190	502.207	1623.104	1256.447	440.566	389.193	257.386
1491.190	502.410	1623.445	1256.447	440.827	389.193	257.386
1491.803	502.410	1623.445	1256.447	440.827	389.982	257.386
1492.386	502.410	1623.783	1256.761	440.827	390.762	257.386
1492.386	502.410	1623.783	1257.283	440.827	390.762	257.386
1492.386	502.410	1624.068	1257.283	440.827	390.762	257.386
1492.647	502.410	1624.068	1257.553	440.827	390.762	257.386
1493.293	502.410	1624.399	1257.553	440.827	390.762	257.386
1493.293	502.410	1624.399	1257.923	440.827	390.762	257.386
1493.764	502.410	1624.705	1257.923	441.044	390.762	257.386
1493.764	502.626	1624.705	1258.305	441.044	390.762	257.386
1494.515	502.626	1625.021	1258.530	441.044	390.762	257.610
1494.515	502.626	1625.021	1258.763	441.299	390.762	257.610
1494.781	502.626	1625.347	1259.002	441.299	390.762	257.610
1494.781	502.626	1625.347	1259.002	441.299	391.548	257.610
1495.077	502.626	1625.686	1259.326	441.572	392.282	257.610
1495.077	502.842	1625.686	1259.326	441.572	392.282	257.610
1495.571	502.842	1626.000	1259.326	441.572	392.282	257.610
1495.571	502.842	1626.000	1259.536	441.572	392.282	257.847
1496.315	502.842	1626.309	1259.536	441.828	392.282	257.847
1496.315	502.842	1626.309	1259.536	441.828	392.282	257.847
1496.315	503.116	1626.626	1259.536	441.828	392.282	257.847
1496.552	503.116	1626.626	1259.536	441.828	392.282	257.847
1497.083	503.116	1626.988	1259.768	442.056	392.282	257.847
1497.083	503.341	1626.988	1259.768	442.056	392.282	257.847
1497.667	503.341	1627.355	1259.768	442.056	392.506	257.847
1498.266	503.341	1627.355	1259.982	442.056	392.506	257.847
1498.839	503.565	1627.703	1259.982	442.258	392.506	257.847
1498.839	503.565	1627.923	1259.982	442.258	392.506	257.847
1499.444	503.565	1627.923	1259.982	442.258	392.506	257.847
1499.444	503.777	1628.262	1260.205	442.258	392.506	257.847
1500.030	503.777	1628.262	1260.205	442.258	392.506	257.847
1500.030	503.777	1628.577	1260.205	442.258	392.506	257.847
1500.030	503.777	1628.577	1260.205	442.258	392.506	257.847
1500.478	503.777	1628.878	1260.205	442.471	392.506	257.847
1500.478	503.777	1628.878	1260.205	442.471	392.506	258.053
1501.133	503.777	1629.174	1260.205	442.471	392.506	258.053
1501.133	503.777	1629.174	1260.205	442.471	392.506	258.053
1501.133	503.777	1629.473	1260.205	442.471	392.506	258.053
1501.133	503.777	1629.473	1260.205	442.471	392.506	258.053
1501.133	503.777	1629.754	1260.205	442.471	392.506	258.053
1501.133	503.777	1629.754	1260.427	442.683	392.506	258.053
1501.366	503.979	1630.033	1260.427	442.683	392.506	258.053
1501.366	503.979	1630.033	1260.427	442.683	392.506	258.053
1501.983	503.979	1630.294	1260.427	442.683	392.506	258.053
1502.511	503.979	1630.294	1260.427	442.683	392.506	258.053
1502.511	504.229	1630.537	1260.427	442.683	392.506	258.053
1502.511	504.229	1631.053	1260.631	442.683	392.506	258.053
1502.511	504.229	1631.053	1260.631	442.683	392.506	258.053
1502.771	504.431	1631.329	1260.631	442.683	392.506	258.053
1503.375	504.431	1631.329	1260.631	442.896	392.506	258.053
1503.375	504.431	1631.590	1260.842	442.896	392.506	258.053
1503.375	504.431	1631.590	1260.842	442.896	392.506	258.053
1503.925	504.643	1631.872	1260.842	442.896	392.506	258.053
1503.925	504.643	1631.872	1260.842	442.896	392.506	258.053
1504.505	504.643	1632.128	1260.842	442.896	392.506	258.053
1505.070	504.643	1632.128	1260.842	442.896	392.506	258.255
1505.654	504.643	1632.384	1261.105	442.896	392.506	258.255
1506.201	504.853	1632.384	1261.105	442.896	392.506	258.255
1506.201	504.853	1632.604	1261.105	442.896	392.506	258.255
1506.761	504.853	1632.604	1261.317	443.115	392.506	258.255
1507.316	504.853	1632.604	1261.317	443.115	392.506	258.255
1507.316	505.059	1632.836	1261.317	443.115	392.506	258.255
1507.865	505.059	1632.836	1261.317	443.115	392.506	258.255
1508.441	505.059	1632.836	1261.567	443.115	392.506	258.459
1508.980	505.059	1633.046	1261.567	443.317	392.506	258.459
1509.548	505.059	1633.046	1261.567	443.317	392.506	258.459
1509.548	505.295	1633.046	1261.567	443.317	392.506	258.459
1509.548	505.295	1633.252	1261.567	443.317	392.506	258.459
1509.548	505.295	1633.252	1261.567	443.317	392.506	258.459
1509.548	505.295	1633.252	1261.775	443.317	392.506	258.459
1510.144	505.295	1633.464	1261.775	443.562	392.506	258.459
1510.676	505.295	1633.464	1261.775	443.562	392.506	258.459
1511.219	505.559	1633.464	1261.775	443.562	392.506	258.459
1511.219	505.559	1633.464	1262.005	443.781	392.506	258.459
1511.808	505.559	1633.464	1262.005	443.781	392.506	258.459
1511.808	505.763	1633.692	1262.005	443.781	392.506	258.459
1511.808	505.763	1633.692	1262.005	443.781	392.506	258.459
1511.808	505.763	1633.692	1262.206	444.058	392.506	258.678
1511.808	505.988	1633.692	1262.206	444.058	392.506	258.678
1511.808	505.988	1633.692	1262.206	444.058	392.506	258.678
1511.808	505.988	1633.692	1262.206	444.268	392.506	258.678
1511.808	505.988	1633.692	1262.206	444.268	392.506	258.678
1511.808	506.250	1633.692	1262.424	444.268	392.506	258.678
1511.808	506.250	1633.896	1262.424	444.496	392.506	258.678
1512.255	506.250	1633.896	1262.424	444.496	392.506	258.678
1512.833	506.250	1633.896	1262.424	444.496	392.506	258.678
1512.833	506.497	1633.896	1262.642	444.753	392.506	258.678
1512.833	506.497	1633.896	1262.642	444.753	392.710	258.678
1512.833	506.497	1633.896	1262.642	444.753	392.710	258.678
1512.833	506.728	1633.896	1262.642	445.013	392.710	258.678
1512.833	506.728	1634.105	1262.848	445.013	392.710	258.678
1513.533	506.728	1634.105	1262.848	445.230	392.710	258.678
1513.533	506.933	1634.105	1262.848	445.230	392.710	258.678
1513.962	506.933	1634.406	1262.848	445.230	392.710	258.678
1514.580	506.933	1634.406	1262.848	445.476	392.710	258.678
1514.580	506.933	1634.633	1263.055	445.476	392.710	258.678
1514.580	507.197	1634.633	1263.055	445.476	392.710	258.911
1514.580	507.197	1634.633	1263.055	445.476	392.710	258.911
1515.012	507.197	1634.937	1263.055	445.476	392.710	258.911
1515.575	507.197	1634.937	1263.055	445.476	392.710	258.911
1515.575	507.429	1634.937	1263.259	445.681	392.710	258.911
1516.187	507.429	1635.158	1263.259	445.681	392.710	258.911
1516.728	507.429	1635.158	1263.259	445.681	392.710	258.911
1517.356	507.429	1635.158	1263.259	445.681	392.710	258.911
1517.897	507.429	1635.382	1263.488	445.681	392.710	258.911
1517.897	507.429	1635.382	1263.488	445.681	392.710	258.911
1518.547	507.429	1635.600	1263.488	445.681	392.710	258.911
1518.547	507.429	1635.600	1263.488	445.928	392.710	258.911
1518.547	507.429	1635.869	1263.731	445.928	392.710	259.125
1518.759	507.429	1635.869	1263.731	445.928	392.710	259.125
1518.759	507.675	1636.081	1263.731	445.928	392.710	259.125
1518.759	507.675	1636.081	1263.731	445.928	392.710	259.125
1519.012	507.675	1636.304	1263.992	445.928	392.710	259.125
1519.012	507.915	1636.304	1263.992	445.928	392.710	259.125
1519.220	507.915	1636.588	1263.992	446.206	392.710	259.125
1519.220	508.158	1636.588	1264.224	446.206	392.710	259.125
1519.461	508.158	1636.923	1264.224	446.206	392.710	259.125
1519.461	508.506	1636.923	1264.459	446.206	392.710	259.125
1519.767	508.506	1637.331	1264.459	446.206	392.710	259.125
1519.767	508.894	1637.606	1264.748	446.448	392.710	259.125
1520.096	508.894	1637.905	1264.748	446.448	392.710	259.125
1520.322	509.273	1638.194	1265.102	446.448	392.710	259.125
1520.584	509.273	1638.549	1265.322	446.448	392.923	259.125
1520.804	509.665	1638.865	1265.574	446.448	392.923	259.125
1521.083	509.891	1639.234	1265.832	446.448	392.923	259.327
1521.330	510.124	1639.662	1266.152	446.665	392.923	259.327
1521.641	510.372	1640.131	1266.461	446.665	392.923	259.327
1521.978	510.607	1640.564	1266.784	446.665	393.178	259.327
1522.328	510.886	1641.069	1267.087	446.665	393.178	259.327
1522.757	511.113	1641.681	1267.406	446.931	393.178	259.327
1523.128	511.409	1642.234	1267.736	446.931	393.178	259.545
1523.567	511.691	1642.766	1267.736	446.931	393.426	259.545
1524.007	511.981	1643.314	1268.279	446.931	393.426	259.545
1524.428	512.242	1643.936	1268.646	447.159	393.426	259.545
1524.910	512.516	1644.535	1269.007	447.159	393.678	259.545
1525.411	512.780	1645.150	1269.340	447.159	393.678	259.545
1525.879	513.079	1645.787	1269.765	447.404	393.678	259.775
1526.400	513.359	1646.287	1270.237	447.404	393.958	259.775
1526.934	513.636	1646.807	1270.769	447.404	393.958	259.775
1527.496	513.941	1647.369	1271.227	447.621	394.174	259.775
1528.122	514.241	1647.902	1271.751	447.621	394.174	260.012
1528.749	514.521	1648.395	1272.462	447.621	394.403	260.012
1529.287	514.796	1648.863	1273.162	447.621	394.403	260.012
1529.847	515.050	1649.338	1273.769	447.621	394.627	260.012
1530.462	515.302	1649.736	1274.460	447.621	394.627	260.276
1531.044	515.563	1650.157	1275.169	447.621	394.848	260.276
1531.616	515.791	1650.498	1275.829	447.621	394.848	260.276
1532.067	515.791	1650.852	1276.560	447.621	394.848	260.520
1532.517	516.166	1651.128	1277.348	447.831	395.070	260.520
1532.973	516.366	1651.387	1278.001	447.831	395.070	260.520
1533.330	516.366	1651.624	1278.660	447.831	395.070	260.760
1533.672	516.693	1651.624	1279.390	447.831	395.307	260.760
1534.006	516.693	1651.988	1280.001	448.060	395.307	260.760
1534.266	516.972	1651.988	1280.621	448.060	395.307	260.985
1534.501	516.972	1652.218	1281.268	448.060	395.307	260.985
1534.501	517.210	1652.218	1281.772	448.348	395.511	260.985
1534.857	517.210	1652.425	1282.120	448.348	395.511	260.985
1534.857	517.442	1652.425	1282.421	448.638	395.511	261.186
1535.114	517.442	1652.425	1282.709	448.638	395.511	261.186
1535.114	517.690	1652.728	1282.995	449.045	395.511	261.186
1535.114	517.690	1652.728	1283.236	449.257	395.511	261.186
1535.114	517.949	1652.999	1283.467	449.257	395.511	261.186
1535.335	517.949	1652.999	1283.467	449.641	395.511	261.186
1535.335	518.318	1653.307	1283.824	449.641	395.511	261.420
1535.335	518.318	1653.307	1283.824	449.927	395.511	261.420
1535.604	518.699	1653.643	1284.161	449.927	395.759	261.420
1535.604	518.904	1653.643	1284.161	450.238	395.759	261.420
1535.863	518.904	1654.019	1284.475	450.238	395.759	261.420
1535.863	519.277	1654.249	1284.475	450.546	395.759	261.676
1536.146	519.277	1654.465	1284.475	450.546	395.964	261.676
1536.146	519.650	1654.724	1284.738	450.871	395.964	261.676
1536.373	519.650	1654.963	1284.738	450.871	395.964	261.676
1536.373	519.994	1655.212	1284.738	451.174	395.964	261.881
1536.373	519.994	1655.449	1284.995	451.174	395.964	261.881
1536.648	520.364	1655.690	1284.995	451.469	396.175	261.881
1536.648	520.364	1655.955	1285.225	451.469	396.175	261.881
1536.648	520.723	1656.223	1285.225	451.804	396.175	261.881
1536.866	520.723	1656.541	1285.225	451.804	396.175	262.121
1536.866	521.088	1656.868	1285.502	452.119	396.175	262.121
1536.866	521.088	1657.162	1285.502	452.119	396.175	262.121
1536.866	521.369	1657.466	1285.730	452.443	396.175	262.121
1536.866	521.369	1657.793	1285.730	452.443	396.175	262.121
1537.092	521.369	1658.147	1285.730	452.731	396.175	262.121
1537.092	521.639	1658.497	1286.002	452.731	396.175	262.121
1537.092	521.639	1658.895	1286.002	453.077	396.376	262.121
1537.092	521.639	1659.266	1286.002	453.077	396.376	262.121
1537.092	521.639	1659.652	1286.308	453.355	396.376	262.345
1537.092	521.639	1660.066	1286.308	453.355	396.376	262.345
1537.344	521.639	1660.560	1286.616	453.607	396.376	262.345
1537.344	521.639	1661.067	1286.616	453.607	396.376	262.345
1537.344	521.918	1661.563	1287.063	453.876	396.376	262.588
1537.729	521.918	1662.154	1287.404	453.876	396.376	262.588
1537.934	522.178	1662.729	1287.874	454.142	396.376	262.819
1538.141	522.178	1663.319	1288.378	454.142	396.645	262.819
1538.403	522.486	1663.988	1288.876	454.374	396.645	263.102
1538.741	522.709	1664.695	1289.456	454.374	396.873	263.102
1539.125	522.948	1665.318	1290.319	454.374	396.873	263.433
1539.625	523.219	1666.070	1291.335	454.698	396.873	263.433
1540.971	523.525	1666.853	1292.394	454.698	397.121	263.764
1541.763	523.850	1667.696	1293.884	455.042	397.121	263.974
1542.519	524.156	1668.538	1295.686	455.290	397.402	264.212
1543.225	524.502	1669.361	1297.768	455.562	397.671	264.505
1544.489	524.916	1670.520	1300.073	455.896	397.976	264.819
1544.946	525.385	1671.405	1302.383	456.262	398.284	265.205
1546.228	525.832	1672.493	1304.837	456.607	398.603	265.558
1547.622	526.357	1673.488	1307.310	457.089	398.922	265.923
1549.260	526.951	1674.662	1309.870	457.463	399.204	266.328
1550.802	527.550	1675.733	1312.627	457.869	399.563	266.686
1553.544	528.233	1676.828	1315.619	458.347	399.883	267.082
1555.163	528.858	1678.087	1319.053	458.820	400.267	267.506
1557.284	529.506	1679.350	1322.905	459.278	400.608	267.924
1559.779	530.179	1680.654	1326.887	459.820	401.026	268.318
1562.431	530.877	1682.221	1331.114	460.407	401.456	268.763
1565.155	531.558	1683.780	1335.655	461.026	401.908	269.372
1567.961	532.192	1685.411	1340.274	461.673	402.260	269.942
1570.677	532.889	1687.223	1344.925	462.351	402.667	270.558
1573.405	533.506	1689.025	1349.662	462.962	403.175	271.186
1576.155	534.100	1690.840	1354.239	463.712	403.588	271.865
1578.881	534.693	1692.734	1358.733	464.412	403.971	272.584
1581.504	535.221	1694.535	1363.193	465.114	404.293	273.183
1584.209	535.749	1696.421	1367.436	465.763	404.625	273.720
1586.850	536.206	1698.298	1371.539	466.461	404.936	274.327
1589.321	536.585	1700.095	1375.068	467.140	405.240	274.839
1591.609	536.889	1701.907	1378.871	467.818	405.506	275.859
1593.787	537.185	1703.776	1382.505	468.512	405.734	276.318
1595.809	537.475	1705.572	1385.596	469.278	405.942	276.688
1597.513	537.823	1707.344	1388.437	469.957	406.177	277.055
1598.979	538.291	1709.126	1390.896	470.774	406.177	277.366
1600.349	538.851	1710.829	1393.049	471.546	406.553	277.622
1601.395	539.386	1712.471	1394.896	472.229	406.756	277.837
1602.214	539.968	1714.088	1396.370	472.726	406.756	278.037
1602.881	540.697	1715.616	1397.534	473.212	407.138	278.037
1603.442	541.355	1717.085	1398.463	473.671	407.345	278.353
1604.032	542.118	1718.518	1398.984	474.125	407.587	278.353
1604.750	542.969	1719.918	1399.364	474.590	407.909	278.353
1605.535	543.683	1721.287	1399.697	474.942	408.200	278.598
1606.325	544.553	1722.558	1400.134	475.367	408.524	278.598
1607.289	545.290	1723.836	1400.737	475.843	408.843	278.903
1608.272	546.079	1725.016	1401.514	476.287	409.159	278.903
1609.413	546.834	1726.077	1402.419	476.658	409.501	279.333
